vx,vy,omega,delta,T,eps_vx,eps_vy,eps_omega,pos_x,pos_y,theta
2.500710,0.005315,-1.005205,-0.076390,0.270612,-0.000538,0.000338,0.024943,4.570283,1.493288,4.909371
2.494641,0.006586,-1.178485,-0.088587,0.270532,-0.000653,0.000567,0.040590,4.569682,1.457890,4.943921
2.487778,0.008568,-1.352304,-0.099759,0.270245,-0.000960,0.000427,0.033792,4.568082,1.428520,4.978903
2.479881,0.010854,-1.536999,-0.107336,0.269668,-0.000871,0.000261,0.022161,4.567983,1.396194,5.011715
2.471509,0.014296,-1.706768,-0.114239,0.268889,-0.000984,0.000222,0.019526,4.564739,1.365569,5.042088
2.462419,0.018311,-1.851089,-0.118943,0.267685,-0.000994,0.000097,0.013314,4.563991,1.336022,5.072483
2.452780,0.022425,-1.968342,-0.122649,0.266423,-0.000852,0.000083,0.010391,4.562875,1.303465,5.102116
2.442821,0.026293,-2.058921,-0.126901,0.264788,-0.000902,0.000081,0.011399,4.561830,1.271783,5.131863
2.432268,0.029368,-2.132136,-0.133857,0.263050,-0.000785,0.000179,0.018091,4.558914,1.241716,5.162629
2.421082,0.031294,-2.204196,-0.140583,0.260505,-0.000787,0.000182,0.017150,4.555439,1.212119,5.192784
2.409155,0.032543,-2.282250,-0.147849,0.257784,-0.000790,0.000169,0.017141,4.552557,1.184022,5.221327
2.396416,0.033498,-2.366063,-0.155649,0.255702,-0.000624,0.000221,0.018494,4.548601,1.154458,5.248943
2.383083,0.034433,-2.453647,-0.163154,0.254014,0.002955,0.000515,0.045053,4.540296,1.123795,5.276698
2.372634,0.035757,-2.515618,-0.167890,0.252050,-0.002899,0.001417,0.037055,4.535372,1.096712,5.305019
2.355727,0.037820,-2.581823,-0.175223,0.251004,-0.000331,0.000694,0.027443,4.527694,1.069982,5.333159
2.340819,0.038127,-2.658449,-0.181954,0.249824,-0.000007,0.000666,0.034767,4.518774,1.043329,5.360027
2.325684,0.038597,-2.726532,-0.187515,0.248742,-0.000486,0.000188,0.012681,4.512873,1.015100,5.386444
2.309640,0.038625,-2.812492,-0.194028,0.247857,0.003955,0.000777,0.047180,4.503344,0.985060,5.413955
2.297563,0.039771,-2.858098,-0.200194,0.247081,-0.002236,0.001434,0.044698,4.491432,0.952518,5.444230
2.278756,0.040933,-2.907757,-0.205657,0.247758,-0.000957,0.000293,0.017276,4.480490,0.941592,5.477472
2.261034,0.040056,-2.980784,-0.208041,0.249993,0.003345,0.000536,0.031110,4.460978,0.914308,5.504593
2.247933,0.040247,-3.025712,-0.209784,0.250896,-0.000259,0.000757,0.028573,4.446875,0.891514,5.531238
2.231363,0.040707,-3.063051,-0.210688,0.251700,-0.000215,0.000855,0.031403,4.431856,0.868810,5.563453
2.215055,0.040837,-3.085824,-0.210536,0.253062,-0.000873,0.000770,0.031741,4.420345,0.859438,5.594207
2.198503,0.040300,-3.097935,-0.205631,0.256082,-0.001248,0.000328,0.012107,4.402657,0.839522,5.620216
2.182752,0.039148,-3.109221,-0.201598,0.257678,-0.001069,-0.000482,-0.011772,4.383030,0.819562,5.645636
2.167999,0.037204,-3.127139,-0.200944,0.256872,-0.001066,-0.000541,-0.012132,4.362981,0.801697,5.676667
2.153615,0.035416,-3.138234,-0.200394,0.255064,-0.003674,-0.001001,-0.016240,4.339246,0.778930,5.709663
2.136896,0.033172,-3.147962,-0.199968,0.253075,0.001734,-0.000296,-0.016552,4.326266,0.767796,5.745777
2.125848,0.031598,-3.153247,-0.200562,0.251059,-0.003065,-0.000989,-0.015318,4.298431,0.748893,5.779210
2.110051,0.029221,-3.157566,-0.203725,0.247071,0.001811,0.000023,-0.005216,4.280288,0.740065,5.812556
2.098895,0.027411,-3.161249,-0.206345,0.243506,0.000734,0.000355,0.009544,4.260933,0.729085,5.847691
2.086295,0.025628,-3.158208,-0.208214,0.240133,-0.000652,0.000197,0.012946,4.238994,0.715787,5.878736
2.072263,0.023240,-3.158493,-0.210979,0.236987,0.001760,0.000912,0.024149,4.217055,0.707870,5.910713
2.060389,0.021213,-3.157354,-0.215524,0.233231,-0.001020,0.000763,0.033603,4.185759,0.695861,5.943548
2.045340,0.018503,-3.162313,-0.221764,0.228201,0.004912,0.002380,0.061015,4.168483,0.692745,5.980282
2.035485,0.016874,-3.159520,-0.227253,0.224790,0.001059,0.000521,0.015337,4.134630,0.676277,6.016453
2.021259,0.012747,-3.219936,-0.236787,0.219309,0.000972,0.001368,0.045884,4.123995,0.683750,6.053315
2.005992,0.010482,-3.265032,-0.243685,0.216866,0.002633,0.002170,0.064202,4.099460,0.680466,6.087424
1.991899,0.009148,-3.298435,-0.250800,0.214762,0.000469,0.001924,0.065428,4.068922,0.674727,6.116958
1.975156,0.007166,-3.337772,-0.259825,0.211456,0.006159,0.001581,0.050942,4.057056,0.677717,6.152741
1.963310,0.004468,-3.401782,-0.267344,0.209456,-0.002222,0.001028,0.022138,4.022917,0.678693,6.185340
1.942515,0.002111,-3.497172,-0.273055,0.206479,0.002463,0.001803,0.051504,3.996859,0.681923,6.218778
1.926185,0.001344,-3.549378,-0.276296,0.206003,-0.000779,0.001449,0.044271,3.964633,0.684530,6.258476
1.906658,0.000059,-3.598760,-0.277098,0.206350,-0.000464,-0.000049,0.001678,3.942891,0.684652,6.299943
1.887776,-0.002852,-3.677728,-0.276133,0.209445,-0.000777,-0.000071,0.000457,3.919078,0.697654,6.339416
1.869547,-0.004531,-3.737339,-0.276457,0.212170,-0.000675,-0.000065,0.000905,3.897725,0.702812,6.376403
1.852155,-0.005864,-3.780102,-0.275253,0.215560,0.002565,0.000195,0.004851,3.883170,0.710590,6.412967
1.838889,-0.006873,-3.802591,-0.272850,0.219680,-0.000883,-0.000178,-0.002991,3.861459,0.721261,6.444728
1.823143,-0.008264,-3.819138,-0.270253,0.223413,-0.001080,-0.000243,-0.004177,3.842918,0.733857,6.475766
1.808299,-0.009848,-3.823391,-0.267893,0.227592,-0.001320,-0.000468,-0.011633,3.814077,0.736298,6.508630
1.794300,-0.011861,-3.825594,-0.264803,0.232153,-0.000577,-0.000533,-0.018119,3.809936,0.756832,6.541343
1.782259,-0.013830,-3.823758,-0.259800,0.238393,-0.004157,-0.001604,-0.036953,3.788977,0.770137,6.572670
1.768182,-0.016426,-3.825125,-0.253323,0.245603,-0.007166,-0.002765,-0.057269,3.764807,0.785495,6.604100
1.752990,-0.019298,-3.823621,-0.245921,0.253804,-0.005875,-0.002808,-0.075928,3.747008,0.799943,6.638321
1.741250,-0.021074,-3.812043,-0.238263,0.263581,-0.004629,-0.003152,-0.096626,3.735969,0.810806,6.672058
1.732908,-0.022274,-3.790372,-0.229508,0.273581,-0.012963,-0.006808,-0.164957,3.718928,0.825411,6.700559
1.718408,-0.026093,-3.802653,-0.218547,0.283581,-0.010512,-0.007971,-0.221632,3.709289,0.840447,6.726479
1.709130,-0.028075,-3.810133,-0.205551,0.293581,-0.013210,-0.010239,-0.266042,3.693992,0.857424,6.752302
1.699818,-0.029283,-3.784690,-0.189965,0.303581,-0.013055,-0.012429,-0.331455,3.681108,0.866414,6.778326
1.693406,-0.029744,-3.734340,-0.178488,0.313581,-0.020093,-0.017180,-0.461383,3.674137,0.890697,6.801361
