vx,vy,omega,delta,T,eps_vx,eps_vy,eps_omega,pos_x,pos_y,theta
2.724318,0.016431,-0.398613,-0.025520,0.295703,-0.000353,0.000081,0.007816,4.519658,1.785550,4.622730
2.719003,0.011898,-0.424618,-0.030696,0.287668,-0.000168,0.000216,0.019706,4.522001,1.742371,4.665728
2.713066,0.009375,-0.479611,-0.033198,0.279323,-0.000167,0.000102,0.009504,4.528068,1.699568,4.706476
2.706337,0.008857,-0.547822,-0.038109,0.271617,0.000071,0.000983,0.037410,4.531684,1.659075,4.748460
2.699030,0.010039,-0.602574,-0.043900,0.264659,0.000284,0.000505,0.041758,4.536197,1.616633,4.789608
2.691131,0.010106,-0.676742,-0.052286,0.258705,-0.000272,0.000409,0.032703,4.541232,1.575827,4.830629
2.681875,0.009952,-0.797997,-0.062737,0.253884,-0.000378,0.000449,0.038197,4.549074,1.538474,4.871879
2.671666,0.010583,-0.948415,-0.071415,0.249237,-0.000149,0.000373,0.030048,4.565657,1.495356,4.910607
2.660928,0.012563,-1.112132,-0.090017,0.248181,-0.000322,0.000772,0.061590,4.559583,1.455424,4.949452
2.648850,0.014143,-1.311219,-0.105095,0.245423,0.000239,0.002584,0.097314,4.553307,1.418494,4.989456
2.636119,0.018694,-1.495138,-0.118761,0.241804,0.001504,0.004490,0.165270,4.550647,1.381738,5.027853
2.623273,0.024883,-1.615248,-0.129397,0.237564,0.001032,0.001609,0.114055,4.553046,1.344846,5.063918
2.608609,0.026197,-1.787291,-0.140959,0.234340,-0.000273,0.000375,0.028202,4.556357,1.309169,5.099819
2.591468,0.027935,-2.039895,-0.148772,0.231827,-0.000505,0.000205,0.017698,4.552821,1.274208,5.135279
2.573269,0.033640,-2.250524,-0.153105,0.229438,-0.000166,0.000085,0.009681,4.544730,1.232220,5.169059
2.554646,0.041069,-2.407590,-0.155892,0.225836,-0.000888,0.000177,0.011850,4.543514,1.207490,5.205400
2.534563,0.048543,-2.508534,-0.160340,0.223488,0.000258,0.000742,0.029506,4.539971,1.175442,5.237443
2.514835,0.054831,-2.562828,-0.163981,0.221172,0.000886,0.001164,0.043274,4.533827,1.142346,5.264940
2.495171,0.059101,-2.586559,-0.169788,0.218786,0.001620,0.001770,0.063902,4.523805,1.111942,5.295225
2.475592,0.061235,-2.592471,-0.174700,0.216152,0.002261,0.002215,0.077706,4.517779,1.080180,5.326157
2.456210,0.061477,-2.591666,-0.179929,0.214014,0.002914,0.002719,0.093879,4.509071,1.050044,5.357744
2.437123,0.060388,-2.587442,-0.185306,0.212392,0.003528,0.003240,0.110189,4.497926,1.020836,5.389375
2.418444,0.058406,-2.582723,-0.190564,0.211850,0.006715,0.002686,0.091429,4.484648,0.990544,5.421424
2.402894,0.054838,-2.613663,-0.195650,0.213052,-0.005181,-0.000224,-0.006706,4.476330,0.964265,5.455009
2.375544,0.049149,-2.753782,-0.195322,0.218255,-0.000903,0.000006,0.006732,4.460654,0.938915,5.487326
2.353689,0.047996,-2.850585,-0.196429,0.223119,-0.001034,-0.000080,0.001955,4.444284,0.916140,5.518317
2.332459,0.048344,-2.928456,-0.200950,0.224421,-0.000517,0.000260,0.012010,4.428259,0.894428,5.550848
2.311735,0.049236,-2.984329,-0.207215,0.223753,-0.000258,0.000195,0.014662,4.412493,0.872155,5.583458
2.290882,0.049328,-3.034437,-0.212302,0.222866,-0.000414,0.000035,0.006527,4.391978,0.852598,5.615326
2.269660,0.048736,-3.088742,-0.215988,0.221840,-0.000496,0.000001,0.004854,4.372821,0.834509,5.647973
2.248266,0.048008,-3.137387,-0.217909,0.221071,-0.000384,0.000091,0.005307,4.354872,0.816111,5.681607
2.227155,0.047260,-3.175335,-0.220095,0.220372,-0.000098,0.000262,0.010657,4.335982,0.799437,5.715484
2.206417,0.046261,-3.201005,-0.220719,0.220941,-0.000120,0.000301,0.011837,4.316930,0.783796,5.748927
2.186083,0.044770,-3.218123,-0.220664,0.222635,-0.000390,0.000080,0.007081,4.294105,0.770634,5.781961
2.166101,0.042542,-3.233935,-0.220714,0.224213,-0.000707,-0.000070,0.000951,4.271944,0.759068,5.816117
2.146473,0.039885,-3.251714,-0.221062,0.225306,-0.000146,-0.000021,0.000078,4.237279,0.735502,5.851457
2.128011,0.037198,-3.267250,-0.226607,0.222373,-0.000642,0.000025,0.008734,4.228735,0.737085,5.893793
2.108762,0.034055,-3.285091,-0.227494,0.223530,-0.000490,0.000001,0.002377,4.205893,0.727076,5.931572
2.090229,0.030955,-3.308658,-0.230210,0.223624,-0.000467,0.000031,0.004304,4.182991,0.719541,5.961459
2.072037,0.027974,-3.332848,-0.233749,0.223183,-0.000308,0.000084,0.005633,4.159718,0.713727,5.995104
2.054144,0.025050,-3.359997,-0.239238,0.221873,0.000195,0.000131,0.005995,4.124362,0.697341,6.029943
2.036633,0.022079,-3.394881,-0.249487,0.216755,0.000438,0.000678,0.024292,4.113835,0.705517,6.071267
2.018377,0.019392,-3.428099,-0.258607,0.212795,0.000924,0.000550,0.021820,4.087702,0.703384,6.109197
1.999865,0.016239,-3.475852,-0.268684,0.206677,0.000276,0.000238,0.009997,4.064074,0.701878,6.141816
1.979688,0.012855,-3.545340,-0.276612,0.201127,0.000334,0.000219,0.008150,4.039360,0.701917,6.178067
1.958836,0.010088,-3.616678,-0.281495,0.197823,0.000518,0.000353,0.009744,4.014754,0.703611,6.214809
1.937951,0.008011,-3.678817,-0.282046,0.200392,-0.000024,0.000153,0.006220,3.990261,0.708002,6.252622
1.917254,0.006084,-3.730309,-0.278591,0.206946,-0.001238,-0.000217,-0.004100,3.966322,0.713373,6.291488
1.896844,0.004131,-3.772729,-0.274652,0.215658,-0.002399,-0.000536,-0.011723,3.943110,0.719860,6.330766
1.877044,0.002111,-3.803366,-0.271331,0.223969,-0.002052,-0.000383,-0.009390,3.920186,0.727258,6.370321
1.859301,0.000311,-3.815257,-0.268623,0.232207,-0.001264,-0.000220,-0.003887,3.898272,0.735717,6.409711
1.843924,-0.001577,-3.810386,-0.266970,0.239678,-0.002251,-0.000433,-0.008162,3.876571,0.745581,6.448265
1.828986,-0.004099,-3.805794,-0.264781,0.247496,-0.001912,-0.000317,-0.006601,3.855314,0.756563,6.486710
1.815884,-0.006561,-3.795179,-0.261815,0.255546,-0.000997,-0.000154,-0.002396,3.835846,0.767961,6.525041
1.805290,-0.008773,-3.775380,-0.258549,0.264287,-0.000782,-0.000177,-0.004308,3.807408,0.771322,6.562243
1.796493,-0.010917,-3.753909,-0.256198,0.273370,-0.001881,-0.000364,-0.004526,3.798761,0.794376,6.596863
1.788137,-0.013108,-3.732658,-0.251605,0.282788,-0.003092,-0.000918,-0.020299,3.782006,0.805858,6.631314
1.780328,-0.015345,-3.719484,-0.246488,0.292788,-0.004543,-0.001590,-0.038123,3.764880,0.821334,6.665915
1.772949,-0.017397,-3.711331,-0.241391,0.302421,-0.006014,-0.002304,-0.056919,3.747986,0.836922,6.699028
1.765920,-0.019196,-3.706022,-0.236385,0.311787,-0.007554,-0.003120,-0.078485,3.732042,0.853948,6.731395
1.759111,-0.020828,-3.703958,-0.230102,0.321688,-0.009261,-0.004168,-0.106576,3.716195,0.871872,6.762729
1.752527,-0.022264,-3.703130,-0.222537,0.331688,-0.006671,-0.002593,-0.081366,3.697711,0.885150,6.793703
1.750569,-0.020638,-3.641564,-0.212850,0.341688,-0.002847,-0.001759,-0.044003,3.689978,0.908118,6.821859
1.754282,-0.018403,-3.512555,-0.203860,0.351439,-0.004545,-0.003279,-0.087008,3.680289,0.928137,6.848941
1.757792,-0.019034,-3.425299,-0.192917,0.361427,-0.006635,-0.005455,-0.149072,3.667570,0.949604,6.875922
1.761192,-0.020625,-3.375249,-0.180835,0.371191,-0.008639,-0.007617,-0.210854,3.655255,0.970513,6.901726
1.764711,-0.021695,-3.339376,-0.169506,0.380120,-0.010128,-0.009871,-0.277706,3.641207,0.991420,6.926803
1.768648,-0.022370,-3.316544,-0.156827,0.388395,-0.006936,-0.004401,-0.170324,3.633866,1.015544,6.949971
1.777604,-0.014472,-3.114619,-0.146400,0.395128,-0.002145,-0.002263,-0.063161,3.620175,1.037996,6.974125
1.791963,-0.009060,-2.814189,-0.137329,0.400235,-0.003494,-0.004198,-0.118798,3.608656,1.060915,6.999830
1.805357,-0.010443,-2.633993,-0.128219,0.404152,-0.004650,-0.006402,-0.184987,3.599241,1.083690,7.025229
1.818388,-0.013184,-2.541877,-0.117275,0.407141,-0.005507,-0.008833,-0.258592,3.589286,1.107481,7.049968
1.831425,-0.014905,-2.495185,-0.104867,0.408982,-0.003453,-0.003642,-0.159927,3.577874,1.134775,7.075157
1.847326,-0.007463,-2.285338,-0.092554,0.408991,-0.000944,-0.001015,-0.043062,3.570681,1.161647,7.102309
