t,eC,eL,pos_x,pos_y,ref_x,ref_y
4094.038487,-0.053993,0.120764,4.553993,1.334097,4.500000,1.213333
4094.058153,-0.052615,0.118649,4.552615,1.301983,4.500000,1.183333
4094.078886,-0.050605,0.121202,4.550605,1.271202,4.500000,1.150000
4094.098058,-0.047634,0.120813,4.547634,1.240813,4.500000,1.120000
4094.118086,-0.042187,0.110451,4.542187,1.200451,4.500000,1.090000
4094.137755,-0.038011,0.114408,4.538011,1.171074,4.500000,1.056667
4094.157760,-0.032133,0.118285,4.532133,1.141618,4.500000,1.023333
4094.177724,-0.025030,0.119665,4.526579,1.112651,4.499956,0.993330
4094.197707,-0.014499,0.119992,4.521353,1.085434,4.498888,0.966674
4094.217720,-0.001513,0.120210,4.512301,1.059277,4.496401,0.940114
4094.238209,0.007540,0.118533,4.505526,1.031779,4.492500,0.913723
4094.258040,0.016341,0.118143,4.497838,1.006371,4.487198,0.887579
4094.278217,0.022797,0.132509,4.495196,0.992098,4.479575,0.858552
4094.298316,0.033488,0.123511,4.481469,0.967202,4.473532,0.839478
4094.318092,0.045938,0.113996,4.464350,0.940450,4.465524,0.817551
4094.338072,0.057927,0.113765,4.448964,0.917525,4.453739,0.789951
4094.363909,0.067633,0.124631,4.439164,0.901975,4.438730,0.760176
4094.383202,0.077554,0.123011,4.424020,0.882530,4.425315,0.737118
4094.402576,0.085643,0.120886,4.409295,0.862950,4.410689,0.714808
4094.418509,0.098038,0.117492,4.389531,0.846237,4.394893,0.693309
4094.438220,0.109626,0.119219,4.370907,0.829609,4.373574,0.667671
4094.458425,0.114882,0.120061,4.356902,0.811981,4.352963,0.645858
4094.478396,0.122230,0.121737,4.341370,0.797523,4.331081,0.625320
4094.497712,0.129220,0.119921,4.322871,0.781796,4.308006,0.606132
4094.518034,0.135603,0.116934,4.304667,0.768404,4.286561,0.590265
4094.537634,0.142928,0.117950,4.285635,0.755408,4.258614,0.572076
4094.557986,0.148508,0.115308,4.265513,0.742424,4.232475,0.557332
4094.577753,0.151621,0.114206,4.247297,0.729343,4.205499,0.544182
4094.597337,0.154149,0.114847,4.230315,0.717585,4.177782,0.532674
4094.617358,0.157551,0.112914,4.210094,0.706945,4.149425,0.522850
4094.637892,0.159264,0.109934,4.190854,0.697078,4.123763,0.515559
4094.657658,0.162346,0.109213,4.171047,0.689065,4.094477,0.509007
4094.676981,0.166227,0.109137,4.151506,0.683202,4.064850,0.504223
4094.696993,0.168481,0.106268,4.131360,0.677599,4.038315,0.501470
4094.716972,0.171578,0.106140,4.111601,0.673394,4.008337,0.500070
4094.736975,0.175274,0.102789,4.088619,0.671124,3.978329,0.500470
4094.757224,0.179019,0.099576,4.065919,0.670457,3.948399,0.502670
4094.777038,0.182074,0.096593,4.043583,0.670595,3.918655,0.506661
4094.796887,0.184316,0.096129,4.021591,0.670712,3.885954,0.513180
4094.817015,0.185859,0.092631,3.998886,0.672488,3.856953,0.520899
4094.837154,0.187782,0.091728,3.976885,0.675408,3.825339,0.531499
4094.857148,0.188646,0.090189,3.954254,0.679090,3.794501,0.544182
4094.877150,0.188778,0.088003,3.933210,0.683547,3.767525,0.557332
4094.897100,0.190384,0.087879,3.913000,0.690136,3.738537,0.573811
4094.917300,0.189468,0.084389,3.891181,0.697163,3.713439,0.590265
4094.937095,0.188286,0.085053,3.871017,0.703752,3.686767,0.610275
4094.963512,0.176131,0.089407,3.848530,0.700098,3.663950,0.629769
4094.979320,0.175415,0.087111,3.828694,0.710867,3.642344,0.650597
4094.998944,0.181467,0.077871,3.811970,0.731352,3.624218,0.670170
4095.018872,0.178673,0.076172,3.792943,0.742744,3.605107,0.693309
