vx,vy,omega,delta,T,eps_vx,eps_vy,eps_omega,pos_x,pos_y,theta
0.748381,-0.007933,-0.237713,-0.026481,0.670000,-0.008309,-0.000127,-0.003979,1.552952,3.008634,0.600710
0.799497,-0.007471,-0.229417,-0.022598,0.680000,-0.004813,-0.000205,-0.006989,1.567929,3.007524,0.616702
0.854808,-0.006776,-0.215132,-0.018606,0.690000,-0.006047,-0.000227,-0.007596,1.582426,3.007337,0.633764
0.909528,-0.005888,-0.194133,-0.014457,0.700000,-0.004760,-0.000258,-0.008854,1.598539,3.008065,0.652257
0.966201,-0.004853,-0.167935,-0.010553,0.709308,-0.002733,-0.000253,-0.008977,1.616528,3.008021,0.671035
1.025333,-0.003753,-0.138147,-0.006465,0.717525,-0.007042,-0.000274,-0.009444,1.633860,3.007504,0.691384
1.080573,-0.002564,-0.103755,-0.002627,0.724927,-0.008899,-0.000247,-0.008592,1.651568,3.006436,0.712924
1.134105,-0.001337,-0.065544,0.000261,0.731589,-0.006018,-0.000211,-0.007519,1.671274,3.005917,0.734144
1.190785,-0.000326,-0.030278,0.003141,0.737367,-0.005050,-0.000210,-0.007807,1.692562,3.004126,0.756297
1.248521,0.000615,0.003992,0.006461,0.742015,-0.010700,-0.000239,-0.009143,1.711292,3.003970,0.780744
1.300428,0.001624,0.041677,0.009328,0.746220,-0.008614,-0.000203,-0.008194,1.732215,3.003090,0.804445
1.354399,0.002568,0.081244,0.011292,0.749713,-0.004101,-0.000142,-0.005888,1.757279,3.001559,0.827614
1.412698,0.003245,0.117314,0.013539,0.752058,-0.005718,-0.000154,-0.006859,1.782026,3.000621,0.853662
1.468877,0.003834,0.151713,0.015006,0.753690,-0.006877,-0.000102,-0.005113,1.807059,2.999358,0.882149
1.523384,0.004217,0.182943,0.016982,0.754738,-0.001446,-0.000132,-0.005977,1.836914,3.002601,0.910803
1.582853,0.004572,0.214633,0.015262,0.754818,0.000025,0.000128,0.005521,1.869180,3.001638,0.941358
1.643068,0.004139,0.230559,0.013622,0.753966,-0.042504,0.000625,0.008513,1.865618,3.000875,0.975649
1.659919,0.003794,0.230315,0.014349,0.757633,0.003799,0.000041,0.003171,1.902771,2.997893,0.995065
1.723238,0.003257,0.231026,0.014483,0.758284,-0.001598,-0.000005,-0.000617,1.936627,2.996158,1.014500
1.780385,0.002882,0.231187,0.015157,0.757119,-0.003542,-0.000028,-0.002532,1.969274,2.994308,1.050925
1.834707,0.002732,0.237177,0.015813,0.754923,-0.005428,-0.000009,-0.002529,2.000819,2.993904,1.087978
1.886151,0.002625,0.247998,0.015829,0.751870,-0.006323,0.000042,-0.000614,2.032045,2.992458,1.123946
1.935667,0.002329,0.257829,0.015805,0.748586,-0.006055,0.000045,-0.000447,2.064116,2.993028,1.158564
1.984390,0.001903,0.264707,0.014368,0.744791,-0.005838,0.000131,0.004052,2.097113,2.991630,1.192959
2.032258,0.001159,0.262423,0.013041,0.740235,-0.005783,0.000132,0.004110,2.130837,2.991480,1.228183
2.078994,0.000355,0.251171,0.011640,0.734024,-0.005801,0.000139,0.004467,2.164884,2.990896,1.264244
2.124355,-0.000354,0.234538,0.010166,0.726197,-0.006993,0.000151,0.004720,2.197796,2.989964,1.300891
2.167036,-0.000944,0.214153,0.009229,0.718134,-0.004876,0.000099,0.003129,2.234141,2.989998,1.337715
2.210345,-0.001325,0.194256,0.008248,0.708615,-0.009614,0.000124,0.007272,2.268515,2.994004,1.375253
2.247239,-0.001543,0.180066,0.004829,0.698872,-0.000400,0.000279,0.010078,2.307498,2.988615,1.412669
2.291781,-0.002235,0.146665,0.005037,0.688872,-0.004300,0.000022,-0.000818,2.345683,2.987724,1.451526
2.330649,-0.002269,0.119081,0.003613,0.678872,-0.004406,0.000107,0.005156,2.384198,2.988683,1.492547
2.367751,-0.002153,0.098276,0.001574,0.668872,-0.003767,0.000496,0.016472,2.423484,2.989526,1.533295
2.403851,-0.001912,0.081207,-0.000024,0.658872,-0.003955,0.000221,0.013702,2.462617,2.991366,1.574544
2.438117,-0.002211,0.055915,-0.002454,0.648872,-0.004105,0.000133,0.008786,2.502830,2.991213,1.615682
2.470634,-0.002556,0.015459,-0.002705,0.638872,-0.003066,0.000021,0.001024,2.545393,2.999891,1.657164
2.502594,-0.002059,-0.017929,-0.005807,0.628872,-0.005882,0.000152,0.011394,2.582502,2.992289,1.700190
2.530174,-0.001752,-0.052769,-0.003407,0.618872,-0.003395,-0.000118,-0.008746,2.624956,2.990382,1.741890
2.558715,-0.000531,-0.071679,0.000562,0.608872,-0.003414,-0.000174,-0.013943,2.667620,2.991657,1.783560
2.585711,0.001349,-0.051395,0.003397,0.598872,-0.003488,-0.000124,-0.009841,2.710205,2.992927,1.827379
2.611107,0.002465,-0.007864,0.006396,0.588872,-0.002456,-0.000127,-0.010626,2.755494,2.995489,1.871620
2.636091,0.002662,0.044773,0.010803,0.578872,-0.002933,-0.000187,-0.016227,2.799699,2.995942,1.916733
2.659075,0.002464,0.108822,0.015049,0.568872,-0.002125,-0.000180,-0.015934,2.846210,2.997461,1.962597
2.681384,0.001783,0.183696,0.021993,0.558872,-0.002658,-0.000292,-0.026487,2.891244,2.999547,2.009610
2.701626,0.001050,0.276960,0.027422,0.548872,-0.001888,-0.000239,-0.020758,2.938611,3.000955,2.056112
2.721107,-0.000422,0.384117,0.032011,0.538872,-0.002077,-0.000920,-0.037413,2.984509,3.003042,2.103094
2.738933,-0.003612,0.469201,0.036193,0.528872,-0.001396,-0.000315,-0.032739,3.031811,3.004307,2.151000
2.755912,-0.005912,0.555906,0.034481,0.518872,-0.002022,0.000127,0.006628,3.079558,3.005319,2.198378
2.770937,-0.009382,0.630133,0.031055,0.508872,-0.002257,0.000193,0.012374,3.125948,3.006847,2.246712
2.784453,-0.013867,0.646819,0.021200,0.498872,-0.002017,0.000406,0.035634,3.173248,3.008801,2.294446
2.797106,-0.018600,0.588818,0.006873,0.488872,-0.002029,0.000694,0.058727,3.220485,3.013686,2.341814
2.808643,-0.022350,0.444756,-0.009732,0.478872,-0.001494,0.000818,0.070520,3.268696,3.018058,2.390039
2.819541,-0.023916,0.217401,-0.029693,0.468872,-0.001891,0.000975,0.083868,3.314663,3.021880,2.438011
2.828625,-0.022802,-0.083244,-0.049687,0.458872,-0.000989,0.000649,0.073039,3.364077,3.026748,2.485465
2.836984,-0.018686,-0.445525,-0.070766,0.448872,-0.000139,0.003932,0.150044,3.413052,3.031265,2.534118
2.844083,-0.007882,-0.750155,-0.092935,0.438872,0.002089,0.007457,0.296512,3.461904,3.034979,2.583562
2.850733,0.005187,-0.932789,-0.113436,0.428872,0.001855,0.002661,0.226482,3.510866,3.038564,2.632185
2.854150,0.008744,-1.219285,-0.130811,0.418872,0.000260,0.002265,0.090729,3.561042,3.039002,2.680644
2.853315,0.015917,-1.627484,-0.154497,0.408872,0.000459,0.001000,0.095967,3.608410,3.043917,2.729875
2.849198,0.027568,-1.985828,-0.180614,0.398872,-0.000995,0.000425,0.045093,3.652348,3.046437,2.777962
2.839609,0.041903,-2.346432,-0.198806,0.388872,0.000726,0.000875,0.045653,3.699673,3.042173,2.822907
2.828173,0.060888,-2.616886,-0.213001,0.378872,0.003327,0.001736,0.065426,3.750683,3.038793,2.867508
2.815970,0.081660,-2.780279,-0.226474,0.368872,0.004549,0.001993,0.083859,3.796293,3.031582,2.914184
2.801573,0.100692,-2.860907,-0.227972,0.358872,0.000734,0.000136,0.039932,3.835596,3.019669,2.960600
2.781301,0.114404,-2.928989,-0.218598,0.354564,-0.003288,-0.000793,-0.007888,3.874376,3.009623,3.002731
2.756835,0.125145,-2.992592,-0.203926,0.354122,-0.003039,-0.000710,-0.011931,3.917512,2.995642,3.042644
2.733515,0.134741,-3.007506,-0.185537,0.354895,-0.005965,-0.001868,-0.035995,3.953278,2.974708,3.086459
2.708803,0.140796,-2.994054,-0.155508,0.356064,-0.006211,-0.001610,-0.053935,3.992063,2.952678,3.132949
2.686783,0.145479,-2.914798,-0.120044,0.358408,-0.005643,-0.001783,-0.069595,4.020981,2.924426,3.181981
2.669108,0.147626,-2.727011,-0.084034,0.361699,-0.004601,-0.001589,-0.081825,4.045494,2.892721,3.234422
2.656603,0.145558,-2.397953,-0.054368,0.364770,-0.002907,-0.001170,-0.082500,4.072738,2.861533,3.288577
2.649543,0.135814,-1.945013,-0.035688,0.368404,-0.001736,-0.000793,-0.057464,4.101795,2.831305,3.347062
2.646862,0.116106,-1.442189,-0.033469,0.372382,-0.001349,-0.000312,-0.007713,4.129855,2.799288,3.410377
2.646846,0.087907,-1.028911,-0.044300,0.376343,-0.001082,0.000307,0.035841,4.156831,2.766067,3.476535
2.648273,0.058265,-0.823515,-0.061143,0.378661,-0.000803,0.000556,0.054422,4.183587,2.733768,3.543347
2.650086,0.034385,-0.845801,-0.077528,0.379911,-0.000754,0.000565,0.050738,4.207837,2.700571,3.608140
2.651558,0.020083,-1.025272,-0.093285,0.380286,-0.000737,0.000455,0.043390,4.232428,2.669262,3.669091
2.652317,0.014640,-1.281211,-0.107789,0.379582,-0.000532,0.000397,0.038156,4.258465,2.637383,3.724578
2.652244,0.015867,-1.552401,-0.121058,0.378071,-0.000640,0.000356,0.032923,4.283167,2.606016,3.773196
2.650749,0.021301,-1.808023,-0.132034,0.376062,-0.000576,0.000292,0.026030,4.305244,2.571176,3.814445
2.647907,0.029199,-2.030831,-0.137013,0.372858,-0.000688,0.000020,0.012312,4.327567,2.537121,3.852475
2.643768,0.038578,-2.202723,-0.138344,0.369697,-0.000951,-0.000058,0.003424,4.345414,2.501314,3.889973
2.638420,0.048382,-2.316957,-0.135841,0.366113,-0.000753,-0.000424,-0.011057,4.369152,2.467247,3.927393
2.632625,0.057214,-2.380134,-0.132342,0.362455,-0.000785,-0.000884,-0.027991,4.386458,2.429799,3.965237
2.626316,0.064144,-2.408686,-0.127716,0.358961,-0.000842,-0.001437,-0.047636,4.401061,2.392056,4.002688
2.619723,0.068992,-2.413561,-0.121480,0.355208,0.000283,-0.002686,-0.080415,4.413244,2.364025,4.041362
2.614282,0.071387,-2.409259,-0.115760,0.352479,-0.002550,-0.000672,-0.048054,4.422314,2.318431,4.076274
2.606175,0.075281,-2.338201,-0.105518,0.347762,-0.001272,-0.001667,-0.055599,4.434453,2.281322,4.114298
2.599779,0.075526,-2.229810,-0.095563,0.343873,-0.001695,-0.003085,-0.107525,4.440727,2.244120,4.156326
2.593606,0.072097,-2.142018,-0.083054,0.339672,-0.001475,-0.001445,-0.094885,4.449894,2.205733,4.194697
2.588510,0.070874,-1.987969,-0.071811,0.335318,-0.001086,-0.000638,-0.038942,4.457270,2.168370,4.233190
2.584455,0.068152,-1.747193,-0.062191,0.331003,-0.000940,-0.000522,-0.032057,4.462584,2.129217,4.271645
2.581170,0.061371,-1.509893,-0.053535,0.326505,-0.000952,-0.000507,-0.030778,4.465150,2.091438,4.310174
2.578417,0.052730,-1.294688,-0.044050,0.321767,-0.000875,-0.000503,-0.033713,4.469367,2.052924,4.348996
2.576172,0.044480,-1.096217,-0.037496,0.316929,-0.000784,-0.000403,-0.023269,4.475498,2.016966,4.387751
2.574156,0.036805,-0.920327,-0.030228,0.311835,-0.000587,-0.000362,-0.026996,4.489334,1.979063,4.425053
2.572341,0.030422,-0.767479,-0.030095,0.306986,-0.000552,-0.000033,-0.000414,4.497621,1.941195,4.461975
2.570279,0.024083,-0.657833,-0.031793,0.302674,-0.000488,0.000061,0.006470,4.504925,1.902596,4.499735
2.567959,0.018254,-0.610127,-0.032740,0.297699,-0.000607,0.000028,0.003782,4.508509,1.865819,4.538050
2.565116,0.014211,-0.602025,-0.033245,0.293168,-0.000491,0.000020,0.002531,4.514240,1.827969,4.575655
2.562015,0.012035,-0.609275,-0.033684,0.288293,-0.000684,0.000004,0.001829,4.516643,1.792448,4.612557
2.558292,0.011060,-0.621299,-0.034181,0.283578,-0.000517,0.000088,0.004095,4.517492,1.757320,4.649105
2.554315,0.010811,-0.631580,-0.035263,0.279041,0.000081,0.000328,0.012451,4.520996,1.720427,4.684331
2.550512,0.010861,-0.638415,-0.036333,0.274427,0.000505,0.000563,0.020835,4.527224,1.684975,4.720276
2.546693,0.010966,-0.642582,-0.039492,0.270282,0.001079,0.001274,0.046298,4.529788,1.647384,4.756519
2.542987,0.011027,-0.645421,-0.043890,0.266383,0.000812,0.000905,0.051466,4.534551,1.611279,4.792445
2.538526,0.009680,-0.677841,-0.049040,0.262519,-0.000583,0.000438,0.025840,4.540599,1.577000,4.828625
2.532175,0.008094,-0.766521,-0.056221,0.259378,-0.000544,0.000623,0.035612,4.537475,1.540890,4.863360
2.525373,0.007830,-0.868903,-0.062159,0.255644,-0.000632,0.000471,0.028195,4.551730,1.509949,4.897937
2.517944,0.008404,-0.983486,-0.070864,0.253260,-0.000429,0.000779,0.042431,4.553551,1.470944,4.931900
2.510132,0.009494,-1.102689,-0.085138,0.252582,-0.000378,0.002694,0.098187,4.553633,1.439541,4.966484
2.501571,0.011422,-1.220555,-0.099224,0.252244,0.000558,0.005401,0.192451,4.551421,1.408517,5.000425
2.493060,0.014689,-1.289762,-0.109697,0.251662,0.001450,0.007262,0.257166,4.551110,1.376479,5.031194
2.484659,0.017488,-1.326294,-0.120385,0.251134,0.002263,0.009001,0.316358,4.556108,1.345666,5.062204
2.476240,0.019301,-1.345482,-0.132587,0.251266,0.003234,0.010843,0.378436,4.554730,1.314968,5.093455
2.467895,0.020253,-1.355736,-0.142179,0.250883,0.002411,0.005549,0.277691,4.555119,1.283520,5.123747
2.457998,0.013980,-1.506182,-0.150563,0.250455,-0.000400,0.001097,0.040385,4.551489,1.254673,5.153749
2.444903,0.008217,-1.894891,-0.154242,0.249387,-0.000552,0.000424,0.027695,4.547142,1.225462,5.183098
2.431668,0.012301,-2.189729,-0.154420,0.247781,-0.000934,-0.000048,0.001269,4.543109,1.195813,5.210754
2.417813,0.020228,-2.399681,-0.155315,0.245912,-0.000926,-0.000076,0.003052,4.538388,1.167894,5.238477
2.403458,0.028782,-2.522977,-0.156621,0.243744,-0.000929,-0.000057,0.003127,4.535050,1.138751,5.266614
2.388495,0.035752,-2.592998,-0.158714,0.241675,-0.000988,-0.000061,0.004716,4.527068,1.111518,5.293887
2.372924,0.040436,-2.632847,-0.161767,0.239304,-0.000897,-0.000050,0.006066,4.518514,1.085750,5.320630
2.356918,0.042921,-2.660569,-0.163170,0.236705,-0.000839,-0.000080,0.003080,4.510911,1.057879,5.347423
2.340723,0.043950,-2.680785,-0.165778,0.234300,-0.000853,-0.000041,0.005374,4.504309,1.031459,5.375341
2.324254,0.043814,-2.697987,-0.169716,0.232232,-0.000735,0.000002,0.007338,4.496534,1.004884,5.403479
2.307638,0.042718,-2.720553,-0.174961,0.230771,-0.000690,0.000066,0.010040,4.486159,0.979917,5.431676
2.290791,0.041043,-2.752601,-0.180984,0.229611,-0.000579,0.000079,0.010206,4.472989,0.954768,5.460150
2.273768,0.039112,-2.797216,-0.187306,0.228532,-0.000568,0.000120,0.011918,4.458262,0.932657,5.489320
2.256455,0.037336,-2.849996,-0.192022,0.227779,-0.000375,0.000385,0.015878,4.444740,0.909848,5.519303
2.239207,0.036234,-2.899823,-0.196709,0.227424,-0.000373,0.000174,0.014328,4.430973,0.887899,5.548880
2.221835,0.034982,-2.951141,-0.200624,0.227484,-0.000724,0.000008,0.006125,4.414671,0.869018,5.578605
2.204112,0.033777,-3.007648,-0.203555,0.227711,-0.000675,-0.000019,0.004634,4.397144,0.850425,5.608244
2.186542,0.032924,-3.057763,-0.205153,0.227979,-0.000727,-0.000038,0.003169,4.382421,0.830984,5.638262
2.169143,0.032260,-3.098194,-0.205775,0.228607,-0.000835,-0.000077,0.001753,4.365767,0.814290,5.668759
2.151974,0.031547,-3.128001,-0.205854,0.229153,-0.000680,-0.000072,0.001121,4.348016,0.796858,5.699119
2.135345,0.030643,-3.147529,-0.206548,0.229133,-0.000689,-0.000057,0.001993,4.330848,0.780557,5.729853
2.118996,0.029343,-3.160361,-0.207905,0.229037,-0.000649,-0.000044,0.002716,4.308237,0.767402,5.760356
2.102936,0.027576,-3.171343,-0.209572,0.228046,-0.000627,-0.000021,0.003628,4.289224,0.754382,5.791860
2.087045,0.025467,-3.182714,-0.210570,0.227001,-0.000516,0.000032,0.004042,4.269679,0.741118,5.824636
2.071492,0.023276,-3.193354,-0.211847,0.225808,-0.000518,0.000003,0.004222,4.249295,0.729531,5.856600
2.056122,0.020930,-3.204816,-0.214185,0.224314,-0.000572,-0.000002,0.004152,4.229398,0.719045,5.887952
2.040766,0.018431,-3.220932,-0.216140,0.223111,-0.000421,-0.000001,0.003413,4.206729,0.705963,5.919331
2.025703,0.015998,-3.240100,-0.218998,0.221808,-0.000427,0.000050,0.005663,4.183628,0.696640,5.952448
2.010661,0.013638,-3.261346,-0.223244,0.220255,-0.000342,0.000110,0.008062,4.159511,0.690521,5.986595
1.995583,0.011225,-3.288113,-0.228561,0.218571,-0.000382,0.000100,0.008129,4.136799,0.684148,6.021029
1.980229,0.008708,-3.324337,-0.234326,0.217630,-0.000400,0.000116,0.008797,4.115456,0.678764,6.055404
1.964660,0.006288,-3.367832,-0.240402,0.217863,-0.000366,0.000121,0.008590,4.091068,0.675725,6.088136
1.949030,0.004015,-3.417519,-0.247125,0.218102,-0.000016,0.000569,0.019050,4.066554,0.675383,6.120856
1.933581,0.002322,-3.461855,-0.253498,0.218808,0.000080,0.000552,0.022974,4.043337,0.675120,6.155160
1.918117,0.000449,-3.505884,-0.259859,0.220179,-0.000261,0.000236,0.011485,4.020184,0.675308,6.189971
1.902242,-0.001842,-3.565061,-0.265201,0.222107,-0.000364,0.000099,0.006853,3.995113,0.679122,6.224253
1.886435,-0.003862,-3.626234,-0.269624,0.223827,-0.000355,0.000124,0.006936,3.972183,0.683722,6.258996
1.870845,-0.005460,-3.681160,-0.274561,0.225184,-0.000290,0.000131,0.007176,3.949212,0.688586,6.294245
1.855407,-0.006989,-3.731351,-0.277677,0.226613,-0.000409,0.000088,0.005464,3.926825,0.693584,6.328902
1.840134,-0.008473,-3.775616,-0.279495,0.228421,-0.000375,0.000029,0.003606,3.905491,0.700754,6.363274
1.825290,-0.009961,-3.812782,-0.279945,0.230457,-0.000434,-0.000006,0.002289,3.883767,0.705481,6.397515
1.810977,-0.011419,-3.840982,-0.280272,0.232703,-0.000466,-0.000010,0.001953,3.861959,0.715035,6.430586
1.797231,-0.012947,-3.861269,-0.279695,0.235060,-0.000704,-0.000077,0.000514,3.842645,0.725383,6.463120
1.783946,-0.014598,-3.874809,-0.278073,0.237913,-0.000831,-0.000132,-0.001495,3.822480,0.736484,6.495645
1.771393,-0.016288,-3.881464,-0.275914,0.240942,-0.000732,-0.000122,-0.001065,3.804947,0.749759,6.528449
1.759850,-0.017926,-3.879099,-0.272056,0.244709,-0.000771,-0.000165,-0.003087,3.785362,0.761513,6.561422
1.749409,-0.019450,-3.867516,-0.268555,0.248915,-0.000875,-0.000170,-0.002768,3.768148,0.776100,6.593437
1.739981,-0.020931,-3.847373,-0.265144,0.253492,-0.000910,-0.000243,-0.005187,3.748350,0.790114,6.625113
1.731637,-0.022482,-3.823880,-0.260789,0.258367,-0.000914,-0.000231,-0.005116,3.730555,0.804567,6.656598
1.724509,-0.023793,-3.792301,-0.255527,0.263966,-0.001141,-0.000311,-0.006784,3.715834,0.819951,6.687628
1.718514,-0.024912,-3.752983,-0.249051,0.270495,-0.001296,-0.000416,-0.010440,3.701779,0.836888,6.717549
1.713875,-0.025751,-3.704646,-0.241274,0.277690,-0.001295,-0.000442,-0.012029,3.688957,0.855066,6.746290
1.710891,-0.026118,-3.641621,-0.231655,0.285354,-0.001514,-0.000547,-0.015903,3.676987,0.872403,6.775408
1.709477,-0.026032,-3.560743,-0.221640,0.293488,-0.001469,-0.000554,-0.016852,3.665184,0.892052,6.803582
1.709882,-0.025589,-3.461506,-0.211054,0.301153,-0.001323,-0.000588,-0.019170,3.651435,0.911017,6.830794
1.712104,-0.024931,-3.347427,-0.200040,0.308507,-0.001940,-0.001101,-0.034346,3.641725,0.930530,6.857596
1.715308,-0.024554,-3.232944,-0.188244,0.315561,-0.001624,-0.000699,-0.023349,3.632342,0.951386,6.881610
1.720425,-0.023058,-3.086974,-0.176991,0.322288,-0.001619,-0.000731,-0.025066,3.621797,0.971446,6.904299
1.726876,-0.021822,-2.935626,-0.166794,0.328363,-0.001381,-0.000679,-0.023632,3.611630,0.994099,6.927131
1.734691,-0.020755,-2.784766,-0.156429,0.333775,-0.001688,-0.000793,-0.028328,3.606736,1.016595,6.950502
1.743239,-0.019736,-2.639472,-0.144851,0.338823,-0.001323,-0.000725,-0.028274,3.592585,1.038163,6.975120
1.753210,-0.018095,-2.483938,-0.135862,0.342390,-0.001245,-0.000650,-0.024456,3.585041,1.061865,6.998974
1.763869,-0.016808,-2.335432,-0.125548,0.344965,-0.001323,-0.000711,-0.027722,3.578576,1.084120,7.022983
1.775039,-0.015332,-2.188855,-0.114816,0.347047,-0.001220,-0.001263,-0.045938,3.570747,1.107784,7.047875
1.786859,-0.014090,-2.053812,-0.102788,0.348006,-0.001162,-0.001435,-0.053432,3.567489,1.131724,7.072970
1.799185,-0.012039,-1.904107,-0.087687,0.348445,-0.001220,-0.001795,-0.068237,3.558684,1.156431,7.098357
1.811907,-0.009209,-1.727346,-0.074729,0.347566,-0.000955,-0.001585,-0.060886,3.552221,1.181795,7.123813
1.824975,-0.006356,-1.527931,-0.061530,0.345515,-0.000790,-0.001575,-0.061709,3.550633,1.206669,7.149900
1.838098,-0.003879,-1.322075,-0.045607,0.343770,-0.000932,-0.001894,-0.075461,3.547434,1.229746,7.175909
1.851038,-0.001205,-1.102994,-0.030741,0.341453,-0.000377,-0.001762,-0.071370,3.544685,1.258662,7.201363
1.864280,0.001553,-0.866776,-0.012602,0.339120,-0.000651,-0.002144,-0.087362,3.541075,1.283009,7.227948
1.876931,0.004501,-0.613931,0.002985,0.337209,-0.000262,-0.001862,-0.076110,3.536760,1.310658,7.255197
1.889562,0.007258,-0.345845,0.019963,0.335524,-0.000206,-0.001972,-0.081424,3.530914,1.336878,7.282598
1.901760,0.009692,-0.075334,0.037079,0.335156,-0.000177,-0.001985,-0.082210,3.525576,1.363524,7.309793
1.913504,0.012018,0.200904,0.054968,0.336289,-0.000158,-0.002073,-0.085258,3.519079,1.390126,7.336732
1.924791,0.014222,0.482818,0.072630,0.339223,-0.000162,-0.001955,-0.081048,3.513493,1.418083,7.364967
1.935663,0.016272,0.771337,0.091031,0.343825,-0.000070,-0.004149,-0.129954,3.507348,1.443970,7.393835
1.946215,0.015812,1.013132,0.108603,0.350241,0.000030,-0.004091,-0.165138,3.498341,1.471018,7.423245
1.956442,0.016715,1.229228,0.124571,0.357510,-0.000262,-0.001652,-0.066834,3.487219,1.499217,7.453353
1.966046,0.020133,1.553416,0.138779,0.364770,-0.000334,-0.001503,-0.059749,3.475743,1.526004,7.484326
1.975507,0.020263,1.839269,0.150132,0.372228,-0.000397,-0.001132,-0.045183,3.463061,1.553349,7.516634
1.984856,0.018872,2.086362,0.158841,0.379898,-0.000565,-0.000808,-0.033539,3.448027,1.580235,7.550186
1.994068,0.016461,2.290564,0.165215,0.387789,-0.000812,-0.000931,-0.032114,3.432696,1.607386,7.585391
2.003156,0.013019,2.445612,0.170691,0.395881,-0.000951,-0.001054,-0.043869,3.416449,1.632944,7.621958
2.012209,0.009412,2.552288,0.173373,0.404479,-0.000974,-0.000162,-0.009847,3.398277,1.658444,7.658892
2.021569,0.006827,2.661130,0.173834,0.412998,-0.001037,0.000071,-0.001649,3.381718,1.682611,7.696706
2.031444,0.003485,2.737920,0.172483,0.421485,-0.001147,0.000163,0.002457,3.364042,1.705686,7.734371
2.041834,-0.000255,2.780562,0.170010,0.429546,-0.001092,0.000202,0.004796,3.342621,1.728151,7.771104
2.052905,-0.003927,2.793980,0.166728,0.436756,-0.001015,0.000237,0.006688,3.319915,1.749472,7.808444
2.064678,-0.007250,2.784590,0.161593,0.443010,-0.001086,0.000329,0.010925,3.296621,1.770468,7.847512
2.077052,-0.010264,2.753773,0.155849,0.448523,-0.000982,0.000336,0.012173,3.271113,1.789934,7.887390
2.090192,-0.012924,2.702933,0.149009,0.453738,-0.001079,0.000404,0.015461,3.245487,1.808463,7.927396
2.103962,-0.015166,2.635066,0.142213,0.458058,-0.000967,0.000392,0.015797,3.218997,1.827248,7.967367
2.118492,-0.016942,2.553278,0.136390,0.460882,-0.000649,0.000330,0.014121,3.189599,1.842980,8.006845
2.133745,-0.018082,2.466466,0.127903,0.460925,-0.000781,0.000483,0.021962,3.161767,1.858273,8.047022
2.149241,-0.019113,2.369760,0.119868,0.458895,-0.000631,0.000456,0.021302,3.131652,1.872343,8.086899
2.164975,-0.019994,2.259927,0.113263,0.453958,-0.000349,0.000369,0.018130,3.098983,1.885509,8.124986
2.180673,-0.020305,2.147783,0.107151,0.443958,-0.000141,0.000342,0.017088,3.066630,1.897145,8.162326
2.195716,-0.020111,2.039815,0.102393,0.433958,-0.000147,0.000275,0.013579,3.034135,1.907782,8.198739
2.209824,-0.019487,1.941440,0.098963,0.423958,-0.000062,0.000196,0.009625,3.000386,1.918236,8.234034
2.223017,-0.018547,1.858086,0.097879,0.413958,-0.000074,0.000084,0.002876,2.966703,1.928686,8.269549
2.235065,-0.017255,1.797850,0.101518,0.403958,0.000100,-0.000174,-0.011345,2.931307,1.937598,8.304995
2.245865,-0.015367,1.777303,0.110145,0.393958,0.000247,-0.000374,-0.023497,2.895946,1.946115,8.340730
2.255086,-0.012898,1.816321,0.122033,0.383958,0.000230,-0.000506,-0.031145,2.861398,1.952880,8.376984
2.262300,-0.010681,1.914620,0.136971,0.373958,0.000595,-0.000761,-0.041684,2.825445,1.959675,8.413479
