vx,vy,omega,delta,T,eps_vx,eps_vy,eps_omega,pos_x,pos_y,theta
2.545676,0.001566,0.097536,0.012332,0.610954,-0.003360,-0.000126,-0.011775,2.692098,2.989462,1.807645
2.573123,0.001321,0.154357,0.016945,0.600954,-0.003281,-0.000249,-0.019219,2.734997,2.988959,1.851488
2.599082,0.000824,0.219892,0.023896,0.590954,-0.003616,-0.000234,-0.023560,2.777471,2.987305,1.895188
2.623099,0.000625,0.313553,0.031978,0.580954,-0.001302,-0.000367,-0.030772,2.825724,2.983392,1.939041
2.647765,-0.000076,0.430790,0.042213,0.570954,-0.005792,-0.000470,-0.043226,2.862661,2.990450,1.985675
2.666213,-0.001212,0.574061,0.047186,0.560954,-0.002843,-0.000169,-0.019256,2.907829,2.989463,2.030210
2.686024,-0.004036,0.723564,0.053075,0.550954,-0.002021,-0.000174,-0.021238,2.955299,2.987661,2.072504
2.704976,-0.008085,0.856093,0.057696,0.540954,-0.002154,-0.000105,-0.017382,3.002054,2.986033,2.118891
2.722126,-0.012656,0.972174,0.057740,0.530954,-0.002444,0.000109,-0.000377,3.047873,2.985066,2.166932
2.737483,-0.017988,1.054278,0.051729,0.520954,-0.002069,0.001364,0.046894,3.093773,2.984596,2.214108
2.752057,-0.023127,1.096615,0.040231,0.510954,-0.002988,0.000697,0.056166,3.137154,2.984855,2.260452
2.764720,-0.030263,1.030694,0.025611,0.500954,-0.001825,0.000552,0.049500,3.185718,2.982636,2.305831
2.777628,-0.035566,0.849746,0.011012,0.490954,-0.003754,0.000702,0.051905,3.225463,2.995020,2.352362
2.787655,-0.036473,0.607588,-0.014293,0.480954,-0.001328,0.000795,0.085942,3.274221,2.998070,2.397138
2.799150,-0.035946,0.269611,-0.037685,0.470954,-0.001401,0.000743,0.079144,3.322053,3.002730,2.441381
2.809166,-0.031800,-0.145194,-0.061261,0.460954,-0.001284,0.000849,0.083598,3.369724,3.007068,2.489862
2.817454,-0.023569,-0.582086,-0.083844,0.450954,-0.000968,0.001132,0.090238,3.416882,3.012667,2.538175
2.823721,-0.012053,-1.001454,-0.100817,0.440954,-0.000745,0.000742,0.062521,3.465336,3.017372,2.585913
2.827737,0.001560,-1.385344,-0.115384,0.430954,-0.001612,0.000316,0.038386,3.512797,3.021121,2.634206
2.828224,0.016406,-1.717088,-0.131795,0.420954,-0.001452,0.000256,0.040299,3.558757,3.023834,2.682203
2.825811,0.031517,-1.992937,-0.146360,0.410954,-0.001831,0.000074,0.030483,3.603320,3.026839,2.728866
2.819947,0.046282,-2.227145,-0.166707,0.400954,-0.000635,0.000230,0.032887,3.651261,3.025597,2.773451
2.811658,0.060244,-2.436270,-0.186579,0.390954,0.000323,0.000185,0.026602,3.702551,3.019771,2.818491
2.800671,0.073958,-2.624317,-0.200191,0.380954,-0.001809,-0.000226,0.014873,3.741413,3.023395,2.866561
2.784508,0.087635,-2.778772,-0.212664,0.370954,-0.000230,-0.000028,0.010061,3.789089,3.016472,2.910733
2.767091,0.101198,-2.896208,-0.220934,0.360954,-0.000689,-0.000138,0.005856,3.832713,3.008206,2.952807
2.746801,0.113702,-2.977427,-0.224681,0.350957,-0.000651,-0.000210,0.000997,3.879624,2.994802,2.997312
2.724700,0.124455,-3.027470,-0.225096,0.343407,-0.002094,-0.000497,-0.002011,3.918249,2.979442,3.043255
2.700034,0.132691,-3.051003,-0.219769,0.339081,-0.000597,-0.000177,-0.003890,3.967058,2.962354,3.090574
2.676836,0.138682,-3.050127,-0.215671,0.335809,-0.002956,-0.000685,-0.006302,4.002157,2.939798,3.141772
2.651412,0.141256,-3.034636,-0.203958,0.334451,-0.004199,-0.000935,-0.012423,4.036146,2.917241,3.195273
2.626030,0.141010,-3.004490,-0.184286,0.334303,-0.002913,-0.000765,-0.021122,4.070450,2.890738,3.247079
2.604238,0.138962,-2.949330,-0.164292,0.335910,-0.004471,-0.001904,-0.050212,4.099184,2.862260,3.301835
2.583561,0.133905,-2.882942,-0.142207,0.337793,-0.003382,-0.001152,-0.057493,4.132807,2.832848,3.359493
2.566996,0.128832,-2.765287,-0.124222,0.339490,-0.002020,-0.000805,-0.037482,4.162615,2.802900,3.420269
2.554504,0.121949,-2.577685,-0.111852,0.341370,-0.001834,-0.000774,-0.033611,4.189161,2.770253,3.482879
2.544563,0.111066,-2.369178,-0.102476,0.343719,-0.001413,-0.000619,-0.027334,4.213652,2.737413,3.545466
2.537287,0.097365,-2.160005,-0.098051,0.346690,-0.001627,-0.000877,-0.025291,4.235626,2.704842,3.607157
2.531643,0.081745,-1.989474,-0.096521,0.350805,-0.001434,-0.000451,-0.019776,4.258822,2.669598,3.665444
2.527785,0.067441,-1.870196,-0.096247,0.353572,-0.001025,-0.000129,-0.000623,4.279056,2.634159,3.720649
2.525442,0.055956,-1.785675,-0.098145,0.355487,-0.000778,-0.000006,0.005295,4.299913,2.598071,3.772465
2.523979,0.046951,-1.751707,-0.102545,0.356064,-0.000448,0.000721,0.027733,4.321716,2.562618,3.818057
2.522982,0.041092,-1.748906,-0.107397,0.355645,-0.000580,0.000244,0.023304,4.342246,2.528344,3.858355
