vx,vy,omega,delta,T,eps_vx,eps_vy,eps_omega,pos_x,pos_y,theta
2.116714,0.000377,-0.416592,-0.024150,0.441218,0.000448,0.000115,0.005019,3.380445,3.029690,29.008145
2.116792,0.000133,-0.415983,-0.025693,0.441502,0.000351,0.000408,0.012911,3.429707,3.031869,29.059649
2.116763,-0.000073,-0.421065,-0.029369,0.442545,0.000484,0.001355,0.043429,3.480799,3.035043,29.110497
2.116857,-0.000076,-0.424156,-0.035661,0.443364,0.000331,0.001106,0.052314,3.527989,3.037408,29.161144
2.116693,-0.001889,-0.468803,-0.042879,0.444395,0.000405,0.000720,0.033201,3.577125,3.038940,29.209878
2.116490,-0.004138,-0.573889,-0.053361,0.444850,0.000582,0.001068,0.048752,3.626663,3.040878,29.257567
2.116195,-0.005723,-0.702948,-0.065506,0.444644,0.000590,0.001560,0.064495,3.673747,3.040520,29.307200
2.115467,-0.006916,-0.854926,-0.078595,0.444070,0.001289,0.003148,0.100151,3.727572,3.041138,29.355905
2.114855,-0.006669,-1.003797,-0.095605,0.442571,0.001974,0.007051,0.224810,3.775411,3.041156,29.405312
2.113915,-0.004343,-1.083613,-0.116871,0.442409,0.002023,0.005827,0.241084,3.820940,3.042774,29.455388
2.111520,-0.007925,-1.247331,-0.143848,0.442799,0.001733,0.002106,0.089658,3.873694,3.045245,29.502150
2.106978,-0.015812,-1.658140,-0.171681,0.442529,0.001602,0.001949,0.081820,3.917487,3.043047,29.550016
2.100544,-0.017999,-2.070401,-0.191033,0.442617,0.001832,0.002824,0.086371,3.963344,3.037246,29.596307
2.093061,-0.014877,-2.408324,-0.210205,0.444028,0.002356,0.002410,0.096947,4.010442,3.030547,29.638914
2.084534,-0.011131,-2.673946,-0.227061,0.445705,0.001301,0.001069,0.038069,4.053728,3.022234,29.682841
2.073501,-0.008343,-2.948535,-0.237797,0.447309,0.001017,0.000525,0.018029,4.101675,3.011078,29.726165
2.061349,-0.004156,-3.174852,-0.247390,0.449346,0.000954,0.000838,0.024609,4.141498,2.996006,29.770233
2.048313,0.001182,-3.336318,-0.250564,0.450964,0.000746,0.000553,0.019336,4.182647,2.980532,29.813762
2.034723,0.006086,-3.447323,-0.252683,0.454362,0.000493,0.000169,0.003401,4.228798,2.963182,29.855817
2.020757,0.009831,-3.533347,-0.256517,0.458800,0.000113,0.000284,0.008253,4.263370,2.940126,29.899634
2.006271,0.012780,-3.588187,-0.254862,0.463157,-0.000031,0.000098,0.002991,4.300040,2.917115,29.942359
1.992076,0.014681,-3.620149,-0.251535,0.468468,-0.000178,-0.000099,-0.004692,4.335634,2.891989,29.983067
1.978463,0.015580,-3.635997,-0.246751,0.474259,-0.000713,-0.000422,-0.012093,4.365950,2.865973,30.023447
1.965260,0.015545,-3.637551,-0.239128,0.480363,-0.001890,-0.001193,-0.033347,4.393913,2.833895,30.062811
1.952240,0.014494,-3.635185,-0.226183,0.485050,-0.000928,-0.002259,-0.075558,4.410547,2.806685,30.102038
1.942006,0.013126,-3.632330,-0.210613,0.491517,-0.007112,-0.004721,-0.122655,4.442719,2.766635,30.138300
1.927770,0.010993,-3.617472,-0.192499,0.494905,-0.003972,-0.003130,-0.119881,4.459992,2.727430,30.177647
1.919044,0.012685,-3.519696,-0.171459,0.498569,-0.000909,-0.001267,-0.053224,4.478881,2.689213,30.222103
1.915567,0.016457,-3.268882,-0.151839,0.502424,-0.000687,-0.000890,-0.043637,4.487888,2.649203,30.263987
1.914042,0.017099,-2.970203,-0.131383,0.505975,-0.000839,-0.001636,-0.069068,4.495032,2.607113,30.304976
1.914190,0.014769,-2.669361,-0.110908,0.508304,-0.000623,-0.001502,-0.067155,4.500826,2.563734,30.346958
1.916255,0.012640,-2.341079,-0.092144,0.509736,-0.001247,-0.001368,-0.139328,4.506816,2.527752,30.390275
1.918955,0.010597,-2.083663,-0.076993,0.513581,-0.000071,-0.004870,-0.074861,4.508562,2.473984,30.431154
1.923831,0.005891,-1.759822,-0.061299,0.511085,-0.002369,-0.006492,-0.250914,4.510167,2.437789,30.476152
1.926963,0.001609,-1.641698,-0.049853,0.513459,-0.000284,-0.004569,-0.164448,4.511343,2.386409,30.521392
1.932733,0.003252,-1.406498,-0.038817,0.511044,-0.000098,-0.001050,-0.046955,4.514584,2.342655,30.565833
1.938664,0.007203,-1.074062,-0.033159,0.509660,-0.000207,-0.000330,-0.016836,4.519659,2.301537,30.613012
1.944341,0.006585,-0.820238,-0.032511,0.510474,0.000027,-0.000054,-0.002751,4.524661,2.258327,30.656447
1.950235,0.003636,-0.672517,-0.033266,0.511719,0.000012,0.000063,0.002522,4.531193,2.215407,30.699659
1.956111,0.000720,-0.604143,-0.035984,0.513628,-0.000954,0.000617,0.010288,4.530934,2.175956,30.743343
1.961012,-0.001263,-0.589752,-0.037477,0.515648,0.001135,0.000262,0.010496,4.542175,2.126317,30.785101
1.968040,-0.002845,-0.598587,-0.040973,0.515011,0.000260,0.000463,0.020680,4.534278,2.079020,30.828743
1.973985,-0.003937,-0.625024,-0.038381,0.514150,0.000132,-0.000195,-0.009394,4.539033,2.034234,30.876984
1.979764,-0.003918,-0.650277,-0.037845,0.514425,-0.000961,-0.000153,-0.002294,4.554463,1.997515,30.924228
1.984403,-0.003346,-0.652387,-0.042826,0.516350,0.001307,0.001354,0.040876,4.549116,1.943125,30.966061
1.991210,-0.002848,-0.650374,-0.041479,0.515268,0.000120,0.000816,0.025301,4.550261,1.899337,31.011032
1.996698,-0.002803,-0.653926,-0.039516,0.516250,0.000095,0.000156,0.006936,4.551182,1.853743,31.060031
2.002193,-0.002828,-0.658759,-0.037845,0.517153,0.000131,-0.000411,-0.012995,4.550444,1.806839,31.105581
2.007737,-0.002842,-0.668263,-0.034682,0.517690,-0.001050,-0.001291,-0.038578,4.551810,1.769270,31.151926
2.012129,-0.002714,-0.673512,-0.031579,0.519974,0.001000,-0.000669,-0.033614,4.552758,1.713953,31.195605
2.018710,-0.001110,-0.645939,-0.029179,0.518628,0.000321,-0.000209,-0.010091,4.554904,1.665239,31.241751
2.024440,0.000270,-0.586432,-0.028626,0.517806,0.000250,-0.000042,-0.002239,4.555328,1.617211,31.292988
2.029963,0.000349,-0.541330,-0.030200,0.517629,0.000162,0.000097,0.004870,4.559795,1.571671,31.342143
2.035266,-0.000447,-0.524299,-0.034612,0.518252,-0.000684,0.001038,0.031431,4.561333,1.531884,31.389335
2.039597,-0.001125,-0.527177,-0.040124,0.520793,0.001227,0.000757,0.037912,4.562680,1.476584,31.432824
2.045779,-0.002996,-0.568856,-0.048150,0.520474,0.000520,0.002028,0.063866,4.565215,1.429050,31.480307
2.050943,-0.003836,-0.633830,-0.057750,0.521525,0.000413,0.001205,0.061624,4.568545,1.382817,31.531867
2.055653,-0.006434,-0.748594,-0.070527,0.523973,-0.000443,0.002927,0.127504,4.570646,1.344452,31.579363
2.059124,-0.007183,-0.849174,-0.085802,0.529012,0.001041,0.003235,0.122465,4.571776,1.292999,31.622000
2.063550,-0.009330,-1.023519,-0.104606,0.533528,0.001022,0.004015,0.127443,4.574205,1.245078,31.666881
2.067121,-0.011098,-1.250930,-0.126432,0.539504,0.002181,0.007921,0.255282,4.574727,1.195916,31.716022
2.070761,-0.009153,-1.396571,-0.150007,0.545745,0.003885,0.013111,0.410503,4.572454,1.148059,31.764067
2.074499,-0.005315,-1.453286,-0.173971,0.552000,0.004544,0.011874,0.422946,4.571561,1.101230,31.811556
2.076962,-0.007651,-1.577177,-0.198537,0.558046,0.002096,0.002508,0.080190,4.570163,1.050665,31.857374
2.075226,-0.019301,-2.094501,-0.219801,0.563659,0.003389,0.004896,0.159763,4.562344,1.004569,31.902623
2.074004,-0.017363,-2.451329,-0.238143,0.569078,0.005329,0.007703,0.234035,4.558252,0.952840,31.946406
2.073421,-0.009968,-2.653400,-0.259490,0.573963,0.006851,0.009267,0.281655,4.544215,0.906873,31.989710
2.072337,-0.002906,-2.762455,-0.277827,0.576665,0.007182,0.007798,0.258555,4.540167,0.857893,32.034403
2.069732,0.000268,-2.864931,-0.292213,0.576645,0.001508,0.000610,0.016268,4.526533,0.813116,32.077254
2.060070,-0.004073,-3.184639,-0.299366,0.575432,0.002300,0.000974,0.025651,4.509078,0.764374,32.118336
2.050892,-0.001263,-3.428069,-0.300000,0.572454,0.002140,0.000807,0.022651,4.487365,0.719243,32.161503
2.041204,0.004370,-3.602090,-0.300000,0.567867,0.000400,-0.000007,-0.001829,4.458073,0.677814,32.205072
2.029250,0.009978,-3.739363,-0.300000,0.562537,0.000703,0.000047,-0.000975,4.436503,0.635305,32.249331
2.017010,0.015757,-3.826722,-0.300000,0.560687,0.000510,-0.000005,-0.001968,4.402900,0.601133,32.292012
2.004252,0.020555,-3.878786,-0.300000,0.557749,0.000958,0.000032,-0.001074,4.370201,0.564849,32.332066
1.991545,0.024036,-3.905099,-0.300000,0.557146,-0.001849,0.000279,-0.000813,4.329809,0.527880,32.373779
1.976024,0.026227,-3.915099,-0.300000,0.556852,-0.000216,-0.000063,-0.001974,4.294629,0.500858,32.417011
1.962224,0.026312,-3.915989,-0.300000,0.557349,0.000146,0.000009,0.000064,4.261822,0.473858,32.458255
1.949061,0.025258,-3.911347,-0.300000,0.559995,0.000189,0.000062,0.001287,4.229183,0.455419,32.493930
1.936429,0.023314,-3.905674,-0.300000,0.563461,0.000198,0.000027,-0.000038,4.185821,0.435483,32.526167
1.924393,0.020691,-3.903791,-0.300000,0.566623,0.000505,0.000153,0.001881,4.141124,0.418172,32.561552
1.913271,0.017913,-3.903368,-0.300000,0.569677,0.000964,0.000230,0.004335,4.097760,0.406572,32.599956
1.903218,0.015114,-3.904167,-0.300000,0.572808,0.000993,0.000269,0.004642,4.053956,0.394473,32.636797
1.893790,0.012403,-3.908415,-0.300000,0.574308,0.000187,0.000066,0.001485,4.012534,0.387404,32.672518
1.884043,0.009655,-3.918792,-0.300000,0.574679,0.001145,0.000341,0.006575,3.970042,0.381116,32.706936
1.875641,0.007465,-3.925760,-0.300000,0.574561,0.000543,0.000179,0.003841,3.929013,0.379578,32.740065
1.866984,0.005277,-3.936811,-0.300000,0.572275,0.000410,0.000073,0.001178,3.883137,0.382167,32.771361
1.858390,0.003203,-3.950877,-0.300000,0.567244,0.001526,0.000297,0.005377,3.836951,0.385275,32.804643
1.850953,0.001605,-3.960043,-0.300000,0.561100,0.000770,0.000031,-0.001085,3.790514,0.392016,32.839751
1.842680,-0.000172,-3.975205,-0.298096,0.552945,0.000792,0.000072,-0.000717,3.744923,0.402923,32.874337
1.834451,-0.001594,-3.985143,-0.296548,0.545656,0.000636,0.000006,-0.001707,3.701867,0.413046,32.909486
1.826058,-0.003006,-3.991902,-0.295633,0.539668,0.000752,-0.000088,-0.004318,3.660420,0.429042,32.942238
1.817816,-0.004544,-3.998665,-0.293224,0.535268,0.000964,-0.000182,-0.007415,3.620909,0.447200,32.974409
1.810023,-0.006037,-4.003254,-0.294507,0.532523,0.001077,-0.000153,-0.006556,3.583956,0.467301,33.006734
1.802355,-0.007627,-4.009200,-0.286964,0.531254,0.000582,-0.000095,-0.007461,3.546625,0.491008,33.036625
1.795134,-0.008526,-3.999916,-0.296411,0.531379,0.001219,0.000802,0.020785,3.512606,0.516430,33.066743
1.787880,-0.009705,-3.983908,-0.292897,0.532092,0.000617,0.000452,0.011172,3.479420,0.545198,33.096989
1.780635,-0.011439,-3.974796,-0.295625,0.533495,0.000970,0.000765,0.020002,3.450960,0.575448,33.127469
1.773837,-0.013185,-3.966443,-0.293472,0.537712,0.000390,0.000538,0.014295,3.425457,0.606518,33.157979
1.767197,-0.015021,-3.963322,-0.294170,0.542596,0.000241,0.000574,0.014905,3.400021,0.642364,33.186458
1.760905,-0.016752,-3.964046,-0.291934,0.546441,-0.000218,0.000428,0.011915,3.380414,0.678069,33.216691
1.754866,-0.018252,-3.964540,-0.293672,0.552573,-0.000279,0.000295,0.010497,3.364826,0.714629,33.246757
1.749195,-0.019902,-3.971761,-0.290199,0.558626,-0.000294,-0.000157,-0.005646,3.351250,0.752196,33.275493
1.744452,-0.021357,-3.986931,-0.277474,0.564384,-0.000816,-0.000608,-0.020721,3.340364,0.791830,33.304841
1.741007,-0.021520,-3.980341,-0.259874,0.569039,-0.001867,-0.001965,-0.054347,3.336555,0.830298,33.333810
1.738643,-0.021268,-3.951078,-0.236241,0.573087,-0.004421,-0.005339,-0.148785,3.330337,0.870390,33.363113
1.736361,-0.021778,-3.928194,-0.208857,0.576978,-0.007353,-0.009943,-0.276988,3.337149,0.909177,33.393783
1.734158,-0.022385,-3.902540,-0.176140,0.579709,-0.005128,-0.005708,-0.227735,3.338851,0.948937,33.426945
1.737374,-0.012141,-3.634994,-0.143463,0.581983,-0.002595,-0.007378,-0.214012,3.341329,0.989486,33.463163
1.744685,-0.005674,-3.226223,-0.111502,0.582932,-0.004990,-0.014777,-0.427834,3.353898,1.028643,33.502507
1.750840,-0.008846,-2.959146,-0.076194,0.583351,-0.002975,-0.006080,-0.280336,3.361587,1.069376,33.542332
1.760491,0.003649,-2.384081,-0.043791,0.582134,-0.000551,-0.003909,-0.153029,3.370899,1.110773,33.582375
1.772388,0.011450,-1.678689,-0.012649,0.579375,-0.000375,-0.008265,-0.245430,3.381071,1.152915,33.623836
1.784177,0.009477,-1.145385,0.017116,0.574857,0.000241,-0.015906,-0.475009,3.392567,1.194676,33.665998
1.795975,0.003153,-0.874430,0.049411,0.569484,0.001689,-0.023917,-0.714047,3.405030,1.237293,33.708286
1.807782,-0.001494,-0.747941,0.086741,0.564379,0.002567,-0.015966,-0.610140,3.417307,1.280173,33.751719
1.817950,0.012175,-0.343174,0.123877,0.558417,0.002956,-0.007172,-0.209920,3.426838,1.322974,33.796234
1.825909,0.029706,0.524617,0.154190,0.551261,0.005833,-0.014002,-0.412779,3.437975,1.367256,33.840629
1.835221,0.027504,1.004498,0.186995,0.545590,0.005534,-0.009266,-0.349293,3.447449,1.411979,33.885773
1.841412,0.032511,1.477887,0.218806,0.539298,0.002537,-0.002033,-0.072990,3.454759,1.457046,33.932026
1.842011,0.041812,2.164566,0.241842,0.533373,0.002169,-0.001381,-0.046525,3.458700,1.504726,33.979671
1.841054,0.042960,2.711633,0.260709,0.528502,0.001896,-0.001049,-0.034324,3.458429,1.551651,34.028637
1.838492,0.040345,3.122151,0.274457,0.524951,0.002710,0.000086,-0.077215,3.457382,1.592376,34.078449
1.835533,0.036938,3.370241,0.284373,0.524445,0.000176,-0.001617,0.020579,3.449695,1.646439,34.124933
1.829104,0.031332,3.644818,0.289736,0.521892,0.000998,-0.000304,-0.005529,3.437419,1.691480,34.172770
1.822734,0.026550,3.800365,0.290538,0.520447,0.000685,-0.000132,0.000081,3.422629,1.735779,34.222940
1.815746,0.022103,3.901595,0.287761,0.520105,0.000345,0.000110,0.005795,3.404599,1.776864,34.270062
1.808478,0.018344,3.959718,0.281153,0.520832,0.001184,0.001117,0.017115,3.386071,1.809863,34.315660
1.802593,0.016076,3.985447,0.272631,0.524512,-0.003083,0.001308,0.045652,3.356750,1.852922,34.356196
1.793433,0.014072,4.002667,0.261034,0.526265,-0.002791,0.002825,0.079713,3.331391,1.887411,34.399248
1.785839,0.013519,4.006205,0.246650,0.529487,-0.004212,0.004443,0.123716,3.301504,1.917901,34.444244
1.778559,0.013508,3.997341,0.230761,0.533430,-0.006317,0.007057,0.197424,3.270036,1.945724,34.484314
1.771146,0.014506,3.995344,0.211771,0.537883,-0.006975,0.010117,0.292410,3.243186,1.967065,34.523087
1.765449,0.015474,3.993304,0.193475,0.543786,-0.007042,0.005856,0.207855,3.203129,1.992649,34.558738
1.761962,0.008618,3.801741,0.175572,0.548302,-0.001578,0.003692,0.108802,3.164057,2.013521,34.596130
1.765169,0.003001,3.461039,0.160671,0.552857,-0.001071,0.001606,0.072591,3.123671,2.031395,34.637278
1.769719,0.001057,3.110460,0.148156,0.557054,-0.000342,0.000644,0.030454,3.084076,2.046574,34.677068
1.775832,0.002299,2.770860,0.137507,0.562089,0.000012,0.000533,0.026496,3.043835,2.058863,34.716080
1.783160,0.005477,2.498849,0.126256,0.566893,0.000080,0.000558,0.029462,3.004570,2.067351,34.756599
1.791547,0.007903,2.275979,0.113640,0.570641,0.000144,0.000664,0.033580,2.963640,2.073514,34.797719
1.800856,0.008644,2.074775,0.100910,0.572317,0.000293,0.000675,0.034785,2.921534,2.077492,34.838981
1.810917,0.008062,1.878863,0.088381,0.570919,0.000468,0.000641,0.034072,2.879129,2.078755,34.881019
1.821428,0.006759,1.682943,0.075980,0.565878,0.000484,0.000675,0.034687,2.836561,2.078320,34.923439
1.831917,0.005202,1.487486,0.065971,0.557925,-0.001527,0.000695,0.063298,2.801903,2.077716,34.966109
1.840041,0.004113,1.337943,0.060618,0.549159,0.002364,0.000586,-0.002537,2.751284,2.072530,35.005022
1.851533,0.003780,1.154160,0.059137,0.539159,0.000505,0.000067,0.004125,2.708016,2.066708,35.047145
1.860401,0.004641,1.058485,0.063526,0.529159,0.000590,-0.000266,-0.012513,2.665237,2.060516,35.093367
1.868461,0.006674,1.031702,0.072685,0.519159,0.000715,-0.000529,-0.025496,2.621545,2.051982,35.136714
1.875621,0.009635,1.081724,0.085256,0.509333,0.000740,-0.000717,-0.034710,2.577911,2.042021,35.179829
1.881631,0.012947,1.200436,0.101521,0.501024,0.000780,-0.000954,-0.045486,2.533639,2.031154,35.223130
1.886365,0.016365,1.377655,0.122120,0.494253,0.001947,-0.004723,-0.141516,2.489601,2.019506,35.266945
1.890682,0.016440,1.524401,0.146055,0.488669,0.001710,-0.002444,-0.112461,2.445497,2.006698,35.311735
1.892661,0.021938,1.782411,0.171061,0.483832,0.001597,-0.002097,-0.130345,2.409404,1.995157,35.356938
1.892590,0.026128,2.062582,0.192602,0.480361,0.001181,-0.001415,0.006251,2.359146,1.975953,35.399624
1.890460,0.028890,2.477289,0.208489,0.474005,0.001335,-0.000692,-0.027539,2.317570,1.956632,35.445317
1.887261,0.028328,2.769118,0.218096,0.468680,0.001684,-0.000465,-0.014778,2.271598,1.928509,35.494594
1.883487,0.026029,2.999658,0.220724,0.462177,0.000914,-0.000155,-0.003409,2.231582,1.902295,35.545857
1.878449,0.022587,3.159512,0.219024,0.458092,0.000531,0.000010,0.003430,2.193950,1.874653,35.598170
1.872947,0.018696,3.251391,0.213999,0.455043,0.000597,0.000149,0.009609,2.158615,1.844644,35.647182
1.867706,0.014984,3.284489,0.202737,0.451841,0.000824,0.001136,0.032208,2.137119,1.822133,35.694703
1.863442,0.012060,3.266646,0.187249,0.451221,-0.000421,0.000432,0.022690,2.099472,1.777901,35.734916
1.859208,0.007733,3.159219,0.162275,0.446539,0.000064,0.001129,0.057164,2.073149,1.741807,35.779171
1.857111,0.003513,2.972360,0.131750,0.442328,-0.000087,0.001464,0.075406,2.048982,1.704483,35.829351
1.856672,-0.001550,2.668028,0.098282,0.437814,0.000266,0.001642,0.088765,2.029586,1.664938,35.874164
1.858018,-0.006630,2.250778,0.059620,0.433511,0.000050,0.002070,0.109006,2.014432,1.627722,35.917813
1.860169,-0.011789,1.727018,0.019620,0.430434,0.000575,0.002215,0.116760,1.997020,1.585723,35.959755
1.863160,-0.016824,1.122282,-0.020380,0.426554,0.000583,0.002271,0.115904,1.984751,1.543114,36.001830
1.865653,-0.021482,0.478004,-0.060380,0.424185,0.000578,0.003441,0.253708,1.979420,1.510605,36.047098
1.867035,-0.024781,-0.029756,-0.097783,0.425355,0.001438,0.002985,0.026168,1.962225,1.459194,36.089325
1.867762,-0.029923,-0.789058,-0.132474,0.424245,0.001344,0.002220,0.098843,1.949675,1.417968,36.135223
1.866848,-0.032562,-1.349228,-0.162956,0.425074,0.001097,0.001454,0.064752,1.936656,1.376647,36.186765
1.864036,-0.034809,-1.866829,-0.190604,0.427982,0.002065,0.001503,0.144573,1.927568,1.345717,36.234720
1.860691,-0.035312,-2.222179,-0.212440,0.432503,0.000996,0.001502,0.056512,1.913815,1.307616,36.276893
1.855017,-0.035227,-2.613358,-0.231639,0.437071,0.000606,0.003369,0.030567,1.886977,1.259412,36.315536
1.847902,-0.031782,-2.949220,-0.248543,0.439194,0.001457,0.001316,0.053149,1.867026,1.222235,36.362624
1.840387,-0.030529,-3.181915,-0.259412,0.442704,0.000423,0.000360,0.013590,1.846742,1.186365,36.412481
1.831255,-0.029412,-3.399860,-0.267229,0.446665,0.000492,0.000245,0.009196,1.820244,1.152015,36.455435
1.821907,-0.027256,-3.566277,-0.270651,0.450768,0.002033,-0.000388,0.024129,1.800977,1.127702,36.497553
1.814151,-0.025222,-3.664868,-0.270310,0.455766,-0.001625,0.000505,-0.013019,1.763281,1.089891,36.535050
1.803121,-0.022175,-3.761006,-0.265132,0.458467,-0.000044,-0.000152,-0.006598,1.734980,1.061980,36.574795
1.794351,-0.019800,-3.794691,-0.256208,0.463703,-0.000934,-0.000980,-0.028093,1.701891,1.035611,36.618145
1.785899,-0.018326,-3.802061,-0.246151,0.469665,-0.002156,-0.002240,-0.063012,1.667145,1.012719,36.656788
1.777619,-0.017951,-3.799311,-0.231508,0.475121,-0.003885,-0.004308,-0.120481,1.630372,0.991859,36.694809
1.769526,-0.018330,-3.790500,-0.215248,0.481156,-0.005780,-0.006924,-0.195474,1.592630,0.975672,36.732879
1.761684,-0.019173,-3.779060,-0.195291,0.486641,-0.007931,-0.010737,-0.302681,1.552840,0.961427,36.771270
1.754135,-0.020375,-3.766075,-0.172959,0.491875,-0.010237,-0.015424,-0.436621,1.513221,0.949761,36.810345
1.746800,-0.021591,-3.748216,-0.151489,0.497970,-0.012268,-0.020504,-0.583462,1.476437,0.940661,36.850677
1.739690,-0.022945,-3.729861,-0.129654,0.505061,-0.014380,-0.026270,-0.751515,1.432380,0.933681,36.889791
1.732511,-0.024557,-3.718508,-0.115522,0.512416,-0.015505,-0.030148,-0.863560,1.392937,0.926089,36.930799
1.725598,-0.026070,-3.708899,-0.105553,0.520644,-0.016600,-0.033200,-0.952024,1.349776,0.919523,36.972720
1.718706,-0.027695,-3.707818,-0.103053,0.528660,-0.017160,-0.034110,-0.976262,1.311348,0.914848,37.013766
1.712038,-0.029067,-3.706692,-0.102765,0.536041,-0.007022,-0.007987,-0.361381,1.278187,0.912899,37.053891
1.716137,-0.003883,-3.085440,-0.101419,0.542971,-0.000184,-0.000091,-0.003525,1.243712,0.914198,37.090050
1.725656,0.005429,-2.354661,-0.100261,0.548385,-0.002047,-0.000463,-0.006338,1.191244,0.913776,37.124219
1.732710,-0.001228,-1.942828,-0.123913,0.553185,0.000656,0.005330,0.157026,1.146455,0.912798,37.166342
1.741201,-0.008657,-1.740592,-0.146482,0.558856,0.000622,0.002470,0.109183,1.102535,0.913065,37.213954
1.748291,-0.021116,-1.842776,-0.169171,0.563922,0.000526,0.001101,0.047310,1.057865,0.912936,37.257552
1.754283,-0.030519,-2.124383,-0.191943,0.568800,0.000732,0.001039,0.043585,1.014583,0.916165,37.298860
1.759490,-0.035537,-2.431712,-0.211613,0.573465,0.000990,0.001000,0.039682,0.969067,0.921310,37.337922
1.764002,-0.037700,-2.721177,-0.228024,0.577810,0.000175,0.000633,0.075844,0.936781,0.928820,37.377477
1.766816,-0.038299,-2.935089,-0.238430,0.583040,0.001780,0.002116,0.010394,0.888203,0.940781,37.412627
1.770783,-0.036056,-3.174835,-0.243624,0.584033,0.000972,0.000620,0.023044,0.844789,0.952394,37.448663
1.773550,-0.034131,-3.326798,-0.247570,0.586505,0.000471,0.000180,0.005650,0.804636,0.968903,37.490182
1.775543,-0.032015,-3.451817,-0.249224,0.589038,0.000536,0.000287,0.005698,0.760640,0.986757,37.529670
1.777511,-0.029203,-3.534344,-0.251260,0.592219,0.000038,-0.000021,0.020689,0.732575,1.004081,37.570256
1.778780,-0.026985,-3.574998,-0.250296,0.597579,0.000385,0.000533,0.000075,0.689052,1.034487,37.606124
1.780633,-0.024429,-3.614500,-0.248215,0.599123,0.000333,0.000008,-0.003133,0.650443,1.058013,37.644821
1.782517,-0.022578,-3.631500,-0.246048,0.603226,-0.000487,-0.000448,-0.006399,0.625103,1.081763,37.688728
1.783861,-0.021337,-3.635001,-0.242628,0.609084,0.000147,-0.000043,-0.007345,0.591025,1.124176,37.724147
1.786388,-0.019641,-3.623396,-0.236558,0.609597,0.000064,-0.000373,-0.015830,0.559548,1.155759,37.763654
1.789271,-0.018226,-3.597833,-0.228652,0.612245,-0.000139,-0.000314,-0.014295,0.531354,1.192616,37.808034
1.792702,-0.016475,-3.544828,-0.221211,0.615005,-0.000009,-0.000270,-0.013657,0.508375,1.232096,37.848717
1.796899,-0.015019,-3.474847,-0.211055,0.615375,-0.000162,-0.000404,-0.018869,0.482886,1.270016,37.889476
1.801705,-0.013654,-3.386242,-0.201918,0.616651,-0.000183,-0.000376,-0.017083,0.464897,1.312275,37.929801
1.807178,-0.012551,-3.281858,-0.191442,0.616698,-0.000119,-0.000451,-0.021553,0.448932,1.351767,37.970069
1.813439,-0.011599,-3.165802,-0.177934,0.616280,-0.000433,-0.000654,-0.029223,0.440615,1.397059,38.009596
1.820321,-0.010314,-3.026980,-0.162784,0.613602,-0.001849,-0.001107,-0.072913,0.427309,1.431416,38.049965
1.826641,-0.008963,-2.896066,-0.148777,0.613888,0.001436,-0.001059,-0.013213,0.424210,1.485782,38.089008
1.837100,-0.007046,-2.669829,-0.127770,0.609107,-0.000333,-0.001094,-0.053629,0.421576,1.532832,38.133443
1.846646,-0.004493,-2.437022,-0.106736,0.605476,-0.000252,-0.001161,-0.057351,0.415678,1.580086,38.184023
1.856986,-0.001529,-2.157014,-0.088228,0.602664,-0.000089,-0.001018,-0.052058,0.414369,1.628925,38.231847
1.867907,0.000757,-1.856918,-0.070480,0.599627,-0.000044,-0.001102,-0.055207,0.408755,1.672184,38.280606
1.879121,0.002293,-1.560642,-0.054959,0.598432,0.000050,-0.000907,-0.045639,0.413196,1.719018,38.327655
1.890607,0.003483,-1.272531,-0.038833,0.596177,0.000360,-0.000911,-0.048242,0.422985,1.773053,38.373315
1.902445,0.004750,-0.996570,-0.021391,0.592077,0.000293,-0.001008,-0.054098,0.429615,1.821893,38.423627
1.914059,0.006541,-0.718598,-0.006259,0.588248,0.000382,-0.000870,-0.045572,0.435803,1.870579,38.475748
1.925445,0.008140,-0.443737,0.004839,0.584912,0.000480,-0.000663,-0.034705,0.439615,1.921308,38.525504
1.936575,0.008685,-0.201596,0.010200,0.581975,0.000448,-0.000313,-0.016786,0.441382,1.970598,38.575399
1.947372,0.007829,-0.017407,0.010107,0.579664,0.000497,0.000012,0.000246,0.450101,2.021279,38.626304
1.957963,0.005653,0.089456,0.007768,0.577019,0.000550,0.000140,0.007393,0.456988,2.072551,38.677157
1.968341,0.003100,0.127097,0.000048,0.574194,0.000481,0.000456,0.024231,0.463419,2.121600,38.728817
1.978333,-0.000007,0.094390,-0.010360,0.570384,0.000640,0.000773,0.038354,0.471476,2.173090,38.779804
1.988075,-0.003156,0.000089,-0.024856,0.565575,-0.001026,0.003384,0.125288,0.466747,2.213459,38.830425
1.995544,-0.004299,-0.086013,-0.045332,0.563129,0.002839,0.002484,0.109324,0.474074,2.275484,38.877870
2.006122,-0.009789,-0.313921,-0.070800,0.557480,0.001067,0.001508,0.077677,0.477556,2.327518,38.928901
2.013547,-0.016136,-0.671835,-0.100316,0.553094,0.001334,0.001679,0.084601,0.477918,2.381912,38.984629
2.019556,-0.020575,-1.081468,-0.135307,0.549871,0.001739,0.002269,0.104154,0.485173,2.433301,39.038018
2.023623,-0.023679,-1.521202,-0.166856,0.545856,0.001541,0.001704,0.163420,0.480456,2.474437,39.091137
2.025059,-0.025401,-1.893208,-0.195739,0.544684,0.001792,0.002361,-0.003800,0.494748,2.538011,39.137617
