t,eC,eL,pos_x,pos_y,ref_x,ref_y
4250.887654,0.116547,0.135692,4.024771,2.905999,4.195195,2.960325
4250.908077,0.143864,0.133616,4.059007,2.875772,4.246131,2.935224
4250.928146,0.171326,0.133102,4.085508,2.844138,4.293893,2.904508
4250.947677,0.193646,0.130224,4.115202,2.812313,4.342761,2.864026
4250.967590,0.213916,0.129160,4.140734,2.780572,4.388222,2.815093
4250.988089,0.224098,0.122456,4.171677,2.748283,4.426756,2.760537
4251.006899,0.232344,0.115956,4.196873,2.715236,4.456318,2.704386
4251.026965,0.231194,0.111240,4.225017,2.684386,4.478531,2.644942
4251.047319,0.226517,0.105607,4.250085,2.652981,4.491879,2.589748
4251.068392,0.213813,0.097796,4.277431,2.620412,4.498392,2.540062
4251.088103,0.201442,0.091506,4.298558,2.584840,4.500000,2.493333
4251.107825,0.176840,0.100836,4.323160,2.550836,4.500000,2.450000
4251.127869,0.155626,0.102582,4.344374,2.515915,4.500000,2.413333
4251.148981,0.136620,0.103487,4.363380,2.480154,4.500000,2.376667
4251.169413,0.116132,0.107598,4.383868,2.444264,4.500000,2.336667
4251.187513,0.097268,0.106947,4.402732,2.406947,4.500000,2.300000
4251.207657,0.086824,0.109025,4.413176,2.369025,4.500000,2.260000
4251.227857,0.075722,0.113282,4.424278,2.333282,4.500000,2.220000
4251.247776,0.065973,0.114398,4.434027,2.294398,4.500000,2.180000
4251.268077,0.061044,0.111957,4.438956,2.255290,4.500000,2.143333
4251.287934,0.053359,0.112022,4.446641,2.215355,4.500000,2.103333
4251.306396,0.049679,0.111942,4.450321,2.175276,4.500000,2.063333
4251.325756,0.045405,0.114628,4.454595,2.134628,4.500000,2.020000
4251.349434,0.043073,0.115323,4.456927,2.095323,4.500000,1.980000
4251.366068,0.035587,0.116879,4.464413,2.056879,4.500000,1.940000
4251.386395,0.029671,0.113887,4.470329,2.017221,4.500000,1.903333
4251.406314,0.027840,0.114664,4.472160,1.977998,4.500000,1.863333
4251.426503,0.025660,0.119766,4.474340,1.943099,4.500000,1.823333
4251.446639,0.011974,0.118008,4.488026,1.904674,4.500000,1.786667
4251.466743,0.004030,0.118979,4.495970,1.868979,4.500000,1.750000
4251.486679,-0.001573,0.118834,4.501573,1.828834,4.500000,1.710000
4251.507295,-0.005600,0.118355,4.505600,1.791688,4.500000,1.673333
4251.528290,-0.007952,0.118240,4.507952,1.754907,4.500000,1.636667
4251.546588,-0.012364,0.117926,4.512364,1.717926,4.500000,1.600000
4251.567044,-0.016303,0.117842,4.516303,1.681175,4.500000,1.563333
4251.586865,-0.022413,0.118516,4.522413,1.645183,4.500000,1.526667
4251.606984,-0.026428,0.119314,4.526428,1.609314,4.500000,1.490000
4251.626788,-0.031515,0.121660,4.531515,1.574993,4.500000,1.453333
4251.646974,-0.031019,0.124160,4.531019,1.540827,4.500000,1.416667
4251.666768,-0.039441,0.123684,4.539441,1.507018,4.500000,1.383333
4251.686762,-0.037478,0.118947,4.537478,1.472280,4.500000,1.353333
4251.706633,-0.035779,0.123081,4.535779,1.439748,4.500000,1.316667
4251.726734,-0.037929,0.127004,4.537929,1.410337,4.500000,1.283333
4251.746427,-0.036732,0.124291,4.536732,1.377624,4.500000,1.253333
4251.766766,-0.035722,0.121481,4.535722,1.344814,4.500000,1.223333
4251.787201,-0.034731,0.122625,4.534731,1.312625,4.500000,1.190000
4251.807126,-0.033857,0.120128,4.533857,1.280128,4.500000,1.160000
4251.826941,-0.033794,0.122902,4.533794,1.249568,4.500000,1.126667
4251.847456,-0.027634,0.120584,4.527634,1.217251,4.500000,1.096667
4251.867234,-0.027093,0.120478,4.527093,1.187145,4.500000,1.066667
4251.887211,-0.022728,0.121683,4.522728,1.158350,4.500000,1.036667
4251.907217,-0.020000,0.122034,4.520000,1.128700,4.500000,1.006667
4251.927175,-0.008319,0.123153,4.512840,1.102717,4.499600,0.979995
4251.948060,0.002730,0.122766,4.506551,1.075863,4.497822,0.953377
4251.967833,0.013111,0.122251,4.499531,1.049747,4.494626,0.926893
4251.987413,0.020836,0.124553,4.494528,1.023527,4.489349,0.897349
4252.007420,0.030325,0.123073,4.485529,0.998128,4.483178,0.871396
4252.027065,0.037179,0.122615,4.478077,0.973913,4.475631,0.845809
4252.047013,0.049722,0.123593,4.464329,0.950765,4.465524,0.817551
4252.067778,0.062562,0.120360,4.448016,0.928444,4.455130,0.792982
4252.087906,0.071774,0.121232,4.435183,0.906776,4.441891,0.766050
4252.108841,0.080341,0.123467,4.422651,0.887200,4.427059,0.739960
4252.127840,0.089033,0.123229,4.408727,0.869531,4.412582,0.717553
4252.147378,0.100764,0.121659,4.389935,0.851201,4.394893,0.693309
4252.167354,0.109658,0.120906,4.373124,0.833376,4.375782,0.670170
