t,eC,eL,pos_x,pos_y,ref_x,ref_y
6228.210279,0.020705,0.100035,4.479295,2.256702,4.500000,2.156667
6228.231466,0.014548,0.099610,4.485452,2.212943,4.500000,2.113333
6228.252062,0.008377,0.099419,4.491623,2.169419,4.500000,2.070000
6228.272461,0.004038,0.099152,4.495962,2.125818,4.500000,2.026667
6228.291694,0.000075,0.103205,4.499925,2.083205,4.500000,1.980000
6228.310845,-0.006194,0.103020,4.506194,2.039687,4.500000,1.936667
6228.330801,-0.015485,0.102677,4.515485,1.996010,4.500000,1.893333
6228.350791,-0.035806,0.107068,4.535806,1.957068,4.500000,1.850000
6228.371064,-0.041697,0.103796,4.541697,1.910462,4.500000,1.806667
6228.395854,-0.045315,0.104957,4.545315,1.871623,4.500000,1.766667
6228.415821,-0.046914,0.105523,4.546914,1.828856,4.500000,1.723333
6228.435521,-0.046973,0.105123,4.546973,1.785123,4.500000,1.680000
6228.452345,-0.050969,0.105882,4.550969,1.742549,4.500000,1.636667
6228.472665,-0.050791,0.106436,4.550791,1.699770,4.500000,1.593333
6228.492278,-0.051324,0.106225,4.551324,1.656225,4.500000,1.550000
6228.512639,-0.053874,0.108300,4.553874,1.614967,4.500000,1.506667
6228.532600,-0.057916,0.106276,4.557916,1.572942,4.500000,1.466667
6228.552662,-0.061762,0.108770,4.561762,1.532103,4.500000,1.423333
6228.572602,-0.065015,0.107696,4.565015,1.491029,4.500000,1.383333
6228.592269,-0.070535,0.109623,4.570535,1.452956,4.500000,1.343333
6228.612281,-0.071976,0.110909,4.571976,1.414242,4.500000,1.303333
6228.632608,-0.075176,0.111373,4.575176,1.374706,4.500000,1.263333
6228.652127,-0.077067,0.109841,4.577067,1.336508,4.500000,1.226667
6228.672462,-0.080226,0.106154,4.580226,1.296154,4.500000,1.190000
6228.692290,-0.078832,0.109205,4.578832,1.259205,4.500000,1.150000
6228.712291,-0.079184,0.110516,4.579184,1.223849,4.500000,1.113333
6228.732264,-0.076201,0.109850,4.576201,1.186517,4.500000,1.076667
6228.752397,-0.071520,0.108265,4.571520,1.151598,4.500000,1.043333
6228.773107,-0.063125,0.106156,4.563125,1.116156,4.500000,1.010000
6228.792387,-0.050350,0.107028,4.554746,1.081225,4.499455,0.976663
6228.813115,-0.034684,0.109217,4.543608,1.048017,4.496789,0.943426
6228.832901,-0.025116,0.111320,4.536563,1.015461,4.491914,0.910440
6228.852510,-0.012225,0.109223,4.523504,0.984271,4.485655,0.881090
6228.872177,0.004058,0.111666,4.506507,0.956661,4.476649,0.848985
6228.892392,0.015180,0.112207,4.492334,0.927561,4.465524,0.817551
6228.912382,0.025007,0.111120,4.477059,0.898111,4.452328,0.786929
6228.932105,0.034865,0.111470,4.460758,0.871634,4.437121,0.757255
6228.952555,0.048897,0.110082,4.438639,0.847657,4.419970,0.728660
6228.972121,0.059116,0.112971,4.419879,0.824378,4.398949,0.698604
6228.991551,0.069458,0.110260,4.397648,0.801505,4.377974,0.672684
6229.011606,0.079114,0.110116,4.375108,0.779627,4.352963,0.645858
6229.031273,0.087864,0.112152,4.353782,0.760683,4.326053,0.620936
6229.051363,0.098166,0.111025,4.328254,0.743005,4.297389,0.598055
6229.069991,0.106387,0.111563,4.304594,0.726871,4.267124,0.577336
6229.090143,0.115858,0.110987,4.278786,0.713361,4.235423,0.558892
6229.110300,0.123748,0.109758,4.252705,0.700413,4.202454,0.542821
6229.130214,0.132131,0.108040,4.225623,0.690009,4.168396,0.529210
6229.150406,0.140676,0.105038,4.197119,0.681738,4.133432,0.518133
6229.170435,0.147058,0.106206,4.170983,0.673484,4.094477,0.509007
6229.190568,0.153338,0.103836,4.141283,0.666840,4.054917,0.503025
6229.210483,0.158854,0.102851,4.113043,0.662094,4.015005,0.500225
6229.232420,0.163151,0.100805,4.083835,0.658531,3.974998,0.500626
6229.250066,0.164792,0.100692,4.056365,0.654564,3.935150,0.504223
