vx,vy,omega,delta,T,eps_vx,eps_vy,eps_omega,pos_x,pos_y,theta
1.919012,-0.008202,-1.860345,0.172267,0.372430,0.004001,-0.060404,-1.812150,3.478930,1.502840,7.458077
1.927683,-0.010418,-1.901876,0.187156,0.377931,0.004245,-0.057263,-1.716975,3.463265,1.527878,7.488993
1.935792,-0.006655,-1.816421,0.198645,0.383642,0.001923,-0.029238,-1.123534,3.450670,1.553232,7.520796
1.941159,0.023081,-1.135499,0.198312,0.388743,-0.001878,0.000040,0.003120,3.433364,1.576163,7.553956
1.943934,0.059295,0.560524,0.176139,0.392504,-0.001862,0.001218,0.049908,3.411076,1.599794,7.588213
1.952189,0.056338,1.703298,0.148761,0.396317,-0.001552,0.002013,0.085416,3.387286,1.623635,7.625588
1.964971,0.038458,2.218620,0.122597,0.401098,-0.001403,0.002250,0.098539,3.364646,1.645298,7.667172
1.979814,0.018842,2.298656,0.101516,0.407561,-0.002010,0.004633,0.143983,3.340732,1.665571,7.711049
1.994856,0.006380,2.203933,0.085798,0.415867,-0.003736,0.008077,0.250994,3.317171,1.685154,7.756023
2.008998,0.001622,2.124413,0.073728,0.425173,-0.003755,0.004354,0.194041,3.291996,1.703875,7.801471
2.024211,-0.006393,1.925706,0.068501,0.434452,-0.002065,0.001299,0.037097,3.269420,1.724034,7.846937
2.041700,-0.011386,1.610774,0.073282,0.441685,-0.002533,0.000181,0.002599,3.244464,1.743942,7.891475
2.058813,-0.008790,1.435374,0.083414,0.448224,-0.002594,-0.002163,-0.071612,3.219877,1.763460,7.935046
2.075822,-0.005334,1.348778,0.095718,0.453446,-0.002170,-0.004669,-0.151246,3.194114,1.782946,7.978269
2.092846,-0.002730,1.320011,0.108963,0.457386,-0.001739,-0.007713,-0.248311,3.167676,1.802521,8.019771
2.109646,-0.001857,1.306215,0.122783,0.459465,-0.000871,-0.010431,-0.335070,3.141105,1.822081,8.059944
2.126273,-0.001691,1.304390,0.135837,0.459594,0.000176,-0.012483,-0.400538,3.114635,1.840858,8.098263
