vx,vy,omega,delta,T,eps_vx,eps_vy,eps_omega,pos_x,pos_y,theta
2.144266,0.020250,-3.436021,-0.245363,0.494517,-0.001254,-0.000187,0.002388,4.124803,2.957867,1.731792
2.151413,0.028028,-3.507768,-0.246192,0.493623,-0.002367,-0.000467,0.000295,4.157807,2.938506,1.773564
2.156530,0.035135,-3.550969,-0.242000,0.493209,-0.001873,-0.000435,-0.003874,4.191018,2.918398,1.815718
2.161826,0.041754,-3.566642,-0.235427,0.493810,-0.003188,-0.000770,-0.007874,4.220458,2.893083,1.859089
2.165863,0.047245,-3.557619,-0.224690,0.494234,-0.001339,-0.000417,-0.010598,4.252007,2.867867,1.903368
2.172321,0.052282,-3.519614,-0.213904,0.495090,-0.002850,-0.000786,-0.013164,4.277133,2.838526,1.948610
2.177891,0.055730,-3.458086,-0.200211,0.495882,-0.002797,-0.000895,-0.020673,4.303259,2.810210,1.995002
2.184630,0.057971,-3.373122,-0.184981,0.496991,-0.002565,-0.000966,-0.026993,4.326117,2.776635,2.041359
2.192937,0.059138,-3.260650,-0.168226,0.497573,-0.002192,-0.000941,-0.031862,4.350271,2.743173,2.088156
2.203121,0.059401,-3.114157,-0.150935,0.497811,-0.002289,-0.001024,-0.036442,4.365810,2.706933,2.136388
2.214761,0.058479,-2.932512,-0.133100,0.498155,-0.001406,-0.000860,-0.040296,4.383640,2.669287,2.183919
2.228928,0.056602,-2.714618,-0.117156,0.497209,-0.001032,-0.000757,-0.038014,4.398851,2.629014,2.231191
2.244732,0.053340,-2.471087,-0.104008,0.495157,-0.001498,-0.000789,-0.035109,4.411878,2.590841,2.278890
2.260995,0.048434,-2.225270,-0.094187,0.492697,-0.001162,-0.000579,-0.026542,4.423653,2.550726,2.324170
2.278196,0.042597,-1.997091,-0.086491,0.489693,-0.001070,-0.000568,-0.025007,4.429136,2.508548,2.366905
2.295793,0.036504,-1.806249,-0.077225,0.485914,-0.000837,-0.000544,-0.029203,4.443500,2.467156,2.410068
2.313839,0.031833,-1.635632,-0.073358,0.481180,0.000014,-0.000179,-0.011304,4.454450,2.422544,2.453629
2.332406,0.027671,-1.494702,-0.068768,0.475118,-0.001019,-0.000292,-0.013657,4.465423,2.379766,2.498480
2.349428,0.024184,-1.387038,-0.070239,0.468089,-0.000888,-0.000008,0.004706,4.473226,2.339346,2.543564
2.365632,0.020737,-1.324090,-0.070755,0.460923,-0.000915,-0.000043,0.001895,4.479455,2.298277,2.586942
2.380887,0.018135,-1.301878,-0.070568,0.452885,-0.000831,-0.000076,-0.000386,4.479295,2.256702,2.629466
2.395234,0.016906,-1.296556,-0.065184,0.443933,-0.000558,-0.000236,-0.014810,4.485452,2.212943,2.671548
2.408983,0.017667,-1.270752,-0.060876,0.434529,-0.000532,-0.000243,-0.013865,4.491623,2.169419,2.714369
2.421752,0.018792,-1.221633,-0.057790,0.424698,-0.000487,-0.000203,-0.010776,4.495962,2.125818,2.758565
2.433468,0.019307,-1.165045,-0.054363,0.414698,-0.000518,-0.000239,-0.012659,4.499925,2.083205,2.803510
2.444073,0.019340,-1.106911,-0.050038,0.404698,-0.000442,-0.000246,-0.014813,4.506194,2.039687,2.847388
2.453743,0.019315,-1.041175,-0.047002,0.394698,-0.000293,-0.000148,-0.009406,4.515485,1.996010,2.890763
2.462503,0.018872,-0.973608,-0.045477,0.384698,-0.000523,-0.000089,-0.004595,4.535806,1.957068,2.934926
2.469944,0.017780,-0.918334,-0.049112,0.374698,-0.000064,0.000143,0.011741,4.541697,1.910462,2.977311
2.476578,0.015613,-0.901799,-0.052726,0.365098,-0.000731,0.000109,0.011830,4.545315,1.871623,3.019974
2.481360,0.013539,-0.925594,-0.052036,0.355098,-0.000090,-0.000107,-0.003842,4.546914,1.828856,3.062642
2.485742,0.013158,-0.953801,-0.048382,0.345098,-0.000165,-0.000464,-0.020799,4.546973,1.785123,3.104517
2.489094,0.014169,-0.958787,-0.044755,0.335098,-0.000243,-0.000373,-0.018626,4.550969,1.742549,3.147978
2.491408,0.015725,-0.928288,-0.042863,0.325592,-0.000057,-0.000425,-0.013938,4.550791,1.699770,3.191322
2.492928,0.016170,-0.887901,-0.041705,0.316753,0.000134,-0.000195,-0.011893,4.551324,1.656225,3.234201
2.493751,0.015991,-0.851872,-0.042513,0.308840,-0.000546,0.000016,0.003305,4.553874,1.614967,3.277217
2.493054,0.015141,-0.822560,-0.046002,0.302083,-0.000435,0.000184,0.013913,4.557916,1.572942,3.319431
