Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,twist.linear.x,twist.linear.y,twist.linear.z,twist.angular.x,twist.angular.y,twist.angular.z
1709637588.4779801,439,1709637588,483807325,/world,0.6249608749451243,-0.21670567200886848,-0.06793221350202909,2.5368847120929394,-1.7970488243053184,0.6727693730610351
1709637590.538867,440,1709637590,544413328,/world,0.47262332492097003,0.43847110156493524,0.02000277191908257,0.4863504776898325,0.16963598753250966,0.4368897521934615
1709637590.5691524,441,1709637590,574716330,/world,0.45820561518383995,0.453422058341422,0.014418653341785274,0.1575483360653382,0.22825386433251196,0.5276165966951036
1709637590.599485,442,1709637590,605019331,/world,0.45245304539683806,0.4616570383372843,0.0035624667253957402,-0.1352834730900177,-0.09508370957782483,0.43178708597396886
1709637590.6297758,443,1709637590,635322332,/world,0.4497572976320919,0.46364551081175853,0.005483470001098933,0.06849568244195536,0.05276115332250439,0.4795187143869201
1709637590.6599815,444,1709637590,665625334,/world,0.4419865502809674,0.4707914950462227,0.0068141719790675,-0.39172608075642334,-0.15485101574961058,0.4928704640048716
1709637590.6902382,445,1709637590,695928335,/world,0.43513552653791804,0.475722042026126,0.0036316473052604415,0.6433080960376827,0.5732485717000373,0.46111800871714514
1709637590.7205207,446,1709637590,726231337,/world,0.43406843667942024,0.4796071700365503,0.002740132161553682,-0.6129154080614194,-0.3350091502111596,0.6633291818662193
1709637590.7508292,447,1709637590,756534338,/world,0.42491109807331934,0.48073868256126695,0.02038888919211516,0.02224476181999535,0.1599170203075702,0.5531244393419162
1709637590.7811115,448,1709637590,786837339,/world,0.4205961880447528,0.488879105001828,-0.005930663913615672,0.11201151596374496,0.2342764385240017,0.38989916690314497
1709637590.8113637,449,1709637590,817140341,/world,0.40957280040189253,0.4928609686491455,0.005122080705592818,0.007832725886813316,-0.1499776304414499,0.4188261342363093
1709637590.8416476,450,1709637590,847443342,/world,0.3958068351298118,0.5054138263936149,0.011893919407801753,-0.2013051298620322,-0.40713599698038827,0.3626235775540264
1709637590.8718867,451,1709637590,877746344,/world,0.3888032470454025,0.5051224212510123,0.010933727350245264,0.045307439509001624,-0.1687230328739484,0.5069805350547468
1709637590.9022355,452,1709637590,908049345,/world,0.38664827699854165,0.5159757519846935,0.0015472357287539124,-0.09115531340007627,-0.26079562516815596,0.42163462448728106
1709637590.9325132,453,1709637590,938352346,/world,0.3851287263179272,0.5187623342989215,0.008134023554079259,-0.10456180782494788,0.04679899322477793,0.5625305924568287
1709637590.962821,454,1709637590,968655348,/world,0.37453497027456295,0.5272494693781462,-0.0030083555719949105,0.24177530430210276,0.2439905767918151,0.5905946436177949
1709637590.9930606,455,1709637590,998958349,/world,0.3510420773258047,0.5330344973273297,0.010775960778900457,-0.03852734150921461,0.04820525342418988,0.6805610399532936
1709637591.0233157,456,1709637591,29261351,/world,0.33983817927178084,0.5383953142448998,0.01799466836026633,-0.0179217708347355,0.27833948893084126,0.6304005303421879
1709637591.0536544,457,1709637591,59564352,/world,0.3399937663513995,0.5543232670832914,-0.003236640046315565,-0.14481390871109617,-0.2986057034568411,0.28812955182152794
1709637591.0839498,458,1709637591,89867353,/world,0.3336040361951916,0.5495482020002856,0.011832351080056178,-0.20813238593707323,-0.14608895219333448,0.3957729818941186
1709637591.1141999,459,1709637591,120170355,/world,0.3341168514643227,0.5494909838538693,0.006351289776799498,0.03218854953114769,0.17782510877224986,0.532339091921415
1709637591.1444442,460,1709637591,150473356,/world,0.32642637843207234,0.5543175029788336,0.004704702433415066,0.14685566297071684,0.2747405272993281,0.4814959011957761
1709637591.1746895,461,1709637591,180776358,/world,0.3129139339439093,0.5626002788100948,0.004320261218801158,0.027725401360623375,0.22776717915371822,0.47860898865539475
1709637591.2049508,462,1709637591,211079359,/world,0.3071910325332222,0.5683867760111084,0.0009315182643195416,-0.10375479870910506,-0.21434067140885618,0.46813784932772134
1709637591.2352018,463,1709637591,241382360,/world,0.3027559690049275,0.5734023949697652,0.006201732282032118,-0.03241876403804839,-0.15039293285179955,0.586979013321592
1709637591.2656946,464,1709637591,271685362,/world,0.2878921309995211,0.584978481131715,0.0035647769028386714,-0.025764096430278063,0.1065275812647804,0.5305705496222461
1709637591.295931,465,1709637591,301988363,/world,0.27653803635599417,0.5914449615679772,0.00402302602008249,-0.007128971233588039,0.016519713782325626,0.5936250468099461
1709637591.326186,466,1709637591,332292318,/world,0.26346286540437475,0.5928013927798144,0.0151048030925163,-0.2409897016656951,-0.33010850173922546,0.6542026554724881
1709637591.3564382,467,1709637591,362595320,/world,0.24924912035041463,0.60558929126087,-0.005247588589846898,0.04803393019408109,-0.035688868868377355,0.6856020216150563
1709637591.3866801,468,1709637591,392898321,/world,0.24014414429361475,0.6058833024929003,0.003505584136728279,0.1067837177049425,0.17623850946279873,0.7327685137470262
1709637591.4169376,469,1709637591,423201323,/world,0.2178039532717264,0.6159075545178401,0.007966514900657471,-0.06325323238404018,-0.15601205662062478,0.6912768399700577
1709637591.4472027,470,1709637591,453504324,/world,0.21583738724262475,0.6285655388298992,0.007441649491703008,-0.1287824801830159,-0.07466691629127628,0.6956980748258614
1709637591.4776404,471,1709637591,483807325,/world,0.19778516064767704,0.6265413281259256,0.005165864616212141,-0.028550017223006763,0.03019376933146098,0.6835461276659195
1709637591.5078955,472,1709637591,514110327,/world,0.17796257288821068,0.6312422645025066,0.0046838528097355005,0.05167775038930969,-0.0002745700834462794,0.7348193507107473
1709637591.5381746,473,1709637591,544413328,/world,0.17326626276770196,0.637058532671738,0.003961924136113448,-0.012503992061910857,-0.04115041792176712,0.7974144020293701
1709637591.5684438,474,1709637591,574716330,/world,0.14029071513992633,0.6401171911444601,-0.008930265575573342,0.35012950325236425,0.752563315230351,0.6155609952141605
1709637591.5987253,475,1709637591,605019331,/world,0.13080812449181278,0.6447119103174932,0.004578508544088193,0.13450795209574842,0.14837566569622718,0.6611385805399449
1709637591.6292403,476,1709637591,635322332,/world,0.1257580711627898,0.6478432133466879,0.0017354048823157386,0.13418017461777706,0.16938732932592818,0.7847468912292964
1709637591.6595097,477,1709637591,665625334,/world,0.10589545775115428,0.6472619321923385,0.006948102965513811,0.0955625747454267,-0.01835732158130432,0.78863998232161
1709637591.689792,478,1709637591,695928335,/world,0.08479771844685599,0.6533699567572131,0.007823918413003197,-0.029464448538125715,-0.08389881997967817,0.7911372169900642
1709637591.7220414,479,1709637591,726231337,/world,0.07377002732184058,0.6586356042143958,-0.009382015661997815,-0.011221795541900836,0.24938569658422066,0.8278520509900934
1709637591.7523127,480,1709637591,756534338,/world,0.054185152470069935,0.6610716136212094,0.002641643284677324,-0.08713672396109767,0.057247104003075255,0.8253858928454108
1709637591.7826834,481,1709637591,786837339,/world,0.040593449394020154,0.6593213384519104,0.013465679402543522,0.09306999110019853,-0.0704700946707745,0.7822206067493022
1709637591.8130279,482,1709637591,817140341,/world,0.025545871132771403,0.6591443257428156,0.009116963720582079,-0.019227079927443796,0.12045838840732706,0.8690364390154305
1709637591.843299,483,1709637591,847443342,/world,-0.0009654904755396661,0.6576860651035892,0.016225683988941357,-0.10972763292236937,-0.17522481557537248,0.8663345447445008
1709637591.8735569,484,1709637591,877746344,/world,-0.01158685583820607,0.6565976007669072,0.0004935095631987164,0.1451673656568404,0.14786944945858785,0.984806378285394
1709637591.9038012,485,1709637591,908049345,/world,-0.03235656436875296,0.6561250095301824,-0.007860697629820645,0.11990653427345571,0.1526990588295583,0.9347191086523456
1709637591.934061,486,1709637591,938352346,/world,-0.07768378888832572,0.6563074307789474,0.007948861572212583,-0.03392744133023287,-0.29469085348537777,1.1206384546092623
1709637591.964356,487,1709637591,968655348,/world,-0.09169024761850623,0.6520678908287755,0.011458280117196566,-0.08547458010649805,-0.05173966948006037,1.2558957181839223
1709637591.9946203,488,1709637591,998958349,/world,-0.12562484956435185,0.6449062853737465,0.009942852092630315,0.01953958984745617,-0.20176154412617184,1.1111233172192887
1709637592.024862,489,1709637592,29261351,/world,-0.1368570584720741,0.6425476264609571,0.004740191084423113,-0.14513511910572724,0.13294895420428157,1.2841804543686557
1709637592.0551143,490,1709637592,59564352,/world,-0.16223257028992052,0.6379517773983825,0.0036102911604374115,-0.14082663761048864,0.08786183284638624,1.2946179221623024
1709637592.0855415,491,1709637592,89867353,/world,-0.19462534346343024,0.6329041605104866,0.0032544287544319004,-0.12374741723813676,-0.006291525502535242,1.2778927315507524
1709637592.1157455,492,1709637592,120170355,/world,-0.21985550928402647,0.627421705423788,0.005528841090923444,0.14485406026844977,-0.2711479553747977,1.2169245573408436
1709637592.1460645,493,1709637592,150473356,/world,-0.24354398741674874,0.6175006005529773,0.007598711376083134,-0.06753809569666727,0.005974589385486728,1.2419862250279947
1709637592.1763635,494,1709637592,180776358,/world,-0.269571466869211,0.6036165468516097,0.002660131546726216,0.20648315562386763,-0.237053112507497,1.10483275913568
1709637592.2066302,495,1709637592,211079359,/world,-0.27636672600524176,0.5952952772863427,0.005582467127767339,-0.23196523756590318,0.2590628959849235,1.4661265030743895
1709637592.236897,496,1709637592,241382360,/world,-0.32010077192207587,0.5771786651367663,0.007473537419681934,-0.015316251489197713,-0.15574635388941827,1.3397727949631733
1709637592.2672644,497,1709637592,271685362,/world,-0.34186448320979546,0.5628951150709884,0.007563470314552235,0.3036475759323559,-0.4660724293093231,1.267548781266132
1709637592.2975569,498,1709637592,301988363,/world,-0.3560586288218749,0.5536064957231757,0.007163029305491362,-0.17536268426358553,0.3054339159192289,1.443757664468107
1709637592.3278155,499,1709637592,332292318,/world,-0.3870645914384906,0.5285761712748638,0.006842885059879611,0.4940384140527772,-0.5671769448402915,1.2362541945963486
1709637592.3581336,500,1709637592,362595320,/world,-0.3965535505001627,0.5188490273889247,0.002911809772190176,-0.06890580784180994,0.05364817408287059,1.2746391698430204
1709637592.3883843,501,1709637592,392898321,/world,-0.43225388974441026,0.49828503564764315,-0.007866236378916494,-0.33642428360039295,0.7726630028229585,1.0024734452284494
1709637592.4186518,502,1709637592,423201323,/world,-0.4252950797233978,0.4987321493927186,0.010523175767051064,0.037662937163941146,-0.10395542066932717,0.9984671005988356
1709637592.4489098,503,1709637592,453504324,/world,-0.43464238237482083,0.4879936452857796,0.011809060517736636,0.0888010510959039,-0.13468177789857966,1.0686144550169312
1709637592.4792016,504,1709637592,483807325,/world,-0.4109792964136012,0.4870041825084697,0.05828193951807859,-0.4073526710685352,-1.1272636104030171,1.7502381975129966
1709637592.5097396,505,1709637592,514110327,/world,-0.4889490752411099,0.45714752065270664,-0.02256309214453888,0.7574015827028895,0.1543570945669308,0.36420582721217976
1709637592.5400364,506,1709637592,544413328,/world,-0.44899588061350193,0.45773978686585304,0.023575142738680777,-1.4499541001381455,0.74189684432206,1.2783941809328274
1709637592.570282,507,1709637592,574716330,/world,-0.4720056118286442,0.4487481916802455,0.01051092714647324,-0.34018304321314563,0.0922529427753892,0.7719922166526634
