Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,x,y,z,roll,pitch,yaw,vx_w,vy_w,vz_w,v_tot,ax_w,ay_w,az_w,vx_b,vy_b,vz_b,ax_b,ay_b,az_b,droll,dpitch,dyaw,steer
1709637585.4857752,13,1709637585,480088711,,-1.2766114687242263,-0.1847323562821772,0.0,0.0,0.0,-1.9877369220036925,-0.2027666308431595,-0.49384011507153536,0.0,0.5338467625052656,0.0,0.0,0.0,0.5336473006154128,0.01459192870174086,0.0,0.0,0.0,0.0,0.0,0.0,0.3140086759016388,0.0
1709637585.495914,14,1709637585,485775232,,-1.2777639332837412,-0.1875462847372777,0.0,0.0,0.0,-1.9859483666301443,-0.20256330540195458,-0.49584298070732363,0.0,0.5356231457023574,0.0,0.0,0.0,0.5354232706972594,0.014631316001580894,0.0,0.0,0.0,0.0,0.0,0.0,0.3150420646112795,0.0
1709637585.5060015,15,1709637585,495913982,,-1.279815714820342,-0.1925915862795419,0.0,0.0,0.0,-1.9827448996720891,-0.20217096538982512,-0.49940657421458184,0.0,0.5387764152367831,0.0,0.0,0.0,0.5385757747080757,0.01470239820554984,0.0,0.0,0.0,0.0,0.0,0.0,0.31688274247828174,0.0
1709637585.5160894,16,1709637585,506001472,,-1.281988215470569,-0.19752116513383455,0.0,0.0,0.0,-1.9757716725842218,-0.20194486110826176,-0.5089148605513343,0.0,0.5475180930508315,0.0,0.0,0.0,0.5473152996496196,0.014900502926619198,0.0,0.0,0.0,0.0,0.0,0.0,0.32201239857510233,0.0
1709637585.5261724,17,1709637585,528010845,,-1.2863672231119387,-0.20911848998034865,0.0,0.0,0.0,-1.9669196131645459,-0.2011133878293453,-0.5200688428685137,0.0,0.5576003910389513,0.0,0.0,0.0,0.5573951946465756,0.015125907301629382,0.0,0.0,0.0,0.0,0.0,0.0,0.3279274517509496,0.0
1709637585.5362623,18,1709637585,531342268,,-1.28703687527914,-0.21085297168556486,0.0,0.0,0.0,-1.9658261736591949,-0.20090767422518147,-0.5212167999312876,0.0,0.5585972127509978,0.0,0.0,0.0,0.5583917819876347,0.015148065944448275,0.0,0.0,0.0,0.0,0.0,0.0,0.32851232411896303,0.0
1709637585.5463946,19,1709637585,536262274,,-1.2861688792946573,-0.21147104755385063,0.0,0.0,0.0,-1.9629797094639676,-0.19742809863567348,-0.5166050878980982,0.0,0.5530449086404278,0.0,0.0,0.0,0.5528411443728065,0.01501133110902419,0.0,0.0,0.0,0.0,0.0,0.0,0.3250685639502921,0.0
1709637585.5565152,20,1709637585,548088789,,-1.2893360299869059,-0.21819868071448834,0.0,0.0,0.0,-1.9545878722059626,-0.19786118403074968,-0.5304266822683479,0.0,0.5661285308198635,0.0,0.0,0.0,0.5659259088362987,0.015145267117697231,0.0,0.0,0.0,0.0,0.0,0.0,0.3304210966649934,0.0
1709637585.5666027,21,1709637585,559296846,,-1.2915496749572801,-0.22416583825921213,0.0,0.0,0.0,-1.9508802516466526,-0.1971343049117268,-0.5343702872560783,0.0,0.5695731191648472,0.0,0.0,0.0,0.569370664598716,0.015185004760938951,0.0,0.0,0.0,0.0,0.0,0.0,0.3312975009049583,0.0
1709637585.5666027,22,1709637585,566602707,,-1.2929880584979123,-0.22807924723453837,0.0,0.0,0.0,-1.9484567479297115,-0.19662326893000237,-0.5369355147873472,0.0,0.5718045618256938,0.0,0.0,0.0,0.5716018062151946,0.015226032188354773,0.0,0.0,0.0,0.0,0.0,0.0,0.3321726079094804,0.0
1709637585.5768828,23,1709637585,576882839,,-1.2936934733697962,-0.23234593621131525,0.0,0.0,0.0,-1.9421940826463997,-0.19399332515163195,-0.5401638805207019,0.0,0.5739428787105645,0.0,0.0,0.0,0.5737397561399368,0.015268275837684704,0.0,0.0,0.0,0.0,0.0,0.0,0.3330585753955268,0.0
1709637585.5768828,24,1709637585,576882839,,-1.2936934733697962,-0.23234593621131525,0.0,0.0,0.0,-1.9421940826463997,-0.19399332515163195,-0.5401638805207019,0.0,0.5739428787105645,0.0,0.0,0.0,0.5737397561399368,0.015268275837684704,0.0,0.0,0.0,0.0,0.0,0.0,0.3330585753955268,0.0
1709637585.587156,25,1709637585,587156057,,-1.2956823457459226,-0.23791357785682485,0.0,0.0,0.0,-1.9387643178698395,-0.19319578668707185,-0.5437476661298223,0.0,0.5770495095009311,0.0,0.0,0.0,0.5768457452259508,0.015333708944111317,0.0,0.0,0.0,0.0,0.0,0.0,0.33466858386182813,0.0
1709637585.5972478,26,1709637585,587156057,,-1.2956823457459226,-0.23791357785682485,0.0,0.0,0.0,-1.9387643178698395,-0.19319578668707185,-0.5437476661298223,0.0,0.5770495095009311,0.0,0.0,0.0,0.5768457452259508,0.015333708944111317,0.0,0.0,0.0,0.0,0.0,0.0,0.33466858386182813,0.0
1709637585.6073482,27,1709637585,597247839,,-1.297627923868312,-0.24341866816619873,0.0,0.0,0.0,-1.9353786068483765,-0.1923747815486796,-0.5472547634383482,0.0,0.5800826084980178,0.0,0.0,0.0,0.5798782031811824,0.01539812187339458,0.0,0.0,0.0,0.0,0.0,0.0,0.3363234458679186,0.0
1709637585.6073482,28,1709637585,597988605,,-1.2944627827013193,-0.24027376614973836,0.0,0.0,0.0,-1.934317177209239,-0.18831778932834145,-0.537699501600315,0.0,0.5697230413093196,0.0,0.0,0.0,0.5695208548378506,0.015176946448629124,0.0,0.0,0.0,0.0,0.0,0.0,0.3303138563773592,0.0
1709637585.6174436,29,1709637585,607348204,,-1.2972548171607952,-0.24446885122168394,0.0,0.0,0.0,-1.92979669709172,-0.18705374108347828,-0.5418721181667884,0.0,0.5732490684683985,0.0,0.0,0.0,0.5730461398706195,0.015251756596179415,0.0,0.0,0.0,0.0,0.0,0.0,0.33230899235742506,0.0
1709637585.6376555,30,1709637585,617443562,,-1.298028425384031,-0.2490419452488494,0.0,0.0,0.0,-1.9246136118910915,-0.18498811061499304,-0.5449932790514581,0.0,0.5755330357852322,0.0,0.0,0.0,0.5753296180047366,0.015300520471187132,0.0,0.0,0.0,0.0,0.0,0.0,0.33360256083436973,0.0
1709637585.6478336,31,1709637585,639699459,,-1.3025779717461958,-0.26145404454688487,0.0,0.0,0.0,-1.9100159414377715,-0.18185665252983396,-0.5623528417766994,0.0,0.5910267005167248,0.0,0.0,0.0,0.5908199889359748,0.015630143869491454,0.0,0.0,0.0,0.0,0.0,0.0,0.3425433511724776,0.0
1709637585.6478336,32,1709637585,647833586,,-1.3040538462678846,-0.26603955186680495,0.0,0.0,0.0,-1.9072240662888864,-0.1810239186433079,-0.5651194120527783,0.0,0.5934050968772149,0.0,0.0,0.0,0.5931979001233882,0.015679932686699333,0.0,0.0,0.0,0.0,0.0,0.0,0.34391551927649794,0.0
1709637585.6681044,33,1709637585,661455631,,-1.3070632721371522,-0.27344350822487473,0.0,0.0,0.0,-1.9008823130833108,-0.17909658570707535,-0.5714532320985783,0.0,0.5988609049586084,0.0,0.0,0.0,0.5986525990683778,0.01579395822837212,0.0,0.0,0.0,0.0,0.0,0.0,0.3470682546079343,0.0
1709637585.6782644,34,1709637585,668104410,,-1.3074745397634338,-0.2767348786246986,0.0,0.0,0.0,-1.8950778407630566,-0.17701879060472847,-0.5764497674976599,0.0,0.6030174016355306,0.0,0.0,0.0,0.6028082614377622,0.01588038468203101,0.0,0.0,0.0,0.0,0.0,0.0,0.34947182959884615,0.0
1709637585.6782644,35,1709637585,678264380,,-1.309266996481279,-0.2826088381788399,0.0,0.0,0.0,-1.8915187062794403,-0.17582192991439227,-0.5798424194225271,0.0,0.6059130155398473,0.0,0.0,0.0,0.6057033043732116,0.015940184188517965,0.0,0.0,0.0,0.0,0.0,0.0,0.3511456632927323,0.0
