Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,angle_0,angle_1,angle_2,angle_3,polynomial,first_timestamp,sync_timestamp,first_sweep
1709637589.3467362,1300,1709637589,352521151,,-0.881373824011848,-0.88924950493531,-0.8924877060766674,-0.9002167595739818,10,11436750,11347274,True
1709637589.3568254,1301,1709637589,362094589,,0.5271569463976915,0.5176421377429063,0.5419222090014513,0.5323940489062364,10,11700319,11347276,False
1709637589.3771043,1302,1709637589,379941344,,-0.8744443072195507,-0.8824666155691601,-0.8852650536413647,-0.893327177893684,10,11908766,11818777,True
1709637589.3771043,1303,1709637589,379947740,,0.5355120870837267,0.5261708471545274,0.5504108640917833,0.541149255968004,10,12172465,11818781,False
1709637589.3872025,1304,1709637589,387789767,,-0.8672882927771068,-0.875523747336433,-0.8780290497656322,-0.8861845148916698,10,12380804,12290283,True
1709637589.4174826,1305,1709637589,417676581,,0.5436545583972032,0.5343261930712755,0.5588327619799669,0.5495845052966173,10,12644577,12290281,False
1709637589.4174826,1306,1709637589,417677098,,-0.859945715796516,-0.8682877434607006,-0.8706464184637523,-0.8788552893515087,11,12852851,12761784,True
1709637589.4174826,1307,1709637589,421471002,,0.5512233946093614,0.5420685980090196,0.5666285726794298,0.5575667593249376,11,13116659,12761785,False
1709637589.4376795,1308,1709637589,443290456,,-0.8527897013540722,-0.861225069891975,-0.8634104145880199,-0.871752561461494,11,13324888,13233285,True
1709637589.4376795,1309,1709637589,443291366,,0.5589524481066759,0.5499044630297716,0.5746237013110216,0.5656424734362657,11,13588746,13233286,False
1709637589.4478922,1310,1709637589,451281276,,-0.8455004109259106,-0.8540022982473827,-0.8558812750692821,-0.8642899407263256,11,13796954,13704787,True
1709637589.4682286,1311,1709637589,471960451,,0.5667215559252794,0.5578066084155138,0.5825530264147813,0.5736113760241563,11,14060844,13704788,False
1709637589.4682286,1312,1709637589,471961209,,-0.8382111204977489,-0.8468462838049389,-0.8482988489981151,-0.8568940771933056,10,14269017,14176295,True
1709637589.4783385,1313,1709637589,480205067,,0.5743972036608751,0.5656686994799669,0.5904818746813829,0.5816332075366075,10,14532941,14176296,False
1709637589.4985752,1314,1709637589,504175344,,-0.83074861897187,-0.8394637717123485,-0.8405831469412304,-0.8493116511221386,10,14741085,14647797,True
1709637589.4985752,1315,1709637589,504176041,,0.5822597715624864,0.5735312673815782,0.5984107229479845,0.5896688673266466,10,15005037,14647800,False
1709637589.4985752,1316,1709637589,508083423,,-0.8232193602438427,-0.83198791874604,-0.8329073799963451,-0.8418090952749706,11,15213162,15119302,True
1709637589.5289197,1317,1709637589,531830575,,0.5897890302905138,0.5811802122363146,0.6060730192431505,0.5974780294665392,11,15477112,15119305,False
1709637589.5289197,1318,1709637589,531831234,,-0.8154104365225292,-0.8244053734655834,-0.8248185528631664,-0.8338268412466503,10,15685256,15590807,True
1709637589.5390122,1319,1709637589,539635380,,0.5971847746142442,0.5886694166430528,0.6136556837328966,0.6051803800829942,10,15949181,15590808,False
1709637589.5490932,1320,1709637589,549141063,,-0.8074148310537792,-0.8164498223181225,-0.8165697468634106,-0.8256446732397533,11,16157372,16062306,True
1709637589.5592773,1321,1709637589,565276845,,0.6045538160571153,0.5961452696093614,0.6212645742663438,0.612896082139879,11,16421242,16062311,False
1709637589.5592773,1322,1709637589,567978124,,-0.7992593659277416,-0.8084276331778026,-0.8082410706396557,-0.8174892081137157,11,16629489,16533812,True
1709637589.579449,1323,1709637589,579757292,,0.61161672804442,0.6032749387988146,0.6285005781420763,0.6202517721423204,11,116071,16533813,False
1709637589.589535,1324,1709637589,591730224,,-0.791290463339851,-0.800538600813911,-0.8002854002829052,-0.8094270838613964,11,324373,228097,True
1709637589.589535,1325,1709637589,595650538,,0.6189328405627306,0.6107641432055528,0.6359630796679552,0.6278477880724962,11,588131,228099,False
1709637589.599619,1326,1709637589,609111308,,-0.7831882847662426,-0.7925830496664501,-0.7919034375067211,-0.8013648403997875,11,796485,699603,True
