t,vx,vy,omega,delta,T,eps_vx,eps_vy,eps_omega,eC,eL,pos_x,pos_y,ref_x,ref_y,lap,theta
23949.937412,1.679427,-0.000847,0.026513,-0.006543,0.779729,-0.020711,0.000199,0.047159,0.001245,0.060710,2.522624,2.998755,2.583333,3.000000,0,1.625775
23949.943753,1.707848,-0.001931,-0.028336,-0.009925,0.778565,0.032724,0.000568,-0.024414,0.002514,0.041972,2.581361,2.997486,2.623333,3.000000,0,1.675665
23949.958144,1.748443,-0.002027,-0.079312,-0.012204,0.769083,-0.000971,0.000590,0.019663,-0.000637,0.068201,2.605132,3.000637,2.673333,3.000000,0,1.719421
23949.978142,1.764507,-0.002541,-0.106851,-0.015343,0.770101,0.002249,0.000373,0.017183,0.000602,0.072145,2.644521,2.999398,2.716667,3.000000,0,1.753314
23949.998122,1.790206,-0.003596,-0.162581,-0.016596,0.770138,0.000026,0.000088,0.004073,-0.000555,0.069462,2.680538,3.000555,2.750000,3.000000,0,1.791733
23950.030331,1.813321,-0.003985,-0.215277,-0.016598,0.769764,-0.019406,-0.000341,0.011319,-0.004023,0.083669,2.706331,3.004023,2.790000,3.000000,0,1.825475
23950.038144,1.830460,-0.003644,-0.245964,-0.019822,0.770620,0.021750,0.000876,0.003095,-0.004419,0.063319,2.760014,3.004419,2.823333,3.000000,0,1.865505
23950.058143,1.861060,-0.003093,-0.262246,-0.019338,0.764528,0.006623,0.000235,0.008458,-0.006263,0.051675,2.811659,3.006263,2.863333,3.000000,0,1.917572
23950.078140,1.889479,-0.003169,-0.284182,-0.018674,0.757760,0.005186,-0.000003,-0.002641,-0.008890,0.055532,2.861134,3.008890,2.916667,3.000000,0,1.970065
23950.098138,1.915685,-0.002893,-0.302452,-0.019798,0.752929,0.004658,0.000119,0.003464,-0.011552,0.059896,2.910104,3.011552,2.970000,3.000000,0,2.021595
23950.129850,1.940703,-0.002644,-0.315752,-0.019354,0.748234,-0.007613,-0.000189,0.001048,-0.013420,0.061751,2.958249,3.013420,3.020000,3.000000,0,2.071784
23950.138140,1.964257,-0.002266,-0.325120,-0.017821,0.743447,0.015051,-0.000024,-0.008352,-0.016285,0.063413,3.006587,3.016285,3.070000,3.000000,0,2.121083
23950.158121,1.987278,-0.001866,-0.329218,-0.014915,0.738255,0.004015,-0.000215,-0.013927,-0.018314,0.063431,3.056569,3.018314,3.120000,3.000000,0,2.172103
23950.178118,2.009813,-0.000623,-0.308757,-0.012062,0.731797,0.002872,-0.000138,-0.009295,-0.019893,0.065772,3.104228,3.019893,3.170000,3.000000,0,2.222520
23950.198126,2.030535,0.000510,-0.268949,-0.008628,0.725334,0.003246,-0.000188,-0.012005,-0.021548,0.066283,3.153717,3.021548,3.220000,3.000000,0,2.271722
23950.231487,2.050979,0.001349,-0.221511,-0.005630,0.717855,-0.008077,0.000142,-0.035406,-0.022638,0.067743,3.202257,3.022638,3.270000,3.000000,0,2.321644
23950.238114,2.070237,0.001893,-0.170154,-0.002554,0.710856,0.013738,-0.000703,0.012479,-0.025044,0.068062,3.251938,3.025044,3.320000,3.000000,0,2.372091
23950.258121,2.089235,0.001647,-0.132396,-0.000308,0.703829,0.003921,-0.000303,-0.017502,-0.026144,0.065438,3.304562,3.026144,3.370000,3.000000,0,2.424492
23950.278123,2.108269,0.002139,-0.086255,0.000382,0.697013,0.002685,-0.000036,-0.002513,-0.024767,0.068753,3.354580,3.024767,3.423333,3.000000,0,2.477099
23950.298122,2.125390,0.002137,-0.040727,0.000409,0.690465,0.003288,0.000007,-0.000106,-0.023866,0.069508,3.407159,3.023866,3.476667,3.000000,0,2.529190
23950.332218,2.142481,0.001534,-0.014313,-0.002989,0.683294,-0.006459,0.000505,0.020504,-0.022720,0.068417,3.458250,3.022720,3.526667,3.000000,0,2.582212
23950.338112,2.158286,0.000242,-0.017935,-0.008285,0.676194,0.012026,0.000363,0.004406,-0.022343,0.068922,3.511078,3.022343,3.580000,3.000000,0,2.635544
23950.358123,2.174003,-0.000406,-0.034464,-0.017514,0.668053,0.003163,0.000849,0.049101,-0.021955,0.069158,3.564175,3.021955,3.633333,3.000000,0,2.689263
23950.378125,2.188832,-0.003272,-0.117926,-0.033927,0.659326,0.003500,0.001000,0.057186,-0.021828,0.067468,3.619199,3.021828,3.686667,3.000000,0,2.743447
23950.398125,2.202961,-0.007043,-0.296704,-0.053983,0.649326,0.003591,0.001271,0.070457,-0.020927,0.068718,3.674615,3.020927,3.743333,3.000000,0,2.798645
23950.433308,2.215816,-0.010267,-0.550319,-0.079227,0.639326,-0.002044,-0.001992,0.281127,-0.020506,0.066189,3.730478,3.020506,3.796667,3.000000,0,2.854531
23950.441237,2.227005,-0.012888,-0.874331,-0.109724,0.629334,0.010657,0.007781,-0.093014,-0.017571,0.051936,3.801398,3.017571,3.853333,3.000000,0,2.917553
23950.458120,2.239542,-0.008840,-1.187446,-0.149724,0.619334,0.003090,0.003064,0.145623,-0.021978,0.075135,3.841532,3.021978,3.916667,3.000000,0,2.974012
23950.478126,2.243451,-0.013618,-1.544027,-0.189724,0.609334,0.004384,0.001758,0.079122,-0.019212,0.075146,3.898188,3.019212,3.973333,3.000000,0,3.022932
23950.498168,2.245057,-0.016261,-2.091169,-0.224142,0.599334,0.003808,0.001220,0.051901,-0.013109,0.067032,3.953595,3.015384,4.020047,2.999598,0,3.077116
23950.534619,2.242656,-0.011931,-2.586760,-0.252937,0.589334,0.012804,-0.009421,0.272024,-0.006344,0.065165,4.013142,3.010351,4.076566,2.994103,0,3.132673
23950.540509,2.237901,-0.002737,-2.987944,-0.276389,0.579334,-0.005423,0.012375,-0.219306,0.000624,0.049633,4.080754,2.995296,4.128871,2.983107,0,3.194776
23950.558148,2.228793,0.012369,-3.316363,-0.290770,0.569334,0.005251,-0.000013,0.030431,-0.004819,0.069283,4.126704,2.993547,4.189024,2.962893,0,3.250276
23950.578150,2.220487,0.022333,-3.471032,-0.298536,0.559334,0.001146,0.000203,0.007711,-0.003473,0.078697,4.172946,2.979341,4.240291,2.938475,0,3.295380
23950.598147,2.204370,0.033420,-3.609003,-0.300000,0.549334,0.003475,0.000678,0.002603,-0.012414,0.064034,4.231054,2.961826,4.277438,2.915967,0,3.344939
23950.634185,2.189295,0.043732,-3.692550,-0.300000,0.543129,0.018078,-0.003850,0.014446,-0.025378,0.058611,4.288545,2.942944,4.317681,2.886107,0,3.397406
23950.640020,2.172148,0.051881,-3.734677,-0.300000,0.537557,-0.019499,0.003668,-0.013163,-0.032004,0.053788,4.342286,2.910806,4.357080,2.849991,0,3.450991
23950.658148,2.146807,0.057336,-3.754386,-0.300000,0.531307,0.003430,0.000119,-0.000408,-0.047719,0.072537,4.384895,2.896376,4.392400,2.809875,0,3.495886
23950.678155,2.131775,0.059508,-3.750802,-0.300000,0.530875,-0.002289,-0.000579,-0.005530,-0.048851,0.075528,4.417145,2.864598,4.417812,2.774651,0,3.532090
23950.698153,2.109237,0.059126,-3.744951,-0.295266,0.530360,-0.001773,-0.000398,-0.006244,-0.066118,0.068099,4.461502,2.834878,4.436859,2.743216,0,3.572275
23950.734673,2.088049,0.057021,-3.734662,-0.289475,0.532893,0.013332,0.003274,-0.015601,-0.064691,0.068744,4.485284,2.796818,4.454942,2.707431,0,3.612735
23950.740781,2.068559,0.053628,-3.720266,-0.278109,0.535213,-0.012183,-0.003370,0.014028,-0.082910,0.052692,4.530104,2.748094,4.470100,2.670312,0,3.657598
23950.758145,2.051278,0.049219,-3.698067,-0.270221,0.538357,0.000621,0.000173,-0.006264,-0.081765,0.075526,4.544121,2.719288,4.483957,2.625639,0,3.696472
23950.778156,2.038891,0.045644,-3.682054,-0.257300,0.544048,0.001431,0.000170,-0.005267,-0.093344,0.072549,4.570685,2.677874,4.491879,2.589748,0,3.729336
23950.798149,2.027366,0.041725,-3.649331,-0.245373,0.550027,-0.000825,-0.000330,-0.012344,-0.104138,0.068454,4.592479,2.636514,4.496775,2.556694,0,3.767693
23950.834540,2.015576,0.037521,-3.611247,-0.229326,0.555811,0.005036,0.003107,-0.070405,-0.109087,0.072890,4.606312,2.593202,4.499721,2.516707,0,3.807119
23950.840862,2.005373,0.033790,-3.555375,-0.207615,0.561173,-0.007406,-0.004848,0.026136,-0.121374,0.057368,4.621374,2.534034,4.500000,2.476667,0,3.856214
23950.858159,1.996154,0.028923,-3.483993,-0.181180,0.562011,-0.001286,-0.001412,-0.065812,-0.126145,0.072754,4.626145,2.502754,4.500000,2.430000,0,3.902518
23950.878152,1.992658,0.029212,-3.354683,-0.153214,0.567267,-0.001114,-0.001485,-0.068398,-0.117348,0.075231,4.617348,2.458564,4.500000,2.383333,0,3.941613
23950.898146,1.991882,0.030541,-3.089772,-0.123151,0.569984,-0.000297,-0.001693,-0.086916,-0.130650,0.067419,4.630650,2.410753,4.500000,2.343333,0,3.986200
23950.934799,1.994526,0.030936,-2.737928,-0.101179,0.571040,-0.004445,0.006423,-0.323632,-0.129525,0.066396,4.629525,2.366396,4.500000,2.300000,0,4.031936
23950.941465,1.998570,0.028572,-2.343067,-0.080879,0.570509,0.003489,-0.010237,0.179342,-0.132205,0.051097,4.632205,2.304430,4.500000,2.253333,0,4.084647
23950.958130,2.004053,0.019127,-1.982404,-0.070337,0.563748,-0.001467,-0.006024,-0.184371,-0.126488,0.072101,4.626488,2.272101,4.500000,2.200000,0,4.132852
23950.978163,2.007951,0.012594,-1.830659,-0.055166,0.563996,-0.000418,-0.003958,-0.136621,-0.120228,0.073215,4.620228,2.226549,4.500000,2.153333,0,4.172947
23950.998165,2.014753,0.012361,-1.533770,-0.039642,0.561586,-0.000170,-0.002159,-0.110795,-0.117509,0.063694,4.617509,2.177027,4.500000,2.113333,0,4.219525
23951.037035,2.022024,0.013508,-1.220140,-0.028108,0.556824,-0.006316,0.001796,-0.283721,-0.111010,0.063202,4.611010,2.129868,4.500000,2.066667,0,4.267897
23951.042668,2.029850,0.011616,-0.937395,-0.015164,0.551937,0.007119,-0.007439,0.042654,-0.105110,0.055198,4.605110,2.071864,4.500000,2.016667,0,4.320274
23951.058165,2.038995,0.005916,-0.776372,-0.001276,0.545805,0.000628,-0.002737,-0.097688,-0.090755,0.071598,4.590755,2.034931,4.500000,1.963333,0,4.368876
23951.078150,2.044883,0.009594,-0.566631,0.012655,0.545178,0.000555,-0.000871,-0.047264,-0.081521,0.069111,4.581521,1.985778,4.500000,1.916667,0,4.413346
23951.098152,2.052005,0.013768,-0.218088,0.021938,0.542178,0.000681,-0.000611,-0.032866,-0.073962,0.066546,4.573962,1.936546,4.500000,1.870000,0,4.462702
23951.135280,2.058974,0.013202,0.062050,0.028361,0.539310,-0.004489,0.002837,-0.129601,-0.063719,0.065771,4.563719,1.889105,4.500000,1.823333,0,4.511541
23951.141389,2.065611,0.010935,0.267691,0.034837,0.536716,0.006068,-0.003876,0.076274,-0.056150,0.056803,4.556150,1.830136,4.500000,1.773333,0,4.564963
23951.158158,2.073408,0.007055,0.411749,0.043347,0.530476,0.000395,-0.001172,-0.052605,-0.046715,0.074477,4.546715,1.794477,4.500000,1.720000,0,4.614141
23951.178149,2.077961,0.007100,0.512450,0.049542,0.529547,0.000594,-0.000404,-0.020981,-0.042432,0.075946,4.542432,1.745946,4.500000,1.670000,0,4.657605
23951.198152,2.083227,0.007812,0.669384,0.051739,0.527406,0.000567,-0.000165,-0.007910,-0.038904,0.069527,4.538904,1.696194,4.500000,1.626667,0,4.706150
23951.236118,2.088261,0.006584,0.785056,0.052197,0.524450,-0.003081,0.001562,-0.035926,-0.037181,0.067313,4.537181,1.647313,4.500000,1.580000,0,4.755488
23951.242012,2.093123,0.004540,0.852983,0.048122,0.521128,0.004951,-0.001114,0.034844,-0.041930,0.052058,4.541930,1.582058,4.500000,1.530000,0,4.811592
23951.258168,2.099289,0.002367,0.890112,0.034375,0.514277,0.000427,0.003872,0.112474,-0.037429,0.070928,4.537429,1.544262,4.500000,1.473333,0,4.864053
23951.278151,2.102900,0.001103,0.893089,0.021929,0.512903,0.000996,0.001895,0.105260,-0.028884,0.072195,4.528884,1.492195,4.500000,1.420000,0,4.910549
23951.298148,2.107855,-0.005150,0.761237,0.008540,0.508156,0.000433,0.000925,0.050198,-0.023168,0.071164,4.523168,1.444497,4.500000,1.373333,0,4.959984
23951.335510,2.111931,-0.010083,0.513587,-0.001740,0.502700,-0.002279,-0.000434,0.214802,-0.018972,0.070862,4.518972,1.397529,4.500000,1.326667,0,5.007794
23951.341965,2.115793,-0.009390,0.318143,-0.014242,0.498051,0.004229,0.006103,0.002917,-0.026045,0.056950,4.526045,1.333617,4.500000,1.276667,0,5.063115
23951.358159,2.120953,-0.005428,0.210732,-0.043585,0.493032,0.001619,0.011894,0.345968,-0.019986,0.071635,4.519986,1.294968,4.500000,1.223333,0,5.115088
23951.378148,2.124036,-0.003972,0.160051,-0.078019,0.485729,0.002122,0.005790,0.302185,-0.020512,0.075167,4.520512,1.245167,4.500000,1.170000,0,5.159810
23951.398148,2.125879,-0.017292,-0.236418,-0.106395,0.476562,0.001672,0.001720,0.086122,-0.020203,0.067452,4.520203,1.194118,4.500000,1.126667,0,5.209000
23951.435761,2.125408,-0.027005,-0.894204,-0.124359,0.470848,0.004075,-0.004024,0.414908,-0.019968,0.067402,4.519968,1.144068,4.500000,1.076667,0,5.258872
23951.441873,2.124441,-0.023492,-1.378792,-0.147386,0.470816,0.000855,0.011832,-0.103037,-0.023679,0.054179,4.523679,1.080845,4.500000,1.026667,0,5.313605
23951.458148,2.123821,-0.012980,-1.664723,-0.187386,0.470562,0.005693,0.012202,0.348336,-0.015900,0.074293,4.519427,1.043208,4.499099,0.970003,0,5.364002
23951.478151,2.122681,-0.007839,-1.779524,-0.227386,0.460562,0.005625,0.005867,0.264508,-0.004868,0.075345,4.510423,0.993907,4.493607,0.920301,0,5.407683
23951.498153,2.115644,-0.014203,-2.127712,-0.255356,0.450562,0.001846,0.000723,0.028207,-0.002306,0.069220,4.503996,0.944412,4.484851,0.877853,0,5.455212
23951.536093,2.102281,-0.019583,-2.673544,-0.270708,0.447202,0.016270,-0.006667,0.295624,-0.001690,0.068316,4.495735,0.897013,4.471349,0.833175,0,5.502728
23951.541643,2.088144,-0.015157,-3.089867,-0.281790,0.445598,-0.012075,0.009232,-0.208520,-0.002811,0.056896,4.480192,0.840403,4.453739,0.789951,0,5.553610
23951.558159,2.071309,-0.004322,-3.399486,-0.286388,0.443711,0.002122,0.000539,0.026014,0.002740,0.069283,4.462071,0.803639,4.428784,0.742815,0,5.602215
23951.578152,2.058503,0.002171,-3.544802,-0.293973,0.445657,0.000359,0.000126,0.003113,0.006522,0.068720,4.438368,0.763194,4.402935,0.703953,0,5.645719
23951.598152,2.039954,0.008814,-3.693050,-0.295808,0.444751,0.000551,0.000126,0.001320,0.004439,0.064031,4.414685,0.721223,4.375782,0.670170,0,5.691422
23951.635618,2.021169,0.014775,-3.788241,-0.299006,0.446471,0.017345,-0.002360,0.030058,-0.002130,0.066313,4.393054,0.680562,4.343390,0.636568,0,5.735721
23951.641726,2.001668,0.019161,-3.847279,-0.300000,0.449137,-0.017474,0.001974,-0.025360,-0.009603,0.054306,4.359147,0.634407,4.310626,0.608195,0,5.782679
23951.658146,1.978199,0.022112,-3.885233,-0.300000,0.449228,0.000725,0.000100,0.001518,-0.010314,0.067445,4.334892,0.609083,4.272739,0.580937,0,5.825749
23951.678157,1.962963,0.022800,-3.895704,-0.300000,0.453601,-0.000315,-0.000072,-0.001883,-0.016751,0.068640,4.303865,0.576433,4.235423,0.558892,0,5.863127
23951.698155,1.943696,0.022021,-3.904113,-0.300000,0.457741,-0.000808,-0.000199,-0.003485,-0.024795,0.066568,4.273361,0.547104,4.202454,0.542821,0,5.901875
23951.735417,1.924602,0.019887,-3.909714,-0.298866,0.461044,0.013998,0.002745,-0.002198,-0.028772,0.066289,4.237325,0.522852,4.165252,0.528098,0,5.940064
23951.741557,1.906475,0.016973,-3.913072,-0.295196,0.463875,-0.016882,-0.003642,-0.010390,-0.035141,0.066616,4.200348,0.499327,4.126992,0.516396,0,5.979680
23951.758170,1.884495,0.012441,-3.922054,-0.282002,0.463539,-0.000117,-0.000271,-0.012211,-0.035662,0.070355,4.166879,0.486157,4.091200,0.508388,0,6.015915
23951.778153,1.872333,0.010115,-3.914747,-0.273024,0.469485,-0.001519,-0.000484,-0.012711,-0.035235,0.069289,4.127657,0.475614,4.054917,0.503025,0,6.050873
23951.798153,1.857974,0.007342,-3.889178,-0.259984,0.473781,-0.000818,-0.000441,-0.016342,-0.033095,0.066590,4.086098,0.469706,4.018339,0.500336,0,6.088930
23951.835855,1.846315,0.004996,-3.842267,-0.249171,0.479163,0.006678,0.002582,-0.072285,-0.029454,0.066449,4.046986,0.468465,3.981661,0.500336,0,6.126530
23951.841655,1.836210,0.002641,-3.777002,-0.237447,0.483721,-0.008568,-0.003748,0.039913,-0.024377,0.059911,4.001954,0.472216,3.945083,0.503025,0,6.166182
23951.858165,1.825529,-0.001267,-3.703770,-0.221403,0.484928,-0.000988,-0.001133,-0.041822,-0.019096,0.073096,3.973694,0.476443,3.905523,0.509007,0,6.201897
23951.878153,1.820363,-0.002206,-3.623251,-0.215718,0.488994,-0.000689,-0.000772,-0.022309,-0.015816,0.070964,3.934181,0.483502,3.869785,0.517254,0,6.235403
23951.898146,1.815551,-0.003786,-3.500290,-0.216368,0.492328,0.000008,-0.000207,-0.010694,-0.015713,0.062002,3.891458,0.492040,3.837899,0.527006,0,6.275278
23951.933613,1.811738,-0.006842,-3.407844,-0.217187,0.494067,0.002551,0.002599,-0.029942,-0.011622,0.063569,3.854260,0.505472,3.800600,0.541481,0,6.315869
23951.939411,1.808228,-0.010258,-3.340173,-0.219581,0.495591,-0.002061,-0.002067,0.027910,-0.009998,0.064755,3.816997,0.519582,3.764577,0.558892,0,6.355252
23951.958144,1.805147,-0.013489,-3.302090,-0.222686,0.496856,-0.000065,0.000069,0.008548,-0.005924,0.068869,3.784834,0.536960,3.730062,0.579128,0,6.392626
23951.978143,1.801941,-0.016613,-3.296696,-0.224230,0.497961,0.000392,0.000125,0.002524,-0.002874,0.063080,3.748670,0.559892,3.699937,0.600048,0,6.431246
23951.998146,1.799197,-0.018842,-3.311445,-0.224434,0.498386,0.000259,0.000043,-0.000034,-0.001391,0.065513,3.717091,0.580897,3.668919,0.625320,0,6.471358
23952.033463,1.796556,-0.020037,-3.328158,-0.221869,0.499739,0.001769,0.000052,-0.005160,0.000545,0.067981,3.687594,0.604426,3.640021,0.652991,0,6.509392
23952.039240,1.794104,-0.020316,-3.334550,-0.218216,0.501678,-0.001599,-0.000297,-0.004313,0.004001,0.066453,3.661117,0.631775,3.615552,0.680313,0,6.547496
