t,vx,vy,omega,delta,T,eps_vx,eps_vy,eps_omega,eC,eL,pos_x,pos_y,ref_x,ref_y,lap,theta
25073.691863,2.275467,0.028029,-2.012175,-0.116271,0.615254,0.000187,0.000244,0.011164,0.007834,0.082728,4.492166,2.549394,4.500000,2.466667,0,3.863748
25073.711872,2.277164,0.023759,-1.997264,-0.119140,0.614399,-0.000054,0.000159,0.009090,0.009826,0.076720,4.490174,2.496720,4.500000,2.420000,0,3.913720
25073.731866,2.278511,0.020752,-2.015657,-0.115101,0.610431,0.000037,-0.000708,-0.024267,-0.006265,0.080420,4.506265,2.450420,4.500000,2.370000,0,3.963767
25073.765855,2.280133,0.019607,-2.041105,-0.111782,0.608617,-0.001149,-0.001497,-0.058543,-0.021238,0.083198,4.521238,2.403198,4.500000,2.320000,0,4.011030
25073.771874,2.281893,0.019716,-2.058205,-0.107670,0.606404,0.001074,-0.000796,-0.033690,-0.029370,0.080085,4.529370,2.353419,4.500000,2.273333,0,4.060075
25073.791873,2.283556,0.020136,-2.071708,-0.100678,0.604213,-0.000101,-0.000553,-0.037368,-0.037665,0.080898,4.537665,2.304231,4.500000,2.223333,0,4.110166
25073.811831,2.285637,0.023794,-1.995490,-0.093398,0.601508,-0.000141,-0.000425,-0.024374,-0.050257,0.083325,4.550257,2.256659,4.500000,2.173333,0,4.159239
25073.831862,2.287835,0.025659,-1.879071,-0.089058,0.598981,0.000093,-0.000348,-0.018464,-0.055770,0.080213,4.555770,2.206879,4.500000,2.126667,0,4.208761
25073.865815,2.290340,0.025102,-1.767416,-0.082299,0.596087,-0.001845,0.000764,-0.106945,-0.063577,0.081433,4.563577,2.158100,4.500000,2.076667,0,4.258390
25073.871876,2.293040,0.022982,-1.679361,-0.073373,0.593112,0.002029,-0.003742,-0.010372,-0.070215,0.077814,4.570215,2.104480,4.500000,2.026667,0,4.309452
25073.891867,2.296012,0.020144,-1.632269,-0.063331,0.589116,-0.000046,-0.000847,-0.058921,-0.066374,0.074701,4.566374,2.051367,4.500000,1.976667,0,4.362453
25073.911859,2.299349,0.022825,-1.473586,-0.052247,0.584337,0.000360,-0.000656,-0.041474,-0.071936,0.075510,4.571936,1.998843,4.500000,1.923333,0,4.415208
25073.931854,2.303210,0.023671,-1.270389,-0.043018,0.579388,0.000331,-0.000602,-0.036235,-0.071389,0.075227,4.571389,1.945227,4.500000,1.870000,0,4.468314
25073.966932,2.307082,0.022290,-1.070660,-0.034575,0.573813,-0.002422,0.003163,-0.131598,-0.066086,0.077614,4.566086,1.894281,4.500000,1.816667,0,4.520906
25073.972822,2.310849,0.019901,-0.885588,-0.024338,0.568061,0.003584,-0.005234,0.074896,-0.064870,0.070362,4.564870,1.833695,4.500000,1.763333,0,4.577054
25073.991864,2.315456,0.015025,-0.733106,-0.012862,0.559744,0.000331,-0.002372,-0.114113,-0.066927,0.081620,4.566927,1.788287,4.500000,1.706667,0,4.630899
25074.011852,2.318825,0.014164,-0.613143,-0.005475,0.553913,0.001052,-0.004578,-0.156483,-0.063555,0.080308,4.563555,1.733642,4.500000,1.653333,0,4.681254
25074.031841,2.322774,0.011119,-0.518244,0.000009,0.547248,0.001008,-0.001694,-0.100469,-0.059256,0.076195,4.559256,1.679528,4.500000,1.603333,0,4.735400
25074.065887,2.326293,0.012387,-0.367755,0.002987,0.540664,-0.000822,0.002411,-0.101913,-0.059827,0.075889,4.559827,1.625889,4.500000,1.550000,0,4.789267
25074.072095,2.329084,0.012395,-0.168108,0.000039,0.533408,0.002111,-0.002188,0.084920,-0.060489,0.075095,4.560489,1.571762,4.500000,1.496667,0,4.843045
25074.091861,2.331726,0.008914,-0.045744,-0.007618,0.525374,0.001092,0.001902,0.069177,-0.056279,0.074703,4.556279,1.518036,4.500000,1.443333,0,4.897583
25074.111862,2.334001,0.004511,-0.005478,-0.018424,0.516113,0.000922,0.001235,0.073822,-0.058441,0.079913,4.558441,1.466580,4.500000,1.386667,0,4.950751
25074.131861,2.335438,-0.001434,-0.078540,-0.032208,0.507040,0.000880,0.000877,0.052868,-0.062106,0.079656,4.562106,1.412989,4.500000,1.333333,0,5.003007
25074.163711,2.336045,-0.006282,-0.266317,-0.048588,0.498952,0.001693,-0.001080,0.177718,-0.059237,0.074100,4.559237,1.357433,4.500000,1.283333,0,5.056571
25074.171862,2.335978,-0.008629,-0.505500,-0.065496,0.491457,0.000300,0.004668,-0.043508,-0.055565,0.074315,4.555565,1.304315,4.500000,1.230000,0,5.110499
25074.191859,2.335338,-0.006225,-0.705263,-0.090782,0.486080,0.001381,0.001685,0.100603,-0.057116,0.077302,4.557116,1.250636,4.500000,1.173333,0,5.163618
25074.211859,2.332831,-0.009417,-1.034569,-0.119439,0.482250,0.001520,0.001694,0.091499,-0.055663,0.076089,4.555663,1.196089,4.500000,1.120000,0,5.216401
25074.231861,2.328496,-0.010441,-1.430842,-0.149961,0.480253,0.001725,0.001697,0.086532,-0.052743,0.072059,4.552743,1.142059,4.500000,1.070000,0,5.269232
25074.265493,2.322038,-0.008835,-1.846541,-0.181046,0.478451,0.009045,-0.005286,0.295539,-0.047851,0.072911,4.547851,1.089578,4.500000,1.016667,0,5.320268
25074.271854,2.312934,-0.004918,-2.255468,-0.212114,0.474641,-0.005974,0.007932,-0.169204,-0.042163,0.075121,4.546211,1.035175,4.498655,0.963348,0,5.370030
25074.291879,2.302501,0.003419,-2.580208,-0.247411,0.464641,0.002935,0.001271,0.062649,-0.034670,0.075611,4.539697,0.982218,4.492500,0.913723,0,5.419826
25074.311857,2.287457,0.009505,-2.900463,-0.272129,0.454641,0.001729,0.000513,0.018432,-0.022471,0.073380,4.523332,0.933035,4.482309,0.868176,0,5.468645
25074.331862,2.268312,0.017270,-3.188637,-0.287203,0.444641,0.001352,0.000274,0.007702,-0.022419,0.074976,4.514550,0.882606,4.466730,0.820660,0,5.516002
25074.365722,2.246588,0.026824,-3.403518,-0.296003,0.434641,0.018161,-0.005968,0.069648,-0.010773,0.071214,4.489256,0.836941,4.447974,0.777921,0,5.563977
25074.371870,2.222577,0.036418,-3.550658,-0.299529,0.426758,-0.017111,0.005746,-0.057466,-0.024258,0.075626,4.484291,0.785458,4.423552,0.734287,0,5.610481
25074.391863,2.197539,0.044898,-3.641927,-0.300000,0.423503,0.000368,0.000034,-0.000333,-0.015697,0.070919,4.452517,0.742705,4.396930,0.695950,0,5.656955
25074.411856,2.171566,0.051233,-3.692367,-0.300000,0.420159,-0.000401,-0.000132,-0.003114,-0.015852,0.071490,4.427056,0.701944,4.366850,0.660263,0,5.704168
25074.431863,2.144606,0.054885,-3.717709,-0.300000,0.417325,0.000478,0.000062,-0.000006,-0.010452,0.067836,4.391078,0.665007,4.333573,0.627536,0,5.750439
25074.467884,2.118557,0.056182,-3.722946,-0.300000,0.415685,0.020448,0.002381,-0.005411,-0.017814,0.072962,4.366638,0.627131,4.297389,0.598055,0,5.794230
25074.473502,2.092193,0.054937,-3.721285,-0.300000,0.416389,-0.023061,-0.003248,0.004735,-0.024680,0.066275,4.330860,0.587431,4.261463,0.573811,0,5.837656
25074.491865,2.061876,0.050982,-3.715100,-0.300000,0.417403,0.003335,0.000717,0.001015,-0.028235,0.074759,4.303065,0.560941,4.223571,0.552769,0,5.878186
25074.511869,2.042520,0.047251,-3.712707,-0.300000,0.418567,-0.000767,-0.000183,-0.002685,-0.038104,0.079720,4.275283,0.530820,4.187097,0.536325,0,5.911794
25074.531892,2.017760,0.041478,-3.718857,-0.300000,0.420518,0.000307,0.000092,0.001265,-0.041270,0.070535,4.235659,0.507645,4.155777,0.524886,0,5.948329
25074.567410,1.995024,0.035641,-3.727793,-0.300000,0.422806,0.015149,0.004119,0.012893,-0.048733,0.074614,4.204690,0.485435,4.120529,0.514745,0,5.984399
25074.573083,1.971564,0.029425,-3.749220,-0.300000,0.425476,-0.018581,-0.004806,-0.017605,-0.050867,0.060353,4.152725,0.467297,4.084634,0.507215,0,6.024203
25074.591841,1.946933,0.023008,-3.772642,-0.300000,0.429244,0.002497,0.000650,0.003718,-0.053790,0.073822,4.123321,0.455092,4.044962,0.502026,0,6.061960
25074.611839,1.930720,0.018868,-3.794364,-0.300000,0.433794,-0.000173,0.000004,0.001064,-0.054918,0.076509,4.085751,0.446434,4.008337,0.500070,0,6.091823
25074.631839,1.911476,0.014231,-3.822135,-0.300000,0.438505,0.000181,0.000166,0.002895,-0.059918,0.064561,4.040233,0.437810,3.978329,0.500470,0,6.127687
25074.668465,1.893543,0.010257,-3.848715,-0.300000,0.443304,0.012275,0.002573,0.019931,-0.061735,0.068914,4.003025,0.434061,3.941770,0.503402,0,6.163378
25074.674182,1.874755,0.006276,-3.880215,-0.298857,0.447578,-0.015074,-0.002785,-0.019086,-0.067029,0.062993,3.954716,0.431283,3.905523,0.509007,0,6.198583
25074.691839,1.854986,0.002524,-3.906631,-0.300000,0.452897,0.001099,0.000292,0.003650,-0.066897,0.067934,3.921723,0.434439,3.873008,0.516396,0,6.232803
25074.711839,1.842500,0.000014,-3.924531,-0.300000,0.458089,0.000424,0.000112,0.001951,-0.068832,0.063399,3.879288,0.440520,3.841058,0.525935,0,6.266017
25074.731838,1.828300,-0.002832,-3.945299,-0.299346,0.462444,-0.000167,-0.000065,-0.001843,-0.072687,0.059296,3.837005,0.447805,3.809814,0.537583,0,6.302133
25074.766976,1.814319,-0.005583,-3.966658,-0.295371,0.466084,0.008283,0.001274,-0.003948,-0.073816,0.062872,3.799659,0.458630,3.776429,0.552769,0,6.337049
25074.772547,1.800503,-0.008200,-3.986541,-0.287959,0.467726,-0.012390,-0.002515,-0.020995,-0.071384,0.058861,3.758310,0.478914,3.744246,0.570361,0,6.373540
25074.791841,1.784892,-0.011033,-4.005002,-0.276813,0.465726,0.000817,-0.000715,-0.029069,-0.068421,0.070421,3.731933,0.493836,3.713439,0.590265,0,6.406668
25074.811840,1.776134,-0.012002,-3.994899,-0.266534,0.470055,-0.002150,-0.002028,-0.055623,-0.063417,0.066397,3.698792,0.519250,3.686767,0.610275,0,6.438787
25074.831867,1.765587,-0.013763,-3.981710,-0.252642,0.471479,-0.003522,-0.003578,-0.098077,-0.057752,0.068466,3.675832,0.540991,3.663950,0.629769,0,6.471525
25074.867936,1.755502,-0.015757,-3.966309,-0.238096,0.476191,0.000912,-0.001669,-0.195768,-0.054670,0.062509,3.644044,0.570045,3.640021,0.652991,0,6.505568
25074.873679,1.748159,-0.014957,-3.891105,-0.223747,0.479783,-0.004553,-0.001048,0.105228,-0.046463,0.055086,3.617669,0.605691,3.617693,0.677755,0,6.544630
25074.891871,1.742907,-0.014098,-3.716982,-0.206473,0.479008,-0.002434,-0.004535,-0.140708,-0.038722,0.071866,3.603419,0.628369,3.593152,0.709354,0,6.577633
25074.911863,1.739403,-0.015960,-3.628369,-0.189135,0.483988,-0.004720,-0.008626,-0.246651,-0.031075,0.067014,3.583486,0.663775,3.574685,0.737118,0,6.610043
25074.931863,1.735543,-0.019488,-3.560620,-0.167635,0.488028,-0.007174,-0.013425,-0.383748,-0.025081,0.066275,3.566953,0.695742,3.558109,0.766050,0,6.646502
25074.967950,1.731630,-0.022747,-3.519750,-0.144734,0.494287,-0.012585,-0.018515,-0.836720,-0.019903,0.064341,3.551576,0.729159,3.543499,0.796023,0,6.681615
