t,vx,vy,omega,delta,T,eps_vx,eps_vy,eps_omega,eC,eL,pos_x,pos_y,ref_x,ref_y,lap,theta
23213.705212,0.684836,-0.006638,-0.200584,-0.021681,0.698782,0.009454,-0.000219,-0.008225,-0.013653,0.031467,1.671867,3.013653,1.703333,3.000000,0,0.723826
23213.752603,0.724513,-0.005910,-0.179960,-0.017914,0.704622,-0.036155,-0.000250,-0.010640,-0.013297,0.033837,1.689497,3.013297,1.723333,3.000000,0,0.744090
23213.758583,0.759766,-0.005146,-0.159835,-0.014157,0.710888,0.052040,-0.000446,-0.008940,-0.011459,0.021458,1.721875,3.011459,1.743333,3.000000,0,0.770721
23213.765209,0.820927,-0.004994,-0.154059,-0.009115,0.709382,0.004483,-0.000919,-0.020914,-0.011974,0.040724,1.729276,3.011974,1.770000,3.000000,0,0.793878
23213.785227,0.835340,-0.004758,-0.150142,-0.004400,0.718177,0.007566,-0.000351,-0.013458,-0.011541,0.042354,1.750979,3.011541,1.793333,3.000000,0,0.811337
23213.805220,0.873220,-0.002168,-0.084865,-0.000207,0.724488,0.006765,-0.000287,-0.010556,-0.010670,0.037077,1.772923,3.010670,1.810000,3.000000,0,0.834799
23213.853422,0.910323,-0.000711,-0.036792,0.004144,0.729339,-0.036290,-0.000627,-0.031669,-0.009891,0.037845,1.795488,3.009891,1.833333,3.000000,0,0.859137
23213.859731,0.946705,0.000590,0.005445,0.008547,0.733496,0.054595,-0.000219,0.009034,-0.006035,0.018391,1.838276,3.006035,1.856667,3.000000,0,0.893380
23213.865541,1.010870,0.001231,0.038081,0.012898,0.729901,-0.002646,-0.000893,-0.019842,-0.005771,0.051011,1.842323,3.005771,1.893333,3.000000,0,0.920673
23213.885217,1.016809,0.001453,0.043330,0.016961,0.738971,0.006091,-0.000600,-0.021387,-0.004757,0.052354,1.867646,3.004757,1.920000,3.000000,0,0.937951
23213.905216,1.052341,0.003982,0.110711,0.020080,0.745894,0.005472,-0.000233,-0.008126,-0.002057,0.042760,1.893906,3.002057,1.936667,3.000000,0,0.964520
23213.953678,1.087833,0.005631,0.174111,0.023302,0.751107,-0.037401,-0.000512,-0.039101,-0.001291,0.042707,1.920627,3.001291,1.963333,3.000000,0,0.993590
23213.959949,1.122693,0.006760,0.222748,0.025371,0.755442,0.052754,0.000004,0.025921,0.003636,0.022754,1.970580,2.996364,1.993333,3.000000,0,1.033185
23213.965547,1.184858,0.007275,0.266957,0.026856,0.750421,-0.001880,-0.000351,-0.008379,0.002983,0.053996,1.976004,2.997017,2.030000,3.000000,0,1.064355
23213.985226,1.191129,0.007368,0.271063,0.028535,0.758426,0.000297,-0.000398,-0.014709,0.004232,0.063235,2.000099,2.995768,2.063333,3.000000,0,1.082830
23214.005198,1.220375,0.008269,0.301806,0.029082,0.766645,-0.000268,-0.000045,-0.001727,0.005343,0.055281,2.024719,2.994657,2.080000,3.000000,0,1.107859
23214.055788,1.249686,0.008898,0.335766,0.028603,0.774698,-0.047669,0.000262,-0.011529,-0.001239,0.057656,2.049011,3.001239,2.106667,3.000000,0,1.133401
23214.061790,1.276841,0.008990,0.354129,0.024904,0.782773,0.058860,0.000385,0.029753,0.007689,0.019048,2.114286,2.992311,2.133333,3.000000,0,1.178405
23214.068395,1.344758,0.008813,0.376115,0.024001,0.775296,0.003918,0.000431,0.011141,0.005847,0.049263,2.127404,2.994153,2.176667,3.000000,0,1.221267
23214.085227,1.358261,0.008484,0.373970,0.021959,0.779679,0.006683,0.000674,0.020691,0.007296,0.062002,2.157998,2.992704,2.220000,3.000000,0,1.247894
23214.105195,1.389393,0.007474,0.355064,0.019771,0.784141,0.005616,0.001341,0.039582,0.009516,0.053735,2.192932,2.990484,2.246667,3.000000,0,1.281722
23214.157163,1.423898,0.007162,0.346803,0.017629,0.785961,-0.040906,0.002276,0.085432,0.010076,0.052196,2.227804,2.989924,2.280000,3.000000,0,1.317679
23214.163748,1.456724,0.006985,0.345461,0.015624,0.786962,0.055574,0.001115,0.037894,0.012164,0.018158,2.298509,2.987836,2.316667,3.000000,0,1.370459
23214.171008,1.521676,0.006769,0.355476,0.010557,0.779599,-0.004456,0.002055,0.044895,0.010127,0.064320,2.305680,2.989873,2.370000,3.000000,0,1.413238
23214.185201,1.527132,0.006556,0.352903,0.007334,0.785230,0.006298,0.002914,0.081403,0.012064,0.074958,2.335042,2.987936,2.410000,3.000000,0,1.435842
23214.205217,1.552941,0.005348,0.332312,0.003990,0.790947,0.003404,0.000274,0.012593,0.013274,0.060577,2.372756,2.986726,2.433333,3.000000,0,1.469717
23214.256770,1.583809,0.000815,0.198312,0.003535,0.794979,-0.037848,-0.000382,0.049935,0.010963,0.055156,2.411510,2.989037,2.466667,3.000000,0,1.509352
23214.262818,1.615577,-0.000083,0.119330,0.001774,0.796550,0.050452,0.000690,-0.033853,0.012470,0.021479,2.485188,2.987530,2.506667,3.000000,0,1.565736
23214.268580,1.674219,0.000377,0.065387,-0.000558,0.788327,-0.001478,0.000434,0.010688,0.010194,0.070173,2.493161,2.989806,2.563333,3.000000,0,1.610377
23214.285219,1.680195,0.000344,0.062100,-0.002660,0.792295,0.004315,0.000583,0.018405,0.009539,0.080973,2.529027,2.990461,2.610000,3.000000,0,1.636122
23214.305218,1.706078,-0.000446,0.033020,-0.004275,0.795231,0.002500,0.000972,0.029022,0.011793,0.064965,2.568368,2.988207,2.633333,3.000000,0,1.673570
23214.358071,1.734304,-0.000602,0.009009,-0.005308,0.797081,-0.037808,0.000358,0.058319,0.012084,0.063430,2.609904,2.987916,2.673333,3.000000,0,1.715331
23214.363918,1.763048,-0.001073,-0.015567,-0.005897,0.796767,0.049242,0.000024,-0.040879,0.011897,0.018809,2.694524,2.988103,2.713333,3.000000,0,1.777496
23214.371167,1.819650,-0.001450,-0.071378,-0.006192,0.786767,0.001120,0.000140,0.002546,0.011387,0.067570,2.709096,2.988613,2.776667,3.000000,0,1.830678
23214.385231,1.829406,-0.001348,-0.076018,-0.006992,0.786362,0.002247,0.000234,0.007928,0.007519,0.090017,2.739983,2.992481,2.830000,3.000000,0,1.858645
23214.405198,1.848253,-0.001322,-0.083750,-0.009133,0.786794,0.002292,0.000176,0.007761,0.009277,0.074604,2.782062,2.990723,2.856667,3.000000,0,1.894896
23214.458041,1.873819,-0.001835,-0.110327,-0.009859,0.785874,-0.033720,-0.000296,0.026271,0.009455,0.066785,2.826548,2.990545,2.893333,3.000000,0,1.938345
23214.464201,1.899914,-0.001853,-0.132837,-0.008744,0.783659,0.045618,0.000472,-0.014598,0.006317,0.015518,2.921149,2.993683,2.936667,3.000000,0,2.006272
23214.471392,1.952469,-0.001248,-0.150728,-0.005160,0.773659,-0.003247,-0.000646,-0.013168,0.006026,0.074394,2.928939,2.993974,3.003333,3.000000,0,2.061943
23214.485230,1.956846,-0.001196,-0.151462,-0.004445,0.771760,0.006032,-0.000711,-0.022069,0.005048,0.091738,2.968262,2.994952,3.060000,3.000000,0,2.091229
23214.505219,1.977396,-0.000673,-0.146644,-0.003522,0.768440,0.003408,-0.000214,-0.007321,0.003473,0.074156,3.015844,2.996527,3.090000,3.000000,0,2.133744
23214.554034,2.001238,0.000463,-0.112144,-0.001692,0.763602,-0.024130,0.000231,-0.038824,0.001890,0.067830,3.065503,2.998110,3.133333,3.000000,0,2.182448
23214.559594,2.024968,0.000980,-0.081171,0.000033,0.757058,0.036054,-0.000535,0.024786,-0.002370,0.023573,3.156427,3.002370,3.180000,3.000000,0,2.251199
23214.566235,2.066359,0.000752,-0.042357,0.006177,0.747058,0.001583,-0.001134,-0.024232,-0.003007,0.077035,3.172965,3.003007,3.250000,3.000000,0,2.308267
23214.585223,2.073912,0.000640,-0.037943,0.007421,0.742086,-0.000028,-0.000465,-0.023225,-0.002680,0.094020,3.212647,3.002680,3.306667,3.000000,0,2.341101
23214.605220,2.090493,0.002234,0.017283,0.008379,0.736655,0.003850,-0.000532,-0.017147,-0.004513,0.075977,3.264023,3.004513,3.340000,3.000000,0,2.385669
23214.651271,2.111270,0.002241,0.066296,0.008613,0.729140,-0.016729,0.000790,-0.037550,-0.005918,0.066675,3.316659,3.005918,3.383333,3.000000,0,2.437673
23214.657541,2.131448,0.001925,0.101997,0.007076,0.720932,0.026985,-0.000611,0.031729,-0.007172,0.030780,3.405887,3.007172,3.436667,3.000000,0,2.507388
23214.665218,2.163295,0.001001,0.139720,0.002971,0.710932,0.000585,0.000783,0.018832,-0.007784,0.083417,3.423250,3.007784,3.506667,3.000000,0,2.564060
23214.685231,2.169425,0.000637,0.141982,-0.004585,0.706215,0.003655,0.000864,0.047016,-0.009988,0.085927,3.477406,3.009988,3.563333,3.000000,0,2.603610
23214.705202,2.187086,-0.002309,0.084933,-0.015186,0.697597,0.004039,0.002551,0.084345,-0.011625,0.070312,3.533022,3.011625,3.603333,3.000000,0,2.657189
23214.752746,2.204251,-0.003607,-0.002513,-0.031064,0.687784,-0.013259,-0.001519,0.299108,-0.013339,0.071062,3.585605,3.013339,3.656667,3.000000,0,2.712069
23214.758701,2.219469,-0.007312,-0.162131,-0.053320,0.677784,0.024573,0.005515,-0.162387,-0.016173,0.020461,3.689539,3.016173,3.710000,3.000000,0,2.787707
23214.765224,2.247161,-0.005654,-0.457151,-0.093320,0.667784,-0.000171,0.006382,0.165248,-0.016416,0.088183,3.698484,3.016416,3.786667,3.000000,0,2.847454
23214.785212,2.249338,-0.005935,-0.492893,-0.133320,0.657784,0.005877,0.005158,0.259636,-0.017446,0.092163,3.754504,3.017446,3.846667,3.000000,0,2.884458
23214.805208,2.259139,-0.018557,-0.999821,-0.173320,0.647784,0.004333,0.002019,0.093193,-0.019294,0.073861,3.809472,3.019294,3.883333,3.000000,0,2.937243
23214.851974,2.263943,-0.024696,-1.695110,-0.197258,0.637784,0.006244,-0.017380,0.535472,-0.019169,0.070324,3.866343,3.019169,3.936667,3.000000,0,2.992032
23214.858059,2.266272,-0.019619,-2.287418,-0.218599,0.628706,0.002922,0.022283,-0.444804,-0.010936,0.023108,3.966892,3.010936,3.990000,3.000000,0,3.066567
23214.865211,2.267911,0.004723,-2.901608,-0.236447,0.618706,0.001882,-0.000771,0.060309,-0.002420,0.088485,3.975863,3.009582,4.063330,2.995973,0,3.124782
23214.885217,2.267038,0.007187,-2.947704,-0.250522,0.615391,0.003262,0.000709,0.019696,0.007811,0.094273,4.029085,3.000291,4.122402,2.984786,0,3.160563
23214.905212,2.260828,0.017164,-3.196054,-0.259539,0.610870,0.003334,0.000629,0.007771,0.009600,0.072818,4.085554,2.988339,4.157684,2.974485,0,3.212951
23214.952706,2.252971,0.028201,-3.376956,-0.266504,0.607536,0.023125,-0.011445,0.094745,0.004128,0.058682,4.149142,2.976539,4.204386,2.956318,0,3.271336
23214.958715,2.244891,0.039368,-3.495383,-0.277832,0.604645,-0.018068,0.013113,-0.071329,0.000192,0.020938,4.239636,2.939114,4.257678,2.928488,0,3.346633
23214.965221,2.222486,0.055212,-3.596921,-0.280826,0.594645,0.002323,-0.000607,0.005996,0.007034,0.085212,4.247410,2.934816,4.317681,2.886107,0,3.401240
23214.985220,2.219551,0.056476,-3.602424,-0.283622,0.593745,-0.000415,-0.000116,-0.000812,0.005251,0.092426,4.291383,2.910384,4.359412,2.847596,0,3.433071
23215.005219,2.202589,0.060994,-3.628731,-0.281127,0.592460,0.000434,0.000068,-0.002511,-0.008450,0.070700,4.340070,2.884541,4.379660,2.825359,0,3.479073
23215.052592,2.186580,0.063926,-3.637806,-0.278469,0.592677,0.020013,0.000907,-0.021584,-0.017497,0.068387,4.383239,2.854411,4.408401,2.788459,0,3.526180
23215.058796,2.168839,0.064603,-3.639574,-0.271356,0.593372,-0.030730,-0.003738,-0.007778,-0.031457,0.029942,4.445933,2.790666,4.433569,2.749035,0,3.588691
23215.065225,2.133369,0.060997,-3.642165,-0.248503,0.585561,0.001116,-0.000321,-0.013934,-0.025046,0.088650,4.450681,2.783582,4.461619,2.692113,0,3.634733
23215.085216,2.130365,0.060605,-3.639698,-0.231536,0.589867,-0.005298,-0.001535,-0.039782,-0.036782,0.093966,4.484842,2.748783,4.477551,2.648138,0,3.660507
23215.105217,2.114220,0.058840,-3.598460,-0.210317,0.593941,-0.005045,-0.002333,-0.058503,-0.040266,0.074799,4.505516,2.704783,4.484786,2.622402,0,3.701284
23215.153862,2.101015,0.056108,-3.528089,-0.183622,0.596377,-0.000467,0.004165,-0.363335,-0.043586,0.072428,4.523967,2.661834,4.493035,2.583165,0,3.744433
23215.160656,2.089127,0.051378,-3.468717,-0.152567,0.599975,-0.016281,-0.013453,-0.064073,-0.060222,0.035637,4.555565,2.580410,4.498392,2.540062,0,3.803309
23215.166597,2.072449,0.041154,-3.406455,-0.113098,0.593428,-0.002779,-0.006099,-0.119521,-0.053612,0.079355,4.553612,2.562688,4.500000,2.483333,0,3.854293
23215.185219,2.070580,0.042241,-3.332443,-0.079623,0.597593,-0.001199,-0.007970,-0.319976,-0.068025,0.091952,4.568025,2.521952,4.500000,2.430000,0,3.887159
23215.205218,2.073857,0.052514,-2.894308,-0.060565,0.600640,-0.003046,-0.011814,-0.376949,-0.064401,0.080439,4.564401,2.477105,4.500000,2.396667,0,3.928530
23215.254932,2.076504,0.047940,-2.464236,-0.040372,0.602163,-0.013271,0.016933,-0.946433,-0.076148,0.073783,4.576148,2.430449,4.500000,2.356667,0,3.973511
23215.261796,2.081777,0.045815,-1.945464,-0.026947,0.601720,0.012325,-0.022227,0.670954,-0.076157,0.024234,4.576157,2.334234,4.500000,2.310000,0,4.041707
23215.267460,2.096750,0.025761,-0.984062,-0.025314,0.591720,-0.000647,0.000064,-0.039979,-0.071342,0.080916,4.571342,2.324249,4.500000,2.243333,0,4.097967
23215.285223,2.098377,0.024009,-0.920571,-0.022411,0.591717,-0.000202,0.000339,-0.034649,-0.076686,0.099345,4.576686,2.286011,4.500000,2.186667,0,4.127113
23215.305220,2.105396,0.018358,-0.691812,-0.022307,0.591413,0.000087,-0.000018,-0.000713,-0.072827,0.082431,4.572827,2.239098,4.500000,2.156667,0,4.168106
23215.354792,2.113621,0.011461,-0.520614,-0.021900,0.589981,-0.011414,0.003922,-0.046004,-0.067813,0.074406,4.567813,2.191073,4.500000,2.116667,0,4.215472
23215.363291,2.121985,0.006288,-0.441948,-0.020518,0.587918,0.013548,-0.003465,0.017500,-0.060149,0.024480,4.560149,2.094480,4.500000,2.070000,0,4.284314
23215.368920,2.138886,0.001600,-0.399485,-0.007944,0.577918,-0.000477,-0.001706,-0.039174,-0.059407,0.085958,4.559407,2.085958,4.500000,2.000000,0,4.339380
23215.385220,2.140449,0.001465,-0.397410,-0.001083,0.577777,0.000358,-0.001170,-0.051038,-0.058319,0.100584,4.558319,2.047250,4.500000,1.946667,0,4.367950
23215.405232,2.146661,0.004927,-0.294729,0.005442,0.577221,0.000600,-0.000472,-0.025743,-0.052986,0.079941,4.552986,1.996608,4.500000,1.916667,0,4.410314
23215.455091,2.154290,0.007340,-0.127118,0.010943,0.574940,-0.009350,0.002322,-0.157560,-0.051906,0.074039,4.551906,1.947373,4.500000,1.873333,0,4.459772
23215.461439,2.161671,0.006254,-0.006305,0.015438,0.572183,0.011204,-0.004517,0.029060,-0.043897,0.029022,4.543897,1.855689,4.500000,1.826667,0,4.528027
23215.467847,2.174935,0.002377,0.077684,0.026140,0.562183,0.001038,-0.002238,-0.047818,-0.040451,0.079131,4.540451,1.835798,4.500000,1.756667,0,4.586009
23215.485219,2.177740,0.002542,0.100167,0.032738,0.560677,0.000491,-0.001891,-0.081991,-0.048038,0.095146,4.548038,1.795146,4.500000,1.700000,0,4.620115
23215.505228,2.182784,0.005795,0.226330,0.031406,0.558510,0.001069,0.000094,0.005052,-0.039031,0.074849,4.539031,1.738183,4.500000,1.663333,0,4.666907
23215.553536,2.189000,0.006795,0.400696,0.032499,0.554082,-0.005772,0.003120,-0.070271,-0.034971,0.069765,4.534971,1.686432,4.500000,1.616667,0,4.720857
23215.559467,2.194732,0.004292,0.492199,0.029277,0.548592,0.008208,-0.002903,0.051006,-0.039618,0.034387,4.539618,1.597720,4.500000,1.563333,0,4.789513
23215.565375,2.204281,0.000303,0.553885,0.019265,0.538592,0.000292,0.001681,0.033372,-0.033038,0.086390,4.533038,1.583057,4.500000,1.496667,0,4.844363
23215.585214,2.205737,-0.000027,0.556111,0.012150,0.533461,0.001059,0.000736,0.048478,-0.031544,0.090002,4.531544,1.530002,4.500000,1.440000,0,4.881022
23215.605214,2.210405,-0.005234,0.451486,0.002331,0.525478,0.000599,0.002340,0.077537,-0.024267,0.079690,4.524267,1.483024,4.500000,1.403333,0,4.929003
23215.653371,2.214122,-0.006526,0.331111,-0.006293,0.517650,-0.002100,0.000885,0.303309,-0.023661,0.072099,4.523661,1.428766,4.500000,1.356667,0,4.979935
23215.659445,2.218292,-0.005110,0.263180,-0.022630,0.508837,0.006252,0.006868,0.076873,-0.023459,0.032681,4.523459,1.339348,4.500000,1.306667,0,5.048930
23215.665209,2.225086,-0.002258,0.226136,-0.058732,0.498837,0.000945,0.008404,0.187263,-0.023422,0.090746,4.523422,1.327413,4.500000,1.236667,0,5.102073
23215.685227,2.225923,-0.002316,0.219982,-0.096439,0.488837,0.002711,0.003931,0.240873,-0.023169,0.091854,4.523169,1.275187,4.500000,1.183333,0,5.136744
23215.705212,2.225688,-0.023191,-0.383206,-0.109683,0.478837,0.001826,0.002543,0.080421,-0.023026,0.077467,4.523026,1.224134,4.500000,1.146667,0,5.185608
23215.754391,2.223958,-0.026337,-1.025882,-0.123573,0.473809,0.009001,-0.009735,0.570721,-0.023630,0.073024,4.523630,1.173024,4.500000,1.100000,0,5.236083
23215.760582,2.222919,-0.017205,-1.392131,-0.144699,0.470833,-0.000213,0.017742,-0.081229,-0.020234,0.033594,4.520234,1.083594,4.500000,1.050000,0,5.302585
23215.766239,2.220702,-0.000909,-1.649693,-0.184699,0.460833,0.003173,0.006292,0.150235,-0.014329,0.087049,4.516946,1.069851,4.499722,0.983328,0,5.355793
23215.785236,2.220686,0.000403,-1.661996,-0.224699,0.450833,0.005061,0.004272,0.129501,0.001438,0.089508,4.506175,1.019025,4.495103,0.930193,0,5.391596
23215.805216,2.211446,-0.009096,-2.132601,-0.246428,0.440833,0.006562,0.005559,0.168367,0.003983,0.080355,4.501782,0.973463,4.488654,0.894088,0,5.438146
23215.854736,2.201151,-0.006736,-2.513217,-0.265512,0.430833,0.036973,-0.005758,0.634307,0.009698,0.075141,4.490099,0.923545,4.476649,0.848985,0,5.486226
23215.860595,2.191217,0.001191,-2.750044,-0.286759,0.420833,-0.011101,0.015294,-0.066933,0.010438,0.028992,4.462174,0.835965,4.460491,0.805197,0,5.554307
23215.866177,2.173697,0.015635,-2.938166,-0.299313,0.410833,0.005037,0.002996,0.074012,0.016978,0.082923,4.456877,0.822660,4.428784,0.742815,0,5.609084
23215.885214,2.171994,0.016929,-2.948730,-0.300000,0.400833,0.000488,0.000099,-0.009605,0.022967,0.085525,4.432178,0.780689,4.398949,0.698604,0,5.644520
23215.905223,2.149073,0.013442,-3.222497,-0.300000,0.390893,0.001162,0.000059,-0.000430,0.022631,0.076606,4.409308,0.742673,4.375782,0.670170,0,5.690108
23215.954608,2.125492,0.015508,-3.439713,-0.300000,0.384697,0.037969,-0.006399,0.136544,0.015374,0.073868,4.386524,0.698473,4.343390,0.636568,0,5.735458
23215.960047,2.101878,0.019826,-3.598023,-0.299693,0.382780,-0.035722,0.006556,-0.128133,0.007190,0.036874,4.335054,0.636737,4.310626,0.608195,0,5.795248
23215.965616,2.059347,0.027722,-3.758996,-0.296047,0.379979,0.002794,-0.000156,0.004020,0.012231,0.081355,4.324412,0.626779,4.261463,0.573811,0,5.843295
23215.985214,2.055215,0.028519,-3.768312,-0.298711,0.383677,-0.000255,0.000074,-0.000437,0.015443,0.078462,4.284184,0.599761,4.220583,0.551287,0,5.876855
23216.005220,2.030623,0.030843,-3.805034,-0.299952,0.384293,-0.000231,0.000051,0.002398,0.009111,0.077450,4.255511,0.573755,4.187097,0.536325,0,5.917607
23216.053593,2.005730,0.031244,-3.822944,-0.300000,0.387065,0.033908,0.004620,0.014906,0.002740,0.073388,4.218640,0.547397,4.149425,0.522850,0,5.956172
23216.059441,1.982346,0.030032,-3.828134,-0.300000,0.389580,-0.035778,-0.005369,-0.006105,-0.010002,0.044074,4.159239,0.513494,4.114046,0.513180,0,6.006167
23216.065215,1.939657,0.023908,-3.836586,-0.296324,0.386490,0.002661,0.000590,0.002772,-0.007553,0.084325,4.149442,0.507671,4.064850,0.504223,0,6.043785
23216.085230,1.935884,0.023263,-3.835166,-0.299072,0.391282,0.000051,0.000096,0.002061,-0.009819,0.085743,4.111129,0.495106,4.025002,0.500626,0,6.069170
23216.105219,1.914043,0.018621,-3.842948,-0.300000,0.395136,-0.000911,-0.000164,-0.001684,-0.011159,0.073893,4.075598,0.489091,4.001668,0.500003,0,6.103623
23216.153649,1.892160,0.013461,-3.859439,-0.295971,0.396714,0.026457,0.006146,0.018385,-0.012900,0.069214,4.033153,0.483514,3.965011,0.501226,0,6.140079
23216.159648,1.872066,0.008680,-3.876040,-0.293608,0.400901,-0.029777,-0.006874,-0.034983,-0.014014,0.040168,3.966295,0.485522,3.928542,0.505133,0,6.190569
23216.165162,1.836655,0.000532,-3.914108,-0.283143,0.396900,0.001244,0.000008,-0.005422,-0.011152,0.082975,3.957311,0.483920,3.879471,0.514745,0,6.228592
23216.185217,1.833304,-0.000176,-3.916779,-0.278098,0.403029,-0.001137,-0.000576,-0.017616,-0.013715,0.078762,3.914792,0.487314,3.844223,0.524886,0,6.253672
23216.205214,1.816607,-0.003170,-3.914098,-0.273469,0.408312,-0.001426,-0.000743,-0.020293,-0.011115,0.069813,3.880168,0.498251,3.819105,0.533870,0,6.289268
23216.253514,1.800988,-0.006215,-3.904242,-0.268625,0.413224,0.015572,0.003202,-0.073153,-0.013863,0.061808,3.838576,0.508250,3.788439,0.546964,0,6.326512
23216.259449,1.786204,-0.009560,-3.898265,-0.265512,0.417763,-0.022549,-0.005874,-0.019020,-0.015689,0.030721,3.774943,0.534997,3.755799,0.563691,0,6.377820
23216.265184,1.760143,-0.015782,-3.902366,-0.254690,0.412303,0.000243,-0.000866,-0.023603,-0.010352,0.078553,3.768794,0.538293,3.710713,0.592185,0,6.415713
23216.285230,1.757551,-0.016264,-3.900327,-0.246948,0.417178,-0.001442,-0.000870,-0.033055,-0.004643,0.080778,3.740921,0.559469,3.681596,0.614488,0,6.438074
23216.305219,1.747344,-0.015974,-3.821998,-0.236809,0.421111,-0.001174,-0.001418,-0.039949,-0.002863,0.067689,3.712147,0.582156,3.663950,0.629769,0,6.472493
23216.354827,1.738808,-0.017026,-3.728430,-0.224725,0.424393,0.006033,0.001233,-0.237360,0.001062,0.066466,3.686915,0.605876,3.640021,0.652991,0,6.507878
23216.360519,1.730502,-0.019728,-3.658883,-0.211810,0.428768,-0.012934,-0.007206,-0.003253,0.005235,0.041926,3.646384,0.651423,3.615552,0.680313,0,6.554235
23216.366037,1.716531,-0.025462,-3.597310,-0.190909,0.425706,-0.001448,-0.004097,-0.090566,0.012734,0.080793,3.643565,0.658079,3.587418,0.717553,0,6.591562
23216.385238,1.714867,-0.026021,-3.592965,-0.174945,0.432322,-0.002291,-0.003868,-0.113115,0.016676,0.083361,3.624158,0.684890,3.567823,0.748557,0,6.614986
23216.405213,1.713017,-0.018874,-3.319913,-0.163243,0.438491,-0.002890,-0.005648,-0.162272,0.019587,0.071748,3.607077,0.714419,3.556559,0.769002,0,6.647860
23216.477053,1.711074,-0.018968,-3.108552,-0.151716,0.444070,-0.007654,0.000256,-0.591215,0.023969,0.070492,3.592424,0.744154,3.542149,0.799072,0,6.683251
23216.482699,1.708656,-0.022010,-2.973702,-0.141211,0.450152,-0.007746,-0.011728,-0.027522,0.026318,-0.003231,3.553427,0.842020,3.529775,0.830035,0,6.749057
