t,vx,vy,omega,delta,T,eps_vx,eps_vy,eps_omega,eC,eL,pos_x,pos_y,ref_x,ref_y,lap,theta
28947.750669,1.909747,0.015426,-2.039737,-0.059891,0.729098,0.002327,-0.001214,-0.075741,-0.078497,0.064128,4.578497,2.400794,4.500000,2.336667,0,2.494336
28947.785644,1.929946,0.015204,-1.594046,-0.037898,0.724047,-0.011708,0.003319,-0.282605,-0.072212,0.065868,4.572212,2.355868,4.500000,2.290000,0,2.540189
28947.791740,1.949435,0.014583,-1.177281,-0.016960,0.718472,0.013411,-0.006299,0.117574,-0.067729,0.066799,4.567729,2.310132,4.500000,2.243333,0,2.586047
28947.810676,1.968269,0.010266,-0.888287,0.000405,0.712025,0.001932,-0.004895,-0.149606,-0.062492,0.062404,4.562492,2.262404,4.500000,2.200000,0,2.633801
28947.830667,1.986481,0.010326,-0.598333,0.012541,0.704186,0.001646,-0.007436,-0.235056,-0.054224,0.064442,4.554224,2.214442,4.500000,2.150000,0,2.682754
28947.850665,2.004572,0.007303,-0.417895,0.023540,0.696711,0.002546,-0.010171,-0.321872,-0.047801,0.060596,4.547801,2.163930,4.500000,2.103333,0,2.732745
28947.885013,2.022752,0.004113,-0.327913,0.032342,0.689456,-0.008634,-0.002467,-0.368250,-0.038034,0.063333,4.538034,2.116666,4.500000,2.053333,0,2.783031
28947.890807,2.039494,0.010828,-0.072839,0.041519,0.684372,0.011938,-0.000599,0.185621,-0.029990,0.062283,4.529990,2.065617,4.500000,2.003333,0,2.833458
28947.910665,2.055496,0.013418,0.250587,0.046506,0.678587,0.001726,-0.000840,-0.042673,-0.025532,0.065475,4.525532,2.015475,4.500000,1.950000,0,2.885344
28947.930665,2.070684,0.012743,0.495112,0.048970,0.673468,0.001321,-0.000613,-0.018755,-0.026430,0.066283,4.526430,1.966283,4.500000,1.900000,0,2.936334
28947.950665,2.085060,0.009844,0.668492,0.048350,0.668645,0.001730,-0.000477,-0.014309,-0.024197,0.065950,4.524197,1.915950,4.500000,1.850000,0,2.987303
28947.986956,2.099389,0.006124,0.755397,0.046649,0.663716,-0.007549,0.001519,-0.017033,-0.020134,0.066728,4.520134,1.863394,4.500000,1.796667,0,3.039323
28947.992529,2.113644,0.003234,0.796082,0.046245,0.657506,0.010726,-0.001281,0.012474,-0.016687,0.064879,4.516687,1.811546,4.500000,1.746667,0,3.092160
28948.010675,2.127598,0.001306,0.814449,0.044265,0.650652,0.002637,0.000012,0.007574,-0.018010,0.066076,4.518010,1.759410,4.500000,1.693333,0,3.145380
28948.030674,2.140159,-0.000340,0.812448,0.039436,0.643686,0.001528,0.000232,0.016190,-0.015768,0.065604,4.515768,1.705604,4.500000,1.640000,0,3.198878
28948.050675,2.152131,-0.002246,0.778165,0.033900,0.635782,0.001423,0.000307,0.019829,-0.011086,0.065958,4.511086,1.652625,4.500000,1.586667,0,3.252947
28948.091234,2.163466,-0.003961,0.715646,0.028368,0.627120,-0.008012,-0.000523,0.080693,-0.011632,0.065882,4.511632,1.599216,4.500000,1.533333,0,3.306760
28948.097155,2.174210,-0.005096,0.637603,0.019759,0.618005,0.012458,0.001878,-0.033687,-0.009613,0.043574,4.509613,1.520241,4.500000,1.476667,0,3.371846
28948.110682,2.189287,-0.004480,0.555182,0.002478,0.608005,-0.000303,0.002411,0.084439,-0.011179,0.079684,4.511179,1.493017,4.500000,1.413333,0,3.427646
28948.130679,2.194472,-0.007150,0.461422,-0.012631,0.601338,0.001178,0.000927,0.054509,-0.014444,0.083448,4.514444,1.440114,4.500000,1.356667,0,3.470531
28948.150669,2.203188,-0.012579,0.182947,-0.029484,0.593012,0.002112,0.003906,0.129309,-0.013536,0.070124,4.513536,1.383457,4.500000,1.313333,0,3.523602
28948.191048,2.212031,-0.011518,-0.042740,-0.050385,0.583971,-0.003597,-0.002221,0.392398,-0.014018,0.067550,4.514018,1.327550,4.500000,1.260000,0,3.579530
28948.197528,2.219762,-0.013730,-0.312461,-0.076170,0.574901,0.008341,0.006853,-0.191989,-0.013204,0.041842,4.513204,1.248509,4.500000,1.206667,0,3.645505
28948.210677,2.229271,-0.010968,-0.693498,-0.111718,0.564901,0.002344,0.006698,0.204816,-0.019739,0.077338,4.519739,1.217338,4.500000,1.140000,0,3.702261
28948.230668,2.232151,-0.012184,-0.892290,-0.144271,0.559390,0.003739,0.003845,0.198044,-0.020926,0.077919,4.520926,1.161252,4.500000,1.083333,0,3.747441
28948.250668,2.234091,-0.018342,-1.371754,-0.180589,0.554549,0.002670,0.001550,0.073694,-0.023674,0.067728,4.523674,1.104395,4.500000,1.036667,0,3.801086
28948.286835,2.231991,-0.020785,-1.969164,-0.216138,0.548315,0.009156,-0.007793,0.377139,-0.023056,0.065118,4.524936,1.047641,4.499722,0.983328,0,3.855545
28948.292468,2.226970,-0.016080,-2.486373,-0.248570,0.538936,-0.003814,0.008970,-0.237281,-0.011299,0.065831,4.515482,0.993802,4.495103,0.930193,0,3.909383
28948.310682,2.219918,-0.005985,-2.874908,-0.272488,0.528936,0.003075,0.002755,0.031804,-0.007356,0.066597,4.508253,0.940635,4.484851,0.877853,0,3.962188
28948.330674,2.209724,0.004476,-3.172718,-0.289028,0.518936,0.003022,0.000778,0.025554,-0.004699,0.065497,4.496164,0.886722,4.469081,0.826902,0,4.013905
28948.350673,2.195619,0.014697,-3.405993,-0.298562,0.508936,0.001515,0.000254,0.003438,-0.003747,0.064256,4.479871,0.833827,4.447974,0.777921,0,4.066180
28948.384408,2.178074,0.024700,-3.579941,-0.300000,0.498936,0.014926,-0.005326,0.045105,-0.011534,0.064741,4.467727,0.783000,4.423552,0.734287,0,4.116010
28948.390682,2.158589,0.034095,-3.690327,-0.300000,0.488936,-0.013289,0.005192,-0.036913,-0.021251,0.064502,4.451242,0.731217,4.394893,0.693309,0,4.163123
28948.410680,2.138672,0.041908,-3.750595,-0.300000,0.478936,-0.000522,-0.000151,-0.004234,-0.025555,0.063578,4.426719,0.686693,4.364576,0.657824,0,4.210240
28948.430671,2.116085,0.047056,-3.781983,-0.300000,0.468936,0.000213,0.000019,-0.001897,-0.036063,0.066178,4.402155,0.639425,4.328575,0.623120,0,4.256074
28948.450671,2.093688,0.049864,-3.789954,-0.300000,0.459822,-0.001281,-0.000309,-0.005939,-0.036862,0.061195,4.365864,0.602371,4.294701,0.596080,0,4.301684
28948.490468,2.069482,0.049859,-3.790416,-0.300000,0.452569,0.022327,0.003549,-0.010379,-0.048661,0.064003,4.335641,0.561285,4.255754,0.570361,0,4.345494
28948.496847,2.046852,0.048076,-3.781546,-0.300000,0.449064,-0.023276,-0.004160,0.008436,-0.062167,0.041768,4.282244,0.512030,4.217586,0.549826,0,4.396361
28948.510664,2.016328,0.042959,-3.769813,-0.300000,0.443660,0.000670,0.000130,-0.004765,-0.064772,0.078851,4.267819,0.496554,4.171532,0.530344,0,4.434923
28948.530673,2.001817,0.039646,-3.772109,-0.300000,0.444682,-0.001146,-0.000260,-0.004808,-0.072110,0.081256,4.230985,0.470323,4.133432,0.518133,0,4.461232
28948.550673,1.979371,0.034030,-3.778198,-0.300000,0.446307,0.001802,0.000365,0.004803,-0.078078,0.063658,4.186503,0.449144,4.107541,0.511702,0,4.499592
28948.585684,1.960797,0.028892,-3.781263,-0.300000,0.449856,0.013485,0.003752,0.012753,-0.087003,0.068214,4.151405,0.428772,4.071458,0.505133,0,4.535207
28948.591251,1.940727,0.023296,-3.798243,-0.300000,0.453540,-0.010310,-0.002985,-0.005033,-0.091032,0.066352,4.107549,0.415060,4.034989,0.501226,0,4.568699
28948.610655,1.925203,0.018858,-3.808385,-0.300000,0.457889,0.000158,0.000007,0.001839,-0.100681,0.068889,4.070892,0.399552,4.001668,0.500003,0,4.602075
28948.630671,1.908268,0.014264,-3.830556,-0.300000,0.461701,0.001812,0.000354,0.005881,-0.107274,0.066389,4.027802,0.389740,3.968338,0.501003,0,4.633658
28948.650671,1.893328,0.010434,-3.851671,-0.300000,0.464341,0.000614,0.000129,0.001922,-0.116013,0.068473,3.987998,0.380309,3.935150,0.504223,0,4.665968
28948.686382,1.877915,0.006846,-3.877620,-0.300000,0.466646,0.013665,0.002714,0.026450,-0.121607,0.064880,3.946256,0.377331,3.905523,0.509007,0,4.697183
28948.692174,1.864576,0.004007,-3.897382,-0.300000,0.468484,-0.009725,-0.001946,-0.015346,-0.126011,0.066587,3.905407,0.377605,3.873008,0.516396,0,4.728133
28948.710660,1.850521,0.001152,-3.920392,-0.300000,0.468763,-0.000344,-0.000049,0.000897,-0.131742,0.066482,3.866352,0.378988,3.844223,0.524886,0,4.758067
28948.730673,1.836982,-0.001433,-3.941147,-0.300000,0.468835,-0.000005,-0.000029,-0.001020,-0.135333,0.062308,3.824132,0.386322,3.816000,0.535087,0,4.788915
28948.750676,1.823177,-0.004019,-3.963002,-0.298199,0.468611,0.000060,-0.000027,-0.001566,-0.139253,0.061305,3.785065,0.394851,3.788439,0.546964,0,4.820089
28948.789424,1.810073,-0.006303,-3.979244,-0.295041,0.470189,0.010495,0.001729,-0.002697,-0.141612,0.064877,3.747199,0.406732,3.758714,0.562072,0,4.849983
28948.795885,1.797045,-0.008611,-3.993210,-0.294013,0.472363,-0.010198,-0.001912,-0.008998,-0.147284,0.051141,3.701259,0.423506,3.735701,0.575564,0,4.883517
28948.810670,1.783039,-0.011100,-4.002879,-0.290219,0.476368,-0.001278,-0.000448,-0.008364,-0.145756,0.067580,3.673983,0.438501,3.705299,0.596080,0,4.913794
28948.830647,1.773907,-0.012708,-4.005407,-0.293669,0.481213,-0.000377,-0.000039,-0.000958,-0.146260,0.066841,3.639993,0.459154,3.681596,0.614488,0,4.941051
28948.850703,1.763226,-0.014746,-4.006041,-0.286868,0.486538,-0.000733,-0.000277,-0.008710,-0.143846,0.063671,3.610961,0.483047,3.661488,0.632019,0,4.970742
28948.884451,1.753506,-0.016518,-3.999366,-0.289907,0.492157,0.005908,0.001515,0.002390,-0.141326,0.065342,3.583621,0.507864,3.640021,0.652991,0,4.999093
28948.890676,1.745113,-0.018334,-3.988772,-0.289871,0.498477,-0.005790,-0.001461,0.000367,-0.138832,0.063650,3.558744,0.533684,3.622026,0.672684,0,5.027478
28948.910670,1.736825,-0.020462,-3.987469,-0.282532,0.504458,-0.000412,-0.000222,-0.008578,-0.134655,0.060596,3.533021,0.565962,3.603070,0.695950,0,5.057745
28948.930672,1.729931,-0.021876,-3.976930,-0.271583,0.510049,-0.000569,-0.000404,-0.014779,-0.129331,0.060987,3.512454,0.597414,3.585543,0.720311,0,5.088860
28948.950671,1.724558,-0.022399,-3.943181,-0.256054,0.515410,-0.000656,-0.000626,-0.024460,-0.124310,0.060035,3.493018,0.630762,3.569510,0.745680,0,5.119514
28948.983732,1.721117,-0.021931,-3.873737,-0.236709,0.520486,-0.000178,-0.000162,-0.108684,-0.112771,0.059996,3.482031,0.667141,3.555028,0.771965,0,5.150036
28948.990684,1.719815,-0.020455,-3.753508,-0.210739,0.523815,-0.001204,-0.002934,0.020346,-0.101596,0.064360,3.472986,0.702819,3.540819,0.802130,0,5.180973
28949.010671,1.719440,-0.020891,-3.637515,-0.178989,0.527165,-0.000982,-0.001929,-0.086937,-0.089677,0.063132,3.466898,0.740179,3.529775,0.830035,0,5.213018
28949.030675,1.723503,-0.014057,-3.335794,-0.144940,0.530809,-0.000851,-0.002183,-0.097085,-0.075341,0.062733,3.465908,0.777068,3.520425,0.858552,0,5.245376
28949.050671,1.729749,-0.007941,-2.930284,-0.111036,0.534811,-0.000683,-0.002073,-0.095807,-0.056542,0.067908,3.471713,0.812216,3.512063,0.890831,0,5.277399
28949.084945,1.737751,-0.002718,-2.445006,-0.077407,0.539302,-0.006884,0.001258,-0.359957,-0.043444,0.068664,3.473431,0.849099,3.505872,0.923595,0,5.310562
28949.090611,1.747281,0.001442,-1.924629,-0.047651,0.544001,0.006067,-0.006488,0.162521,-0.027122,0.069889,3.480911,0.884724,3.501879,0.956699,0,5.345600
28949.110666,1.756406,-0.001168,-1.548527,-0.022150,0.549107,-0.000721,-0.003290,-0.156385,-0.018131,0.067674,3.483327,0.921972,3.500100,0.989996,0,5.381481
28949.130673,1.766649,0.005359,-1.078418,-0.002679,0.553992,-0.000403,-0.004565,-0.134841,-0.012348,0.066578,3.487652,0.960088,3.500000,1.026667,0,5.418815
28949.150673,1.777214,0.006769,-0.661881,0.011123,0.558240,-0.000227,-0.002261,-0.106372,-0.003190,0.065346,3.496810,0.997988,3.500000,1.063333,0,5.458013
28949.185141,1.787995,0.009212,-0.319633,0.024692,0.562613,-0.007844,0.000791,-0.194366,0.005477,0.066294,3.505477,1.037040,3.500000,1.103333,0,5.497908
28949.190750,1.799124,0.011761,0.021170,0.038423,0.566630,0.008131,-0.003147,0.099795,0.011612,0.066641,3.511612,1.076692,3.500000,1.143333,0,5.537977
28949.210671,1.810298,0.010262,0.232745,0.052045,0.570463,0.000423,-0.006109,-0.180257,0.016972,0.066020,3.516972,1.117313,3.500000,1.183333,0,5.578500
28949.230666,1.821322,0.008816,0.368484,0.065108,0.573462,0.000404,-0.002750,-0.128387,0.022544,0.064683,3.522544,1.158651,3.500000,1.223333,0,5.619963
28949.250669,1.831914,0.013657,0.585975,0.079346,0.575950,0.000425,-0.000909,-0.042456,0.026471,0.062669,3.526471,1.200665,3.500000,1.263333,0,5.662396
28949.283697,1.842095,0.018469,0.898289,0.093410,0.577412,-0.005726,0.000544,-0.163346,0.030932,0.063691,3.530932,1.242976,3.500000,1.306667,0,5.704931
28949.290666,1.851895,0.020333,1.171987,0.108147,0.578509,0.006747,-0.003232,0.066077,0.032665,0.064194,3.532665,1.285806,3.500000,1.350000,0,5.748235
28949.310648,1.861589,0.018866,1.358964,0.123719,0.579590,0.000705,-0.001092,-0.050909,0.034697,0.064103,3.534697,1.329230,3.500000,1.393333,0,5.791385
28949.330660,1.869884,0.022081,1.615898,0.140278,0.580630,0.000721,-0.000934,-0.042365,0.033879,0.063781,3.533879,1.372886,3.500000,1.436667,0,5.834625
28949.350664,1.877275,0.023965,1.878767,0.156171,0.580672,0.000754,-0.000874,-0.039036,0.031508,0.063683,3.531508,1.416317,3.500000,1.480000,0,5.878184
28949.383391,1.883646,0.024753,2.129456,0.171515,0.579843,-0.002032,0.001111,-0.146433,0.027566,0.063963,3.529980,1.460783,3.499453,1.523386,0,5.920847
28949.390663,1.889037,0.024863,2.367162,0.185784,0.578566,0.003727,-0.003212,0.069888,0.015993,0.062463,3.519715,1.506870,3.495539,1.566643,0,5.964885
28949.410663,1.893881,0.022441,2.540793,0.201279,0.576497,0.001726,-0.001544,-0.062294,0.009799,0.061699,3.510947,1.551338,3.487885,1.609398,0,6.009788
28949.430657,1.897209,0.022348,2.726100,0.214195,0.573675,0.000993,-0.000663,-0.025430,0.000524,0.058497,3.494754,1.595731,3.476550,1.651327,0,6.055784
28949.450670,1.898508,0.022350,2.933487,0.226520,0.569999,0.001893,-0.001682,-0.046878,-0.002281,0.058405,3.481026,1.640533,3.460325,1.695195,0,6.103195
28949.483948,1.899450,0.019921,3.092505,0.237063,0.566629,0.002926,0.001080,-0.119222,-0.003721,0.059141,3.464871,1.683536,3.440071,1.737355,0,6.149832
28949.490669,1.898726,0.018319,3.239471,0.245979,0.563651,-0.000616,-0.002250,0.069250,-0.006924,0.060107,3.443559,1.723591,3.415967,1.777438,0,6.195656
