t,vx,vy,omega,delta,T,eps_vx,eps_vy,eps_omega,eC,eL,pos_x,pos_y,ref_x,ref_y,lap,theta
29557.787778,0.536696,-0.001317,-0.038833,-0.003923,0.663865,0.011526,-0.000089,-0.003232,-0.003143,0.027414,1.122586,3.003143,1.150000,3.000000,0,0.166359
29557.830099,0.577208,-0.000977,-0.029191,-0.001993,0.673067,-0.024688,-0.000129,-0.005245,-0.002883,0.025561,1.137772,3.002883,1.163333,3.000000,0,0.183560
29557.836170,0.614408,-0.000604,-0.019054,-0.000558,0.682516,0.034111,-0.000118,-0.001321,-0.001682,0.026814,1.156519,3.001682,1.183333,3.000000,0,0.203392
29557.847791,0.657550,-0.000488,-0.014346,0.001087,0.688548,0.007899,-0.000300,-0.007841,-0.002597,0.035216,1.168118,3.002597,1.203333,3.000000,0,0.221408
29557.867794,0.682770,-0.000249,-0.009138,0.001025,0.698546,0.006164,0.000004,0.000097,-0.002813,0.034812,1.185188,3.002813,1.220000,3.000000,0,0.238026
29557.887791,0.719134,0.000193,0.004102,-0.000004,0.707819,0.006417,0.000057,0.002020,-0.003324,0.033408,1.203258,3.003324,1.236667,3.000000,0,0.257170
29557.928958,0.756049,0.000080,0.003062,-0.002062,0.715921,-0.025989,0.000212,0.008764,-0.003129,0.034467,1.222199,3.003129,1.256667,3.000000,0,0.277689
29557.934907,0.793054,-0.000343,-0.007550,-0.004992,0.723120,0.041878,0.000237,0.002107,-0.003503,0.026802,1.249865,3.003503,1.276667,3.000000,0,0.303408
29557.947794,0.844139,-0.000562,-0.016510,-0.009930,0.723015,0.004958,0.000960,0.025720,-0.003930,0.039362,1.263971,3.003930,1.303333,3.000000,0,0.326905
29557.967742,0.868749,-0.001204,-0.030576,-0.015955,0.729933,0.008776,0.000374,0.013343,-0.004892,0.039451,1.287216,3.004892,1.326667,3.000000,0,0.347746
29557.987782,0.908087,-0.003711,-0.100069,-0.023958,0.734876,0.007404,0.000530,0.018780,-0.004054,0.036069,1.310598,3.004054,1.346667,3.000000,0,0.373171
29558.029496,0.946126,-0.006013,-0.172768,-0.033062,0.738778,-0.026547,0.001282,0.065359,-0.003909,0.035877,1.334123,3.003909,1.370000,3.000000,0,0.399227
29558.035861,0.982844,-0.008679,-0.258898,-0.043921,0.742919,0.041224,0.000687,-0.015700,-0.001521,0.027816,1.368851,3.001521,1.396667,3.000000,0,0.430739
29558.047782,1.033684,-0.010022,-0.329918,-0.059435,0.741152,0.000405,0.002795,0.073266,-0.001243,0.048624,1.381376,3.001243,1.430000,3.000000,0,0.457549
29558.067794,1.051536,-0.012646,-0.396118,-0.073690,0.748154,0.003094,0.003304,0.087771,-0.000642,0.050448,1.406218,3.000642,1.456667,3.000000,0,0.478763
29558.087796,1.083861,-0.017773,-0.570543,-0.089551,0.753677,0.000292,0.007048,0.189390,0.000291,0.048504,1.428162,2.999709,1.476667,3.000000,0,0.503717
29558.128720,1.113082,-0.019062,-0.653962,-0.105873,0.759024,-0.040300,0.014049,0.486049,0.003561,0.055427,1.447893,2.996798,1.503342,2.999989,0,0.526322
29558.134271,1.131396,-0.018624,-0.668807,-0.124096,0.764199,0.054744,0.007249,0.125428,0.004333,0.028005,1.495209,2.996434,1.523386,2.999453,0,0.560166
29558.147790,1.193477,-0.018544,-0.700459,-0.150284,0.760441,0.003034,0.007332,0.197255,0.008546,0.046991,1.512336,2.993541,1.560013,2.996385,0,0.595185
29558.167794,1.212690,-0.029247,-0.956757,-0.171380,0.763510,0.010540,0.003266,0.108587,0.008191,0.047036,1.545295,2.991972,1.593034,2.991268,0,0.624135
29558.187794,1.246914,-0.044479,-1.471629,-0.191264,0.764998,0.005564,0.001462,0.045941,0.008395,0.045172,1.576549,2.987705,1.622402,2.984786,0,0.658046
29558.229453,1.276141,-0.054025,-1.926610,-0.209041,0.767881,-0.023480,0.002254,0.264527,0.008803,0.048976,1.605209,2.982290,1.654508,2.975528,0,0.690461
29558.235167,1.303172,-0.059627,-2.270546,-0.223869,0.771123,0.035339,0.000722,-0.189477,0.006044,0.036583,1.649718,2.972139,1.685925,2.964146,0,0.728745
29558.247805,1.344996,-0.061301,-2.569791,-0.237763,0.767619,0.003350,0.003374,0.085016,0.007268,0.052561,1.669104,2.965780,1.719519,2.949234,0,0.763643
29558.267795,1.362049,-0.062140,-2.669053,-0.250190,0.770741,0.011404,0.001302,0.015384,0.005439,0.056371,1.700494,2.955599,1.751927,2.931894,0,0.792951
29558.287798,1.394286,-0.067082,-2.948779,-0.258530,0.771368,0.007981,0.000924,0.008366,0.002510,0.048721,1.732560,2.942477,1.774651,2.917812,0,0.827511
29558.328662,1.422829,-0.068635,-3.175125,-0.264156,0.770894,-0.015875,-0.001097,0.119787,0.000393,0.053104,1.762250,2.928547,1.804602,2.896507,0,0.861867
29558.334249,1.448124,-0.068380,-3.346979,-0.266842,0.771108,0.027193,0.002498,-0.100790,-0.002869,0.046538,1.797372,2.908183,1.830405,2.875276,0,0.899032
29558.347789,1.480824,-0.065824,-3.489570,-0.264634,0.767098,0.012904,0.001128,-0.022845,-0.003157,0.053078,1.822182,2.890107,1.857080,2.849991,0,0.935648
29558.367792,1.506742,-0.063205,-3.562158,-0.261312,0.766289,0.007908,0.000603,-0.017118,-0.004919,0.054361,1.850486,2.867503,1.881826,2.822814,0,0.970345
29558.387776,1.533479,-0.059461,-3.611755,-0.255175,0.764892,0.004461,0.000155,-0.018895,-0.005695,0.055704,1.876374,2.842305,1.904508,2.793893,0,1.007048
29558.429912,1.556498,-0.055419,-3.621385,-0.246979,0.764422,-0.014053,-0.003260,-0.071135,-0.006685,0.056571,1.900888,2.814990,1.925005,2.763383,0,1.044181
29558.435905,1.580488,-0.051642,-3.618479,-0.236084,0.764051,0.024080,0.001528,-0.042944,-0.007121,0.039620,1.931177,2.769867,1.943205,2.731451,0,1.089495
29558.447766,1.610347,-0.047875,-3.628211,-0.217614,0.756878,-0.001065,-0.002857,-0.074351,-0.004889,0.064367,1.941402,2.753418,1.961619,2.692113,0,1.128042
29558.467792,1.620936,-0.044288,-3.580806,-0.202790,0.758707,0.004201,-0.002195,-0.089378,-0.006615,0.066095,1.961395,2.719412,1.975528,2.654508,0,1.159044
29558.487788,1.645284,-0.036463,-3.415482,-0.187322,0.757406,0.001559,-0.001848,-0.089677,-0.007989,0.059330,1.976782,2.685073,1.983957,2.625639,0,1.196559
29558.531284,1.666869,-0.030198,-3.230235,-0.170912,0.755141,-0.016336,-0.000283,-0.242348,-0.009087,0.057180,1.990555,2.647630,1.991879,2.589748,0,1.235285
29558.537165,1.692766,-0.023784,-2.992089,-0.152730,0.750229,0.026489,-0.001151,0.117910,-0.008758,0.041579,2.002041,2.592295,1.997489,2.550048,0,1.283268
29558.547799,1.725334,-0.022035,-2.765351,-0.124751,0.741369,0.001706,-0.005345,-0.132559,-0.011332,0.066188,2.010878,2.569604,1.999989,2.503342,0,1.325256
29558.567780,1.738207,-0.020050,-2.663855,-0.104763,0.741522,0.000544,-0.003116,-0.147903,-0.016322,0.069348,2.016322,2.529348,2.000000,2.460000,0,1.359714
29558.587798,1.759977,-0.010369,-2.322697,-0.086462,0.739357,0.000058,-0.004313,-0.131603,-0.018416,0.063323,2.018416,2.489990,2.000000,2.426667,0,1.400251
29558.630693,1.780966,-0.006684,-1.981644,-0.068339,0.738264,-0.021325,0.000090,-0.384844,-0.022644,0.065180,2.022644,2.448513,2.000000,2.383333,0,1.441719
29558.636711,1.803604,-0.002556,-1.663830,-0.051162,0.736143,0.021279,-0.003475,0.204810,-0.022341,0.045796,2.022341,2.389130,2.000000,2.343333,0,1.492846
29558.647794,1.831207,-0.002533,-1.301089,-0.032747,0.728419,0.000846,-0.004323,-0.107362,-0.027520,0.070108,2.027520,2.363441,2.000000,2.293333,0,1.538237
29558.667821,1.843287,-0.001135,-1.162301,-0.023060,0.727784,-0.000861,-0.002137,-0.099042,-0.029787,0.075158,2.029787,2.321825,2.000000,2.246667,0,1.573860
29558.687794,1.862429,0.003874,-0.859701,-0.018649,0.726914,0.000579,-0.001092,-0.033683,-0.030682,0.068848,2.030682,2.278848,2.000000,2.210000,0,1.616201
29558.730631,1.882597,0.004681,-0.603031,-0.015542,0.725282,-0.020171,0.001876,-0.125063,-0.030955,0.064428,2.030955,2.234428,2.000000,2.170000,0,1.661301
29558.736914,1.903340,0.003659,-0.444605,-0.011131,0.722232,0.026931,-0.002686,0.080934,-0.029026,0.036347,2.029026,2.159680,2.000000,2.123333,0,1.720034
29558.747797,1.936215,0.001257,-0.309675,-0.002721,0.712232,-0.002356,-0.001559,-0.049991,-0.029096,0.080801,2.029096,2.144134,2.000000,2.063333,0,1.768153
29558.767787,1.943594,0.001541,-0.276800,-0.000155,0.712289,0.001531,-0.000758,-0.038630,-0.028400,0.082069,2.028400,2.098735,2.000000,2.016667,0,1.802072
29558.787837,1.962841,0.003079,-0.176006,0.000762,0.710214,0.001449,-0.000054,-0.003705,-0.028043,0.068346,2.028043,2.051679,2.000000,1.983333,0,1.847480
29558.830892,1.981667,0.003409,-0.080377,-0.001732,0.706987,-0.017743,0.001264,-0.004361,-0.029440,0.067878,2.029440,2.004545,2.000000,1.936667,0,1.895196
29558.836819,1.999966,0.001974,-0.039478,-0.009261,0.703247,0.024526,-0.000116,0.028289,-0.029646,0.033576,2.029646,1.923576,2.000000,1.890000,0,1.958291
29558.847800,2.029365,0.000398,-0.029375,-0.025076,0.694045,-0.001996,0.003134,0.083016,-0.029520,0.080677,2.029520,1.907344,2.000000,1.826667,0,2.009829
29558.867807,2.035721,-0.001392,-0.063836,-0.039854,0.690644,0.001445,0.000975,0.050451,-0.028837,0.082933,2.028837,1.859600,2.000000,1.776667,0,2.044638
29558.887796,2.051706,-0.009034,-0.313697,-0.056047,0.683565,0.002004,0.001137,0.057050,-0.026432,0.069163,2.026432,1.809163,2.000000,1.740000,0,2.092571
29558.931802,2.067211,-0.012337,-0.582048,-0.073218,0.675966,-0.012318,-0.000695,0.345313,-0.025568,0.065983,2.025568,1.759316,2.000000,1.693333,0,2.143396
29558.937854,2.081927,-0.010955,-0.791313,-0.098440,0.670538,0.020461,0.009692,0.005783,-0.025912,0.036083,2.025912,1.676083,2.000000,1.640000,0,2.208432
29558.947762,2.105441,-0.005122,-0.934979,-0.138440,0.660538,0.001260,0.007208,0.196186,-0.025210,0.082564,2.025210,1.659230,2.000000,1.576667,0,2.260800
29558.967781,2.109646,-0.008807,-1.057561,-0.178440,0.652487,0.003686,0.002386,0.099684,-0.019139,0.085136,2.019139,1.608469,2.000000,1.523333,0,2.297159
29558.987798,2.115842,-0.023510,-1.694433,-0.198635,0.642487,0.002469,0.000926,0.038484,-0.013131,0.071403,2.014857,1.557660,1.999821,1.486633,0,2.345941
29559.029373,2.119356,-0.024961,-2.273389,-0.214874,0.638463,0.002522,-0.010752,0.331048,-0.003420,0.067203,2.007846,1.506294,1.996385,1.439987,0,2.396790
29559.035384,2.121118,-0.018809,-2.711532,-0.230038,0.637324,0.001597,0.012481,-0.256012,0.009699,0.048356,1.988589,1.436642,1.987143,1.387344,0,2.457133
29559.047771,2.122131,-0.004387,-3.087316,-0.242898,0.631864,0.002001,0.001301,0.041052,0.012193,0.078321,1.985314,1.407478,1.970100,1.329688,0,2.510028
29559.067771,2.121466,0.001467,-3.192209,-0.253773,0.631879,0.001799,0.000451,0.010254,0.014537,0.080367,1.971457,1.359070,1.949234,1.280481,0,2.552372
29559.087762,2.117494,0.008584,-3.377281,-0.258062,0.630008,0.001051,0.000232,0.004129,0.016199,0.070810,1.952349,1.314372,1.930201,1.245192,0,2.600503
29559.129325,2.111798,0.016162,-3.507712,-0.258925,0.629375,0.009637,-0.006293,0.047834,0.018532,0.064533,1.925896,1.266357,1.902535,1.203410,0,2.652615
29559.134759,2.105646,0.023503,-3.591986,-0.255036,0.627799,-0.008678,0.006302,-0.045703,0.014809,0.040755,1.887181,1.204767,1.870826,1.164608,0,2.715772
29559.147786,2.094953,0.031703,-3.651152,-0.242772,0.623043,-0.000088,-0.000747,-0.014639,0.019599,0.077123,1.871167,1.185407,1.825359,1.120340,0,2.766932
29559.167796,2.090231,0.034683,-3.654048,-0.231682,0.625707,-0.000189,-0.000232,-0.013029,0.018791,0.081043,1.839154,1.149137,1.782974,1.087779,0,2.805651
29559.187793,2.083911,0.039280,-3.613026,-0.220021,0.627707,0.000437,-0.000142,-0.014756,0.013525,0.067095,1.803069,1.113595,1.751927,1.068106,0,2.853345
29559.229338,2.079249,0.041964,-3.541672,-0.210433,0.629638,0.004618,0.002769,-0.100885,0.008711,0.067826,1.765532,1.081122,1.707431,1.045058,0,2.901509
29559.235273,2.075480,0.042485,-3.450524,-0.201541,0.631453,-0.003535,-0.003503,0.074893,-0.003406,0.042742,1.705507,1.038468,1.664012,1.027665,0,2.958692
29559.247794,2.071029,0.039054,-3.338563,-0.188743,0.628816,-0.000957,-0.001357,-0.040258,-0.003392,0.075483,1.683794,1.025320,1.609398,1.012115,0,3.006964
29559.267793,2.069075,0.037157,-3.291908,-0.174660,0.633532,-0.000032,-0.000501,-0.028681,-0.012335,0.079926,1.640841,1.000962,1.560013,1.003615,0,3.043037
29559.287792,2.069250,0.036429,-3.142119,-0.162821,0.636864,0.000208,-0.000418,-0.026771,-0.025530,0.067141,1.595134,0.978810,1.526724,1.000715,0,3.087764
29559.327476,2.071078,0.034220,-2.976726,-0.153588,0.640052,-0.002662,0.005500,-0.143023,-0.039633,0.067536,1.547536,0.960367,1.480000,1.000000,0,3.135134
29559.333119,2.074263,0.030729,-2.811543,-0.145617,0.641878,0.004459,-0.006678,0.109249,-0.064151,0.043742,1.477076,0.935849,1.433333,1.000000,0,3.193951
29559.347818,2.079799,0.023382,-2.646133,-0.142497,0.640560,-0.000582,0.000018,-0.028749,-0.069825,0.078357,1.451690,0.930175,1.373333,1.000000,0,3.244690
29559.367793,2.082466,0.021219,-2.579237,-0.138286,0.643499,0.000023,-0.000328,-0.018303,-0.081606,0.077735,1.401068,0.918394,1.323333,1.000000,0,3.285419
29559.387786,2.087517,0.018256,-2.477880,-0.142058,0.645777,0.000859,0.000295,0.009431,-0.091374,0.066611,1.349944,0.908626,1.283333,1.000000,0,3.334989
29559.427351,2.093317,0.014847,-2.413367,-0.146471,0.646791,-0.003920,0.001921,0.019823,-0.097700,0.068561,1.301894,0.902300,1.233333,1.000000,0,3.384470
29559.432895,2.098844,0.011341,-2.403845,-0.148878,0.647363,0.005194,-0.001102,-0.008305,-0.103442,0.053694,1.237027,0.896558,1.183333,1.000000,0,3.440211
29559.447793,2.105309,0.009299,-2.419481,-0.159344,0.646732,0.001202,0.001515,0.041205,-0.101858,0.074389,1.201056,0.898142,1.126667,1.000000,0,3.490865
29559.467782,2.109242,0.008530,-2.442013,-0.166467,0.648185,0.000683,0.000862,0.041556,-0.098410,0.082304,1.158970,0.901590,1.076667,1.000000,0,3.530018
29559.487788,2.113038,0.006728,-2.513536,-0.171835,0.649418,0.000842,0.000340,0.012279,-0.095455,0.061954,1.098621,0.904545,1.036667,1.000000,0,3.577201
29559.527454,2.116619,0.006040,-2.620183,-0.188690,0.650009,0.000069,-0.001935,0.142148,-0.092041,0.056991,1.045108,0.906935,0.989974,1.000101,0,3.628739
29559.533255,2.119106,0.006043,-2.744748,-0.206964,0.650226,0.002703,0.003385,-0.075980,-0.088931,0.042563,0.971568,0.910218,0.939987,1.003615,0,3.683829
29559.547781,2.121629,0.008650,-2.881174,-0.233927,0.648568,0.002423,0.002780,0.065075,-0.079549,0.072042,0.935729,0.919537,0.884090,1.013621,0,3.731106
29559.567787,2.121585,0.009837,-2.980525,-0.250911,0.646594,0.002387,0.001317,0.054283,-0.072846,0.076782,0.888414,0.932905,0.839148,1.026580,0,3.768414
29559.587781,2.118842,0.010159,-3.150031,-0.263173,0.644955,0.001005,0.000322,0.010183,-0.070265,0.067989,0.839969,0.948444,0.804805,1.039675,0,3.811420
29559.628516,2.113480,0.012002,-3.338216,-0.271664,0.643930,0.008971,-0.005613,0.117401,-0.072390,0.063726,0.787943,0.964534,0.765592,1.058352,0,3.856688
29559.634418,2.107295,0.016405,-3.488194,-0.280414,0.643573,-0.007722,0.006560,-0.099390,-0.072861,0.045993,0.723759,0.996039,0.725349,1.082188,0,3.910740
29559.647792,2.097123,0.024324,-3.627955,-0.283642,0.639739,0.000845,-0.000253,0.006308,-0.067664,0.077926,0.699504,1.012130,0.682319,1.113893,0,3.954619
29559.667791,2.091728,0.027314,-3.672474,-0.281593,0.640404,0.000362,0.000055,-0.001176,-0.070962,0.075947,0.654576,1.039080,0.650009,1.142920,0,3.989157
29559.687793,2.082776,0.031986,-3.724257,-0.279177,0.641157,-0.000219,-0.000059,-0.002931,-0.071441,0.066451,0.617881,1.069948,0.626940,1.167094,0,4.031687
29559.729581,2.073270,0.035780,-3.751706,-0.271397,0.641154,0.010180,-0.001288,-0.013123,-0.069677,0.061314,0.580339,1.109903,0.599456,1.200726,0,4.076357
29559.735420,2.065159,0.038866,-3.752939,-0.266619,0.641168,-0.009985,0.000901,0.008978,-0.073058,0.047194,0.537755,1.158017,0.574995,1.236617,0,4.127222
29559.747809,2.052730,0.040454,-3.739490,-0.254143,0.635114,0.000728,-0.000239,-0.011120,-0.076719,0.070351,0.510619,1.186854,0.549309,1.283488,0,4.170410
29559.767799,2.048830,0.040820,-3.724312,-0.248721,0.634644,-0.000498,-0.000377,-0.011246,-0.074786,0.075173,0.488800,1.226678,0.532219,1.323419,0,4.205971
29559.787775,2.041415,0.040525,-3.684602,-0.236552,0.632442,0.000067,-0.000251,-0.016847,-0.096116,0.067399,0.449018,1.262689,0.521469,1.355058,0,4.244960
29559.830333,2.035783,0.039728,-3.629925,-0.229369,0.631200,0.004915,0.003411,-0.083216,-0.086757,0.064651,0.440338,1.312272,0.511394,1.393866,0,4.285765
29559.837047,2.030687,0.037633,-3.568628,-0.215725,0.626494,-0.006269,-0.005530,0.026271,-0.107847,0.035249,0.402275,1.384047,0.504461,1.433357,0,4.339732
29559.847769,2.023213,0.031992,-3.504876,-0.196368,0.618144,-0.000468,-0.001611,-0.055491,-0.103953,0.084128,0.398511,1.399756,0.500179,1.486633,0,4.382516
29559.867792,2.021920,0.031445,-3.473701,-0.177328,0.617365,-0.001872,-0.002632,-0.102690,-0.115756,0.085306,0.384244,1.444694,0.500000,1.530000,0,4.413888
29559.887793,2.020291,0.031577,-3.347867,-0.154576,0.616060,-0.000549,-0.001085,-0.054347,-0.122131,0.067634,0.377869,1.495699,0.500000,1.563333,0,4.460010
29559.928783,2.022039,0.033861,-3.089782,-0.130640,0.612305,-0.004928,0.006949,-0.326561,-0.124089,0.068232,0.375911,1.541768,0.500000,1.610000,0,4.508142
29559.934653,2.025417,0.033438,-2.778713,-0.102685,0.608325,0.004736,-0.011080,0.194056,-0.120291,0.033572,0.379709,1.623095,0.500000,1.656667,0,4.569521
29559.947800,2.031934,0.024328,-2.428548,-0.069646,0.599290,-0.001678,-0.006668,-0.217217,-0.118475,0.069281,0.381525,1.647386,0.500000,1.716667,0,4.623718
29559.967790,2.035362,0.023892,-2.239779,-0.041018,0.599094,-0.000067,-0.001833,-0.098742,-0.117542,0.075656,0.382458,1.697678,0.500000,1.773333,0,4.663656
29559.987787,2.043906,0.031616,-1.611710,-0.020787,0.595346,0.000031,-0.004704,-0.151124,-0.116790,0.064622,0.383210,1.748711,0.500000,1.813333,0,4.712968
29560.029860,2.052684,0.026148,-1.130777,-0.006453,0.590850,-0.009576,0.006978,-0.423034,-0.106715,0.060390,0.393285,1.799610,0.500000,1.860000,0,4.764223
29560.035655,2.061757,0.022151,-0.729931,0.007726,0.586268,0.010213,-0.008974,0.255320,-0.087970,0.041688,0.412030,1.871646,0.500000,1.913333,0,4.825607
29560.047797,2.074447,0.014188,-0.315007,0.019001,0.578600,0.000474,-0.003858,-0.110937,-0.093774,0.071389,0.406226,1.901945,0.500000,1.973333,0,4.878974
29560.067790,2.079791,0.011822,-0.199251,0.020896,0.578315,0.000365,-0.000121,-0.006690,-0.085129,0.071894,0.414871,1.954772,0.500000,2.026667,0,4.922240
29560.087789,2.088100,0.012567,0.085375,0.015898,0.576686,0.000334,0.001185,0.037629,-0.076967,0.065149,0.423033,2.004851,0.500000,2.070000,0,4.973210
29560.129874,2.096317,0.008800,0.238108,0.007448,0.574315,-0.007834,0.003171,0.083832,-0.071777,0.062589,0.428223,2.057411,0.500000,2.120000,0,5.025418
29560.135785,2.104488,0.002739,0.253274,-0.003421,0.570120,0.009025,-0.000893,-0.019614,-0.052715,0.041520,0.447285,2.131813,0.500000,2.173333,0,5.087986
29560.147806,2.115680,-0.001142,0.184488,-0.015753,0.561333,0.000483,0.002418,0.072069,-0.051144,0.075695,0.448856,2.160972,0.500000,2.236667,0,5.140921
29560.167789,2.120074,-0.003802,0.110472,-0.031586,0.556592,0.000724,0.000997,0.054802,-0.041545,0.076330,0.458455,2.213670,0.500000,2.290000,0,5.183499
29560.187792,2.126665,-0.010228,-0.157007,-0.047826,0.548940,0.000892,0.001051,0.057040,-0.033827,0.066145,0.466173,2.267189,0.500000,2.333333,0,5.235942
29560.230747,2.132555,-0.012747,-0.440985,-0.068210,0.543101,-0.003244,-0.000806,0.375887,-0.029685,0.064151,0.470315,2.319182,0.500000,2.383333,0,5.289100
29560.236932,2.137901,-0.010937,-0.668700,-0.097951,0.540335,0.008343,0.011365,0.034613,-0.021119,0.027043,0.478881,2.409624,0.500000,2.436667,0,5.357636
29560.247810,2.146772,-0.004059,-0.806927,-0.137951,0.530335,0.001817,0.006953,0.207726,-0.017465,0.080364,0.481507,2.426561,0.500045,2.506684,0,5.413583
29560.267796,2.147403,-0.009829,-0.976559,-0.177951,0.520335,0.004130,0.004276,0.198266,-0.002864,0.084165,0.490526,2.480206,0.504027,2.563330,0,5.452257
29560.287795,2.145967,-0.022272,-1.550782,-0.212147,0.510335,0.003848,0.003751,0.113508,-0.001141,0.067935,0.495369,2.533246,0.510019,2.599593,0,5.502895
29560.330977,2.141462,-0.024125,-2.150332,-0.239617,0.503854,0.018628,-0.005177,0.616345,-0.007272,0.064364,0.496433,2.588818,0.522449,2.648138,0,5.554217
29560.336923,2.137299,-0.016054,-2.532102,-0.266622,0.499862,-0.000865,0.015407,-0.095157,-0.008696,0.039483,0.517351,2.665469,0.540990,2.698267,0,5.616430
29560.347803,2.132324,-0.001237,-2.784480,-0.285489,0.490196,0.002766,0.002836,0.062907,-0.004348,0.074358,0.526884,2.689888,0.568106,2.751927,0,5.667964
29560.367799,2.126034,-0.000408,-2.932671,-0.295719,0.485199,0.002345,0.000543,0.016265,-0.013795,0.078642,0.539710,2.741461,0.597465,2.796590,0,5.705080
29560.387787,2.110738,0.000255,-3.247393,-0.300000,0.481262,0.000879,0.000151,0.000987,-0.012464,0.060775,0.571329,2.787322,0.620340,2.825359,0,5.753207
29560.430937,2.093512,0.005287,-3.493515,-0.300000,0.477863,0.022056,-0.007717,0.116884,-0.017517,0.059483,0.597469,2.830651,0.652404,2.859412,0,5.802583
29560.436605,2.075442,0.012242,-3.663229,-0.294223,0.476413,-0.020807,0.007190,-0.105324,-0.027398,0.032933,0.647299,2.893492,0.690125,2.892400,0,5.861401
29560.447798,2.049479,0.021536,-3.802301,-0.280290,0.472306,-0.001346,-0.000192,-0.011786,-0.026364,0.071215,0.664942,2.912150,0.739463,2.926756,0,5.909703
29560.467791,2.038301,0.024934,-3.831042,-0.266514,0.475635,-0.000626,-0.000252,-0.012237,-0.033819,0.071306,0.701567,2.948313,0.780481,2.949234,0,5.944473
29560.487799,2.021419,0.029972,-3.829380,-0.250117,0.478595,-0.000737,-0.000387,-0.017601,-0.042393,0.061497,0.741224,2.980632,0.814075,2.964146,0,5.989119
29560.531452,2.006032,0.033002,-3.786353,-0.231595,0.481675,0.012967,0.001946,-0.148262,-0.049550,0.059573,0.783678,3.008684,0.855058,2.978531,0,6.033383
29560.537155,1.991748,0.033288,-3.722244,-0.210421,0.484377,-0.019513,-0.006337,0.022633,-0.066451,0.032952,0.854879,3.048537,0.900407,2.989981,0,6.089310
29560.547789,1.969351,0.028064,-3.648311,-0.178283,0.480756,-0.000506,-0.003312,-0.102210,-0.062779,0.077764,0.869989,3.053050,0.953279,2.997812,0,6.132884
29560.567786,1.965494,0.028605,-3.584495,-0.151484,0.488438,-0.004859,-0.008503,-0.257248,-0.087346,-0.062485,0.913680,3.068169,0.996658,2.999989,1,6.164520
29560.587790,1.957066,0.027183,-3.415425,-0.123898,0.494639,-0.007214,-0.013964,-0.423715,-0.080504,0.066838,0.956496,3.080504,1.023333,3.000000,1,6.208329
29560.630807,1.949137,0.022063,-3.280434,-0.095515,0.500654,-0.006415,0.003656,-0.825177,-0.087316,0.069153,1.000847,3.087316,1.070000,3.000000,1,6.251768
