t,vx,vy,omega,delta,T,eps_vx,eps_vy,eps_omega,eC,eL,pos_x,pos_y,ref_x,ref_y,lap,theta
26049.284294,2.083792,0.003890,-0.262301,-0.001884,0.741370,0.004105,-0.000755,-0.026011,-0.022604,0.067561,3.219106,3.022604,3.286667,3.000000,0,2.339270
26049.333021,2.105215,0.003970,-0.171712,0.001194,0.733441,-0.019686,0.001442,-0.090300,-0.023595,0.066297,3.270370,3.023595,3.336667,3.000000,0,2.392150
26049.339107,2.125383,0.003891,-0.097528,0.003066,0.725476,0.028689,-0.001792,0.061253,-0.028408,0.029599,3.360401,3.028408,3.390000,3.000000,0,2.461835
26049.345029,2.158898,0.002317,-0.007144,0.003841,0.715476,0.003569,-0.000432,-0.005147,-0.024022,0.077137,3.382863,3.024022,3.460000,3.000000,0,2.520958
26049.364340,2.166842,0.001904,0.002134,0.000475,0.710542,0.001264,0.000339,0.007632,-0.024002,0.091639,3.428361,3.024002,3.520000,3.000000,0,2.559188
26049.384314,2.181916,0.001187,0.016047,-0.007098,0.704659,0.003235,0.000663,0.033509,-0.024353,0.074886,3.481781,3.024353,3.556667,3.000000,0,2.607747
26049.434020,2.198838,-0.000960,-0.015865,-0.019424,0.697104,-0.015492,-0.000900,0.175018,-0.025706,0.070777,3.535890,3.025706,3.606667,3.000000,0,2.661548
26049.439897,2.215058,-0.004040,-0.120460,-0.034988,0.687840,0.024296,0.003514,-0.086100,-0.032145,0.026295,3.633705,3.032145,3.660000,3.000000,0,2.735708
26049.445570,2.242820,-0.003169,-0.291313,-0.068312,0.677840,0.003386,0.004653,0.093457,-0.028243,0.076836,3.656497,3.028243,3.733333,3.000000,0,2.798558
26049.464323,2.248845,-0.003777,-0.338839,-0.102325,0.668110,0.004458,0.007439,0.283001,-0.029909,0.092052,3.704615,3.029909,3.796667,3.000000,0,2.837684
26049.484309,2.259616,-0.012160,-0.670564,-0.139923,0.658110,0.005795,0.004501,0.225411,-0.031417,0.075878,3.760789,3.031417,3.836667,3.000000,0,2.888123
26049.534298,2.268925,-0.019954,-1.193061,-0.169821,0.648110,0.002054,-0.015871,0.670085,-0.028418,0.071857,3.814810,3.028418,3.886667,3.000000,0,2.942366
26049.540270,2.273686,-0.021849,-1.824597,-0.186265,0.638110,0.007526,0.018896,-0.520802,-0.030535,0.028977,3.911023,3.030535,3.940000,3.000000,0,3.013569
26049.546260,2.280898,-0.002420,-2.532937,-0.195040,0.628110,0.003355,0.002454,0.000676,-0.018390,0.076826,3.937060,3.020259,4.013367,2.999821,0,3.076241
26049.564335,2.283319,0.002559,-2.628582,-0.204570,0.625112,0.005014,0.000289,0.050826,-0.002279,0.095196,3.979427,3.010806,4.073262,2.994604,0,3.115607
26049.584310,2.284157,0.010592,-2.821060,-0.203416,0.620745,0.003601,0.000695,0.013710,0.008888,0.081448,4.031300,2.996835,4.112656,2.987143,0,3.163596
26049.633830,2.282431,0.021042,-2.988179,-0.198921,0.616595,0.012224,-0.010901,0.046929,0.019377,0.074859,4.083739,2.979156,4.160852,2.973420,0,3.219667
26049.639946,2.279121,0.031078,-3.091836,-0.194074,0.612713,-0.007223,0.010839,-0.047191,0.018579,0.034101,4.171714,2.951047,4.210467,2.953545,0,3.292570
26049.645549,2.270041,0.044985,-3.151104,-0.185636,0.605717,-0.000090,0.000241,-0.010997,0.030238,0.080411,4.190848,2.936715,4.274651,2.917812,0,3.355903
26049.664317,2.268113,0.047283,-3.150060,-0.180414,0.608714,0.001263,-0.000931,-0.028210,0.032803,0.100028,4.228060,2.919842,4.325359,2.879660,0,3.395954
26049.684314,2.263604,0.051471,-3.114392,-0.174728,0.611995,-0.000479,-0.001063,-0.038782,0.038246,0.087645,4.265832,2.887597,4.354733,2.852370,0,3.441732
26049.733168,2.257532,0.053588,-3.064896,-0.172319,0.614880,0.008056,0.002845,-0.141122,0.024081,0.077507,4.318267,2.862232,4.386107,2.817681,0,3.492899
26049.739363,2.253303,0.053526,-3.022314,-0.181226,0.617576,-0.008385,-0.003558,0.033713,0.012609,0.038479,4.384125,2.802453,4.415967,2.777438,0,3.559037
26049.745216,2.243135,0.049646,-2.972954,-0.192209,0.613382,0.000423,0.000265,0.009827,0.014607,0.081892,4.400156,2.786684,4.449234,2.719519,0,3.613557
26049.764351,2.241642,0.048775,-2.965041,-0.203600,0.616513,0.003459,0.001931,0.037399,0.011304,0.096245,4.428397,2.754093,4.471228,2.667166,0,3.645820
26049.784301,2.238221,0.046289,-2.971770,-0.217456,0.619967,0.001648,0.002143,0.068080,0.006871,0.083638,4.450651,2.716993,4.480426,2.638532,0,3.684433
26049.829943,2.231854,0.043557,-2.988476,-0.221872,0.621563,0.013352,0.001992,0.142707,-0.013982,0.076530,4.488438,2.677374,4.489981,2.599593,0,3.726317
26049.835883,2.227200,0.040678,-3.040864,-0.232098,0.624250,-0.009696,-0.000803,-0.097336,-0.020341,0.044457,4.511243,2.606590,4.496385,2.560013,0,3.782043
26049.844297,2.214899,0.038548,-3.172990,-0.226319,0.617574,0.001598,0.000219,0.002360,-0.032997,0.085973,4.532411,2.589534,4.499989,2.503342,0,3.828774
26049.864303,2.213008,0.038920,-3.202059,-0.225336,0.620002,0.000884,0.000158,-0.000991,-0.049926,0.085502,4.549926,2.542169,4.500000,2.456667,0,3.863626
26049.884302,2.205821,0.040450,-3.261236,-0.218203,0.620714,0.000303,-0.000082,-0.008797,-0.072944,0.076853,4.572944,2.496853,4.500000,2.420000,0,3.909684
26049.929964,2.198720,0.042830,-3.291530,-0.207433,0.620866,0.007743,-0.001160,-0.046261,-0.090204,0.074277,4.590204,2.450944,4.500000,2.376667,0,3.956956
26049.935886,2.191665,0.045368,-3.285693,-0.190127,0.619911,-0.009584,-0.000262,0.014370,-0.103262,0.051413,4.603262,2.378080,4.500000,2.326667,0,4.016097
26049.944301,2.180639,0.046576,-3.245151,-0.157304,0.609911,-0.001855,-0.003461,-0.080256,-0.109254,0.086914,4.609254,2.356914,4.500000,2.270000,0,4.065336
26049.964301,2.177848,0.046749,-3.226007,-0.123837,0.609092,-0.001652,-0.001906,-0.106450,-0.114062,0.087833,4.614062,2.307833,4.500000,2.220000,0,4.102173
26049.984298,2.176639,0.055311,-2.925935,-0.088467,0.606699,-0.000826,-0.002199,-0.118857,-0.113089,0.075573,4.613089,2.258906,4.500000,2.183333,0,4.148555
26050.030783,2.178441,0.059226,-2.483056,-0.051711,0.603291,-0.006969,0.019189,-0.677589,-0.112400,0.072649,4.612400,2.209315,4.500000,2.136667,0,4.196339
26050.038848,2.183171,0.058360,-1.919354,-0.018273,0.598386,0.008297,-0.026607,0.380591,-0.096605,0.030714,4.596605,2.120714,4.500000,2.090000,0,4.262626
26050.044431,2.193734,0.034024,-1.184975,0.015906,0.588386,-0.000144,-0.006456,-0.183870,-0.097338,0.085025,4.597338,2.108359,4.500000,2.023333,0,4.315498
26050.064309,2.195274,0.031811,-1.127495,0.041235,0.587437,0.000931,-0.002949,-0.197247,-0.089264,0.087397,4.589264,2.057397,4.500000,1.970000,0,4.350193
26050.084302,2.201729,0.039282,-0.422505,0.055682,0.582087,0.000974,-0.000968,-0.055327,-0.076256,0.073570,4.576256,2.006903,4.500000,1.933333,0,4.399332
26050.131909,2.208024,0.035611,0.246679,0.065312,0.576029,-0.006090,0.014823,-0.343500,-0.063337,0.070345,4.563337,1.957012,4.500000,1.886667,0,4.450569
26050.137818,2.213891,0.025734,0.703690,0.069225,0.570262,0.008795,-0.015313,0.266882,-0.042296,0.033555,4.542296,1.866889,4.500000,1.833333,0,4.519474
26050.144309,2.224024,0.007746,1.080002,0.066796,0.560262,-0.000097,0.000859,-0.010638,-0.044982,0.087536,4.544982,1.854203,4.500000,1.766667,0,4.573854
26050.164307,2.225130,0.006391,1.101318,0.061694,0.556984,0.000711,0.000473,0.027605,-0.046899,0.092385,4.546899,1.802385,4.500000,1.710000,0,4.609610
26050.184308,2.229457,-0.000019,1.153430,0.052868,0.551454,0.000672,0.000701,0.037839,-0.038907,0.072617,4.538907,1.749284,4.500000,1.676667,0,4.660413
26050.232691,2.233553,-0.005596,1.110836,0.046861,0.544775,-0.003377,0.000297,0.138716,-0.036780,0.073575,4.536780,1.696908,4.500000,1.623333,0,4.713287
26050.238750,2.237377,-0.008063,1.037712,0.038753,0.537215,0.005587,0.002787,-0.004949,-0.030281,0.030705,4.530281,1.604038,4.500000,1.573333,0,4.783306
26050.244938,2.243821,-0.007144,0.977001,0.026473,0.527215,0.000576,0.003324,0.070615,-0.035383,0.080602,4.535383,1.583935,4.500000,1.503333,0,4.841774
26050.264310,2.245160,-0.007092,0.964505,0.010389,0.519831,0.000476,0.004248,0.169917,-0.038746,0.096588,4.538746,1.539922,4.500000,1.443333,0,4.878245
26050.284307,2.247683,-0.012552,0.781189,-0.006906,0.512585,0.001202,0.007931,0.266023,-0.025004,0.081040,4.525004,1.487707,4.500000,1.406667,0,4.924968
26050.333227,2.250509,-0.012319,0.611786,-0.019917,0.502585,-0.000148,0.003355,0.719250,-0.027239,0.077803,4.527239,1.437803,4.500000,1.360000,0,4.974995
26050.339175,2.252895,-0.009302,0.517825,-0.039046,0.492585,0.005064,0.012227,0.162930,-0.023349,0.032524,4.523349,1.342524,4.500000,1.310000,0,5.044134
26050.344805,2.257854,-0.004350,0.481902,-0.079046,0.482585,0.001375,0.011172,0.249811,-0.024683,0.091686,4.524683,1.331686,4.500000,1.240000,0,5.099488
26050.364309,2.258305,-0.005030,0.462900,-0.119046,0.472585,0.003183,0.004771,0.284753,-0.023744,0.093479,4.523744,1.280146,4.500000,1.186667,0,5.134092
26050.384310,2.255401,-0.031239,-0.308857,-0.123755,0.462585,0.001389,0.000844,0.027016,-0.025728,0.077502,4.525728,1.227502,4.500000,1.150000,0,5.182967
26050.432991,2.250911,-0.035022,-1.145645,-0.132064,0.457314,0.010767,-0.016641,0.474547,-0.021834,0.070785,4.521834,1.174118,4.500000,1.103333,0,5.234595
26050.439088,2.247441,-0.022954,-1.636714,-0.144070,0.455358,-0.004541,0.020342,-0.211579,-0.013813,0.032445,4.513813,1.082445,4.500000,1.050000,0,5.303718
26050.444951,2.240725,-0.000681,-1.997689,-0.172718,0.448051,0.001433,0.004944,0.080262,-0.011652,0.082587,4.514547,1.062050,4.499600,0.979995,0,5.361278
26050.464306,2.238948,0.002632,-2.034647,-0.212718,0.438051,0.006541,0.004264,0.192062,0.005781,0.096791,4.503205,1.020133,4.494128,0.923595,0,5.397110
26050.484304,2.230924,0.000087,-2.298167,-0.237815,0.428051,0.007064,0.006322,0.194681,0.012240,0.080843,4.493448,0.969104,4.487198,0.887579,0,5.443480
26050.533523,2.220380,0.003391,-2.553193,-0.260740,0.418051,0.038853,-0.001929,0.625658,0.017422,0.073028,4.481039,0.917440,4.474592,0.842640,0,5.495185
26050.539433,2.209884,0.009753,-2.711110,-0.282300,0.408051,-0.011589,0.012456,0.005971,0.022507,0.028280,4.447489,0.831024,4.456501,0.796023,0,5.565783
26050.545014,2.191471,0.020351,-2.818524,-0.297802,0.398051,0.002672,0.004095,0.074872,0.034106,0.074591,4.434300,0.815598,4.423552,0.734287,0,5.626978
26050.564296,2.187082,0.021681,-2.831337,-0.300000,0.388051,0.006066,0.001097,0.063694,0.038227,0.095662,4.417689,0.781089,4.386571,0.682884,0,5.662852
26050.584308,2.168320,0.015945,-3.049572,-0.300000,0.378051,0.001656,0.000080,-0.000433,0.034110,0.078578,4.393479,0.738463,4.364576,0.657824,0,5.705620
26050.633504,2.144139,0.014674,-3.303848,-0.300000,0.374355,0.037874,-0.006403,0.179172,0.028956,0.076326,4.371112,0.700027,4.333573,0.627536,0,5.751089
26050.639219,2.118930,0.017568,-3.498650,-0.296557,0.372217,-0.039114,0.006497,-0.169822,0.021565,0.034558,4.312344,0.635945,4.297389,0.598055,0,5.812386
26050.645341,2.072541,0.025338,-3.711699,-0.293195,0.368750,-0.002695,0.000182,-0.008931,0.023996,0.076282,4.301563,0.623889,4.247106,0.565329,0,5.865446
26050.664298,2.062113,0.026767,-3.740429,-0.293003,0.372686,0.003836,-0.000297,0.005092,0.019270,0.094339,4.278228,0.596775,4.199400,0.541481,0,5.893734
26050.684304,2.042306,0.029244,-3.776124,-0.294753,0.376786,-0.000072,0.000012,0.000119,0.016180,0.075681,4.237069,0.571505,4.171532,0.530344,0,5.931268
26050.733471,2.017520,0.030527,-3.803127,-0.297287,0.379314,0.034758,0.003612,0.014532,0.006544,0.076076,4.208035,0.546119,4.136643,0.519034,0,5.971069
26050.739699,1.993105,0.029911,-3.817012,-0.298547,0.382684,-0.032852,-0.003711,-0.000001,-0.005482,0.033922,4.132089,0.510903,4.097750,0.509648,0,6.024322
26050.745472,1.952761,0.025634,-3.820847,-0.300000,0.380004,-0.003294,-0.000630,-0.002607,-0.003426,0.077885,4.122839,0.505617,4.044962,0.502026,0,6.068960
26050.764319,1.942730,0.023780,-3.826770,-0.300000,0.381278,0.004047,0.000880,0.005776,-0.003227,0.091168,4.092846,0.497080,4.001668,0.500003,0,6.091379
26050.784312,1.925379,0.020365,-3.833088,-0.300000,0.382854,0.000157,0.000045,0.000541,-0.010642,0.072314,4.050114,0.486704,3.978329,0.500470,0,6.124165
26050.831630,1.903525,0.015576,-3.847985,-0.300000,0.383025,0.027649,0.006268,0.027863,-0.015827,0.068782,4.011711,0.479739,3.945083,0.503025,0,6.160713
26050.837557,1.882128,0.010705,-3.866430,-0.300000,0.384239,-0.029702,-0.006636,-0.028453,-0.026674,0.037872,3.941171,0.475254,3.908800,0.508388,0,6.209066
26050.844303,1.846298,0.002666,-3.900724,-0.300000,0.381919,0.002786,0.000614,0.003087,-0.021728,0.075238,3.929793,0.477571,3.863357,0.519034,0,6.247244
26050.864303,1.842510,0.001811,-3.905106,-0.300000,0.383845,-0.000958,-0.000294,-0.004576,-0.021179,0.081029,3.893865,0.483349,3.825339,0.531499,0,6.271227
26050.884302,1.822548,-0.002654,-3.931852,-0.300000,0.383448,0.000347,0.000040,0.000454,-0.024566,0.063180,3.852121,0.492760,3.803663,0.540161,0,6.306925
26050.932994,1.804602,-0.006358,-3.952260,-0.297366,0.385020,0.023352,0.004435,0.013426,-0.028158,0.065440,3.815695,0.500735,3.770483,0.555791,0,6.343391
26050.938798,1.786873,-0.009914,-3.972410,-0.293033,0.387674,-0.025502,-0.005081,-0.029477,-0.032275,0.040253,3.755971,0.525251,3.738537,0.573811,0,6.388653
26050.944495,1.756641,-0.015771,-4.003032,-0.280083,0.382162,0.000721,-0.000471,-0.014142,-0.028068,0.074438,3.745757,0.531218,3.702611,0.598055,0,6.424591
26050.964304,1.753330,-0.016436,-4.007073,-0.276311,0.386451,-0.001374,-0.000739,-0.021337,-0.026976,0.079442,3.716583,0.548680,3.673947,0.620936,0,6.447630
26050.984301,1.738781,-0.017974,-3.983395,-0.267566,0.390761,-0.001759,-0.001427,-0.038137,-0.028322,0.065936,3.685086,0.570698,3.656610,0.636568,0,6.480812
26051.030776,1.725268,-0.020169,-3.952730,-0.253198,0.392520,0.009554,0.000289,-0.190549,-0.024927,0.067692,3.660856,0.593660,3.633150,0.660263,0,6.514689
26051.036624,1.712341,-0.022871,-3.925002,-0.237796,0.397513,-0.017878,-0.006526,-0.035347,-0.018526,0.050006,3.628378,0.634943,3.611322,0.685469,0,6.554195
26051.044274,1.692368,-0.027902,-3.904608,-0.215070,0.396457,-0.002401,-0.004158,-0.091630,-0.014670,0.078707,3.619774,0.644320,3.587418,0.717553,0,6.586674
26051.064304,1.688506,-0.027664,-3.874126,-0.194391,0.403907,-0.002178,-0.002778,-0.107044,-0.009489,0.080662,3.602369,0.671405,3.569510,0.745680,0,6.610163
26051.084299,1.684382,-0.019699,-3.580077,-0.178306,0.410450,-0.000932,-0.001179,-0.045598,-0.007272,0.070777,3.584799,0.700096,3.558109,0.766050,0,6.641885
26051.132084,1.682404,-0.015798,-3.227227,-0.166826,0.415919,0.000427,0.005684,-0.274631,-0.003437,0.067805,3.569815,0.729839,3.544870,0.792982,0,6.675244
26051.137709,1.681434,-0.016644,-2.924766,-0.156532,0.421158,-0.001682,-0.007507,0.208364,0.003375,0.040791,3.549618,0.786794,3.532084,0.823777,0,6.719965
26051.144302,1.679954,-0.023894,-2.623448,-0.143593,0.417200,-0.000641,-0.001878,-0.060571,0.007477,0.077793,3.546790,0.792079,3.518580,0.864962,0,6.755232
