t,vx,vy,omega,delta,T,eps_vx,eps_vy,eps_omega,eC,eL,pos_x,pos_y,ref_x,ref_y,lap,theta
18939.909315,1.957308,-0.001402,-0.392157,-0.019008,0.703528,-0.008629,-0.000030,-0.020330,-0.016349,0.063703,3.029631,3.016349,3.093333,3.000000,0,2.144178
18939.915282,1.977814,-0.000788,-0.364141,-0.015884,0.699333,0.015555,-0.000372,0.003231,-0.017496,0.063813,3.079520,3.017496,3.143333,3.000000,0,2.194714
18939.934757,1.998304,-0.000668,-0.344240,-0.011854,0.693723,0.003767,-0.000358,-0.021058,-0.018271,0.064545,3.128789,3.018271,3.193333,3.000000,0,2.245428
18939.954761,2.017518,0.000713,-0.297820,-0.008719,0.687991,0.003821,-0.000149,-0.010644,-0.019257,0.063972,3.179361,3.019257,3.243333,3.000000,0,2.296158
18939.974754,2.036603,0.001755,-0.234719,-0.004944,0.681375,0.002067,-0.000196,-0.012016,-0.024343,0.068285,3.225048,3.024343,3.293333,3.000000,0,2.345411
18940.008486,2.053278,0.002324,-0.171087,-0.001962,0.675813,-0.007381,0.000360,-0.037840,-0.028326,0.071264,3.272069,3.028326,3.343333,3.000000,0,2.392896
18940.014762,2.069483,0.002537,-0.110623,-0.001099,0.670525,0.014914,-0.000552,0.022514,-0.023917,0.060047,3.329953,3.023917,3.390000,3.000000,0,2.445277
18940.034759,2.088660,0.002012,-0.069478,0.000511,0.663162,0.001784,-0.000124,-0.007394,-0.029241,0.067095,3.376239,3.029241,3.443333,3.000000,0,2.498349
18940.054759,2.103256,0.001759,-0.035754,-0.001933,0.658535,0.003422,0.000141,0.007752,-0.031248,0.067743,3.428924,3.031248,3.496667,3.000000,0,2.549136
18940.074760,2.119008,0.000819,-0.024102,-0.007538,0.652692,0.003406,0.000303,0.017584,-0.032327,0.064589,3.482078,3.032327,3.546667,3.000000,0,2.602946
18940.108543,2.134153,-0.000990,-0.057123,-0.016910,0.647142,-0.005189,0.000164,0.080166,-0.033680,0.067682,3.532318,3.033680,3.600000,3.000000,0,2.655524
18940.114769,2.147646,-0.003398,-0.144936,-0.029492,0.640755,0.010644,0.001986,-0.012749,-0.034335,0.067784,3.585550,3.034335,3.653333,3.000000,0,2.707862
18940.134760,2.161511,-0.003440,-0.225584,-0.046361,0.632999,0.004260,0.000957,0.059423,-0.034545,0.064175,3.642492,3.034545,3.706667,3.000000,0,2.763225
18940.154758,2.174977,-0.008671,-0.452315,-0.066883,0.623755,0.003625,0.001204,0.066328,-0.033987,0.062420,3.697580,3.033987,3.760000,3.000000,0,2.819326
18940.174759,2.186384,-0.011818,-0.740828,-0.092070,0.614820,0.003847,0.001287,0.070350,-0.033025,0.062506,3.754161,3.033025,3.816667,3.000000,0,2.875481
18940.209340,2.196140,-0.014067,-1.089729,-0.122113,0.606525,0.000880,-0.002978,0.303583,-0.033077,0.062866,3.810468,3.033077,3.873333,3.000000,0,2.931984
18940.215231,2.203223,-0.015139,-1.481660,-0.156364,0.598861,0.006021,0.006876,-0.142846,-0.032509,0.065458,3.864542,3.032509,3.930000,3.000000,0,2.986795
18940.234752,2.209258,-0.010472,-1.796154,-0.190802,0.591251,0.004961,0.003080,0.131991,-0.028544,0.069604,3.917063,3.028544,3.986667,3.000000,0,3.039286
18940.254757,2.210976,-0.010764,-2.176117,-0.217785,0.583205,0.003784,0.000929,0.034737,-0.019602,0.064657,3.973688,3.022948,4.036730,2.998649,0,3.092552
18940.274761,2.208611,-0.009093,-2.618095,-0.240530,0.576057,0.003052,0.000724,0.023954,-0.013343,0.064957,4.028241,3.016665,4.089748,2.991879,0,3.146782
18940.310147,2.203026,-0.002203,-2.978611,-0.259445,0.570184,0.012092,-0.007785,0.165997,-0.009613,0.067503,4.083124,3.007299,4.144942,2.978531,0,3.199392
18940.315531,2.195279,0.007305,-3.254984,-0.272826,0.565257,-0.006361,0.008384,-0.123046,-0.008120,0.064311,4.135859,2.993826,4.192113,2.961619,0,3.252005
18940.334791,2.185444,0.018180,-3.443558,-0.281793,0.561797,0.001610,0.000863,0.007964,-0.007328,0.064407,4.187330,2.975854,4.240291,2.938475,0,3.304609
18940.354763,2.172880,0.028032,-3.573528,-0.284619,0.557558,0.001979,0.000391,0.001829,-0.008996,0.064179,4.238196,2.954377,4.285723,2.910320,0,3.356139
18940.374759,2.159107,0.036642,-3.660256,-0.287353,0.557127,0.002706,0.000589,0.002289,-0.022128,0.057660,4.295976,2.933983,4.325359,2.879660,0,3.408074
18940.410792,2.145340,0.043872,-3.708454,-0.290488,0.557302,0.013761,-0.002232,0.007121,-0.023213,0.064604,4.336639,2.905709,4.364026,2.842761,0,3.457543
18940.416527,2.128352,0.048487,-3.733543,-0.288376,0.558170,-0.009931,0.002151,-0.002331,-0.039095,0.063457,4.388852,2.878741,4.396507,2.804602,0,3.503840
18940.434762,2.113584,0.051614,-3.738948,-0.288877,0.560162,-0.000978,0.000095,0.001231,-0.037562,0.066967,4.419374,2.842903,4.423235,2.766218,0,3.549152
18940.454763,2.097336,0.052414,-3.734272,-0.284279,0.561860,0.001027,0.000235,-0.000769,-0.053905,0.064113,4.463392,2.810144,4.444742,2.728483,0,3.592466
18940.474755,2.082370,0.051763,-3.723001,-0.280375,0.565003,0.000582,0.000118,-0.000296,-0.053871,0.065768,4.487903,2.770276,4.462893,2.689024,0,3.633560
18940.509915,2.067829,0.049735,-3.707692,-0.272009,0.567625,0.012328,0.003278,-0.011413,-0.061639,0.065488,4.517020,2.728948,4.477551,2.648138,0,3.674541
18940.515813,2.056220,0.047296,-3.685481,-0.263976,0.571808,-0.008328,-0.002619,0.008548,-0.073171,0.064641,4.545140,2.688482,4.487885,2.609398,0,3.716032
18940.534770,2.044176,0.043803,-3.668296,-0.253803,0.576642,-0.000005,-0.000260,-0.009680,-0.084830,0.063410,4.570206,2.644609,4.495082,2.569954,0,3.757062
18940.554757,2.033988,0.040566,-3.643063,-0.242156,0.581532,-0.000890,-0.000333,-0.011968,-0.093433,0.068666,4.588915,2.600286,4.499285,2.526724,0,3.798511
18940.574761,2.024183,0.037413,-3.602935,-0.225268,0.585495,-0.001510,-0.000601,-0.021664,-0.110862,0.069617,4.610862,2.556284,4.500000,2.486667,0,3.841847
18940.610778,2.016019,0.034690,-3.540347,-0.204430,0.590031,0.002107,0.002647,-0.114949,-0.117598,0.065848,4.617598,2.509182,4.500000,2.443333,0,3.888269
18940.616853,2.011084,0.032918,-3.434751,-0.179061,0.592595,-0.002873,-0.004244,0.036383,-0.127333,0.063562,4.627333,2.460229,4.500000,2.396667,0,3.936488
18940.634763,2.007869,0.029597,-3.326228,-0.151543,0.593959,-0.001982,-0.002625,-0.076928,-0.128793,0.065853,4.628793,2.415853,4.500000,2.350000,0,3.982989
18940.654757,2.007423,0.030539,-3.104677,-0.119737,0.595365,-0.000223,-0.001578,-0.085794,-0.126935,0.061114,4.626935,2.364448,4.500000,2.303333,0,4.030741
18940.674754,2.011536,0.033124,-2.730685,-0.092162,0.593033,0.000115,-0.001359,-0.078667,-0.127096,0.062896,4.627096,2.316229,4.500000,2.253333,0,4.080213
18940.707564,2.017620,0.032781,-2.283344,-0.066171,0.589146,-0.004509,0.005381,-0.304503,-0.120509,0.067062,4.620509,2.270395,4.500000,2.203333,0,4.127341
18940.714750,2.024979,0.029906,-1.808768,-0.040670,0.584274,0.005051,-0.009904,0.115860,-0.116043,0.064057,4.616043,2.220723,4.500000,2.156667,0,4.175274
18940.734751,2.032903,0.021324,-1.457659,-0.019103,0.576973,0.000185,-0.001334,-0.081546,-0.106692,0.061421,4.606692,2.171421,4.500000,2.110000,0,4.224785
18940.754780,2.041265,0.022680,-0.971271,-0.002745,0.569664,0.000414,-0.001176,-0.062325,-0.098091,0.062572,4.598091,2.122572,4.500000,2.060000,0,4.274894
18940.774762,2.049582,0.020240,-0.551975,0.009663,0.562846,0.000722,-0.000662,-0.038159,-0.086413,0.063269,4.586413,2.073269,4.500000,2.010000,0,4.325545
18940.809667,2.057818,0.017051,-0.208267,0.021501,0.556330,-0.004380,0.003180,-0.165999,-0.074593,0.063640,4.574593,2.023640,4.500000,1.960000,0,4.375392
18940.816065,2.065709,0.014133,0.063759,0.033177,0.550560,0.005527,-0.004616,0.069198,-0.064240,0.064995,4.564240,1.974995,4.500000,1.910000,0,4.424647
18940.834763,2.073288,0.009973,0.238249,0.044715,0.545895,0.001287,-0.001147,-0.044593,-0.054946,0.067116,4.554946,1.927116,4.500000,1.860000,0,4.473515
18940.854761,2.079963,0.010914,0.454537,0.052577,0.542328,0.000582,-0.000452,-0.024639,-0.048960,0.070198,4.548960,1.880198,4.500000,1.810000,0,4.521810
18940.874746,2.085844,0.010757,0.667114,0.056768,0.539605,0.000855,-0.000270,-0.013539,-0.041035,0.065271,4.541035,1.828605,4.500000,1.763333,0,4.572155
18940.910205,2.091683,0.008857,0.824379,0.060298,0.535465,-0.002657,0.001846,-0.062999,-0.032129,0.064384,4.532129,1.777717,4.500000,1.713333,0,4.623783
18940.915792,2.097046,0.006716,0.936096,0.063164,0.531066,0.004035,-0.002070,0.036549,-0.028630,0.064890,4.528630,1.724890,4.500000,1.660000,0,4.676155
18940.934774,2.102226,0.004352,1.003693,0.062488,0.525661,0.001087,-0.000240,-0.005217,-0.022911,0.064765,4.522911,1.674765,4.500000,1.610000,0,4.728491
18940.954765,2.106823,0.002732,1.046723,0.058229,0.521153,0.000651,0.000224,0.013933,-0.023120,0.067161,4.523120,1.623828,4.500000,1.556667,0,4.779007
18940.974739,2.110986,0.000685,1.054850,0.048765,0.516947,0.000768,0.000554,0.032318,-0.020361,0.065301,4.520361,1.571968,4.500000,1.506667,0,4.830488
18941.011351,2.115250,-0.002372,0.998256,0.035696,0.512471,-0.002104,0.000056,0.131717,-0.019457,0.066519,4.519457,1.519852,4.500000,1.453333,0,4.882586
18941.017241,2.119388,-0.005913,0.867081,0.020649,0.508111,0.002612,0.002292,-0.033702,-0.014104,0.070700,4.514104,1.474033,4.500000,1.403333,0,4.932496
18941.034762,2.123009,-0.006084,0.747585,0.005169,0.504797,0.001367,0.001870,0.070192,-0.013460,0.067528,4.513460,1.420861,4.500000,1.353333,0,4.982532
18941.054759,2.127201,-0.010329,0.529002,-0.015912,0.500712,0.000695,0.001347,0.075627,-0.012607,0.067268,4.512607,1.370601,4.500000,1.303333,0,5.034215
18941.074741,2.130696,-0.014678,0.203415,-0.036267,0.496767,0.000889,0.001288,0.070553,-0.011413,0.069867,4.511413,1.319867,4.500000,1.250000,0,5.084738
18941.111794,2.133811,-0.016690,-0.150310,-0.059241,0.493401,-0.000444,-0.003344,0.296031,-0.017071,0.069157,4.517071,1.269157,4.500000,1.200000,0,5.134798
18941.117790,2.136151,-0.017763,-0.520027,-0.086228,0.491909,0.002681,0.007514,-0.144293,-0.022437,0.056177,4.522437,1.206177,4.500000,1.150000,0,5.190705
18941.134753,2.138787,-0.012922,-0.835733,-0.124632,0.490102,0.002000,0.004511,0.180470,-0.016187,0.073529,4.516187,1.166862,4.500000,1.093333,0,5.242989
18941.154761,2.138516,-0.017294,-1.166669,-0.157600,0.488173,0.001598,0.001502,0.073697,-0.016126,0.073607,4.516126,1.116941,4.500000,1.043333,0,5.288728
18941.174762,2.135082,-0.023074,-1.728400,-0.179462,0.485395,0.001282,0.000904,0.043243,-0.016018,0.068890,4.516466,1.065446,4.499989,0.996665,0,5.337219
18941.211630,2.129949,-0.021310,-2.214488,-0.203879,0.486475,0.008561,-0.006408,0.285226,-0.012127,0.066116,4.516256,1.011189,4.497155,0.946741,0,5.387620
18941.218318,2.123333,-0.016053,-2.602661,-0.231133,0.488183,-0.005669,0.008743,-0.183094,-0.006849,0.057139,4.507784,0.951865,4.489349,0.897349,0,5.442428
18941.234772,2.114032,-0.006509,-2.927390,-0.255695,0.487004,0.003796,0.003542,0.105083,-0.000204,0.071866,4.497988,0.914109,4.475631,0.845809,0,5.491600
18941.254759,2.106756,-0.000230,-3.073462,-0.278057,0.481688,0.003484,0.001872,0.077995,0.001079,0.072902,4.486160,0.866262,4.457851,0.799072,0,5.534439
18941.274760,2.094226,0.003776,-3.264939,-0.292101,0.473097,0.001385,0.000321,0.007929,-0.000533,0.066101,4.470903,0.817921,4.438730,0.760176,0,5.581172
18941.311924,2.077783,0.006989,-3.477878,-0.299150,0.465550,0.017198,-0.004263,0.099371,0.000804,0.063859,4.449512,0.773695,4.414457,0.720311,0,5.629333
18941.317494,2.059826,0.011852,-3.636936,-0.300000,0.458888,-0.016928,0.004690,-0.090409,-0.005217,0.051109,4.423020,0.719089,4.386571,0.682884,0,5.681241
18941.334760,2.037493,0.017960,-3.762749,-0.300000,0.451910,0.001546,-0.000200,0.002981,-0.005684,0.069840,4.404373,0.688430,4.350593,0.643511,0,5.726919
18941.354760,2.021805,0.021341,-3.814829,-0.300000,0.448567,0.000346,0.000067,-0.000222,-0.010980,0.071508,4.378197,0.649029,4.315825,0.612373,0,5.765787
18941.374762,2.001997,0.024289,-3.854313,-0.300000,0.445437,0.000317,0.000063,-0.000378,-0.020777,0.064315,4.351173,0.610099,4.286561,0.590265,0,5.806812
18941.413788,1.982094,0.025567,-3.874780,-0.300000,0.442778,0.019070,0.001769,0.003089,-0.026560,0.064397,4.319049,0.576185,4.250000,0.566987,0,5.847349
18941.419366,1.962300,0.025220,-3.883647,-0.300000,0.440274,-0.018154,-0.001976,-0.003879,-0.043850,0.061062,4.288549,0.534983,4.214578,0.548385,0,5.888636
18941.434774,1.938561,0.022868,-3.888763,-0.300000,0.439236,-0.000332,-0.000069,-0.000358,-0.047645,0.068628,4.258866,0.512544,4.177782,0.532674,0,5.925486
18941.454763,1.923314,0.020524,-3.890521,-0.300000,0.440051,0.001040,0.000285,0.003422,-0.057511,0.067256,4.223945,0.485034,4.143047,0.520899,0,5.959895
18941.474760,1.905581,0.017206,-3.890304,-0.300000,0.440873,-0.000115,-0.000008,-0.000962,-0.067085,0.065597,4.189627,0.461549,4.110796,0.512430,0,5.994081
18941.511904,1.887326,0.013101,-3.897708,-0.300000,0.441619,0.015575,0.003817,0.014657,-0.073499,0.063210,4.148246,0.442398,4.074757,0.505620,0,6.028815
18941.518408,1.871029,0.009224,-3.903537,-0.300000,0.442519,-0.014339,-0.003515,-0.011521,-0.080245,0.054551,4.102683,0.426314,4.041640,0.501737,0,6.067575
18941.534774,1.851161,0.004330,-3.919035,-0.300000,0.442461,0.001059,0.000276,0.003134,-0.085906,0.068329,4.070283,0.414325,4.001668,0.500003,0,6.100827
18941.554762,1.839060,0.001408,-3.928801,-0.300000,0.443784,0.000290,0.000095,0.001019,-0.091710,0.068315,4.030708,0.405151,3.968338,0.501003,0,6.130235
18941.574737,1.823872,-0.002188,-3.944990,-0.300000,0.444216,0.000093,0.000056,0.000383,-0.096569,0.066506,3.992573,0.399782,3.938459,0.503802,0,6.161918
18941.611654,1.809099,-0.005515,-3.962200,-0.300000,0.445435,0.011951,0.002512,0.014440,-0.101088,0.061573,3.950902,0.397764,3.908800,0.508388,0,6.194230
18941.617334,1.795145,-0.008517,-3.978294,-0.298853,0.447555,-0.009804,-0.002075,-0.013750,-0.108427,0.056471,3.904112,0.396529,3.876237,0.515559,0,6.229355
18941.634756,1.781451,-0.011401,-3.996091,-0.289021,0.450047,-0.002884,-0.001108,-0.022217,-0.112092,0.054836,3.861407,0.401288,3.844223,0.524886,0,6.264428
18941.654760,1.768169,-0.013996,-4.010526,-0.284650,0.451719,-0.001703,-0.001138,-0.030690,-0.113941,0.059040,3.821077,0.409749,3.809814,0.537583,0,6.297886
18941.674757,1.755563,-0.016316,-4.018992,-0.285392,0.451397,-0.000874,-0.000447,-0.015288,-0.110808,0.062912,3.786990,0.424091,3.779417,0.551287,0,6.329436
18941.709937,1.744157,-0.017977,-4.011783,-0.283697,0.451500,0.007377,0.001431,-0.020408,-0.108189,0.053968,3.746342,0.444604,3.752894,0.565329,0,6.363159
18941.715866,1.734173,-0.019551,-3.990755,-0.275410,0.448389,-0.006924,-0.001783,0.006727,-0.104940,0.059445,3.716250,0.462439,3.724472,0.582766,0,6.396353
18941.734757,1.724562,-0.021503,-3.969716,-0.266305,0.450079,-0.001165,-0.000722,-0.020506,-0.101095,0.065296,3.688036,0.482065,3.697276,0.602058,0,6.424194
18941.754757,1.716186,-0.022475,-3.925573,-0.255689,0.454815,-0.000478,-0.000387,-0.015124,-0.096503,0.064610,3.659999,0.505642,3.673947,0.620936,0,6.453492
18941.774755,1.709656,-0.022743,-3.845712,-0.244818,0.460471,-0.000576,-0.000436,-0.016483,-0.092240,0.064585,3.633904,0.530008,3.651792,0.641181,0,6.484303
18941.808407,1.704549,-0.023166,-3.746340,-0.234802,0.466586,0.002110,0.001085,-0.080405,-0.087131,0.056537,3.604709,0.562206,3.630892,0.662717,0,6.517997
18941.814753,1.701364,-0.023746,-3.636149,-0.223137,0.469847,-0.002639,-0.002356,0.038259,-0.077359,0.062181,3.587567,0.591211,3.609233,0.688069,0,6.551643
18941.834755,1.698208,-0.025599,-3.545241,-0.208527,0.474976,-0.000135,-0.000729,-0.034588,-0.071707,0.060335,3.564827,0.624349,3.589311,0.714808,0,6.583830
