t,vx,vy,omega,delta,T,eps_vx,eps_vy,eps_omega,eC,eL,pos_x,pos_y,ref_x,ref_y,lap,theta
16483.913024,0.412644,-0.005459,-0.148107,-0.034344,0.640000,-0.020693,0.000261,0.008036,-0.008360,0.025461,1.564539,3.008360,1.590000,3.000000,0,0.603193
16483.919259,0.439547,-0.005879,-0.160413,-0.035053,0.650000,0.015897,-0.000119,-0.004263,-0.007905,0.026480,1.573520,3.007905,1.600000,3.000000,0,0.613886
16483.939262,0.464407,-0.006188,-0.169927,-0.035306,0.660000,0.004577,-0.000044,-0.001329,-0.008467,0.028189,1.585144,3.008467,1.613333,3.000000,0,0.625948
16483.959260,0.498163,-0.006736,-0.186007,-0.035259,0.670000,0.010356,-0.000118,-0.003798,-0.008109,0.022703,1.600630,3.008109,1.623333,3.000000,0,0.641772
16483.979271,0.538118,-0.007200,-0.201002,-0.034588,0.680000,0.006849,-0.000094,-0.003215,-0.008876,0.025412,1.614588,3.008876,1.640000,3.000000,0,0.658712
16484.012667,0.574963,-0.007489,-0.211473,-0.033887,0.689975,-0.020707,0.000043,0.002555,-0.008651,0.028528,1.628138,3.008651,1.656667,3.000000,0,0.674827
16484.019260,0.604846,-0.007765,-0.220728,-0.033122,0.699975,0.026009,-0.000436,-0.013077,-0.008903,0.028729,1.644604,3.008903,1.673333,3.000000,0,0.692066
16484.039238,0.641027,-0.008117,-0.233113,-0.032227,0.708627,0.001305,-0.000211,-0.005824,-0.010004,0.029493,1.660507,3.010004,1.690000,3.000000,0,0.710029
16484.059241,0.673376,-0.008106,-0.235975,-0.031865,0.717704,0.007458,-0.000165,-0.005913,-0.010526,0.031188,1.678812,3.010526,1.710000,3.000000,0,0.729403
16484.079230,0.712238,-0.008216,-0.242823,-0.031076,0.724183,0.001231,-0.000043,-0.001627,-0.010929,0.031500,1.695166,3.010929,1.726667,3.000000,0,0.749360
16484.111444,0.744973,-0.008190,-0.244801,-0.030241,0.731751,-0.016346,-0.000118,-0.001927,-0.011543,0.033505,1.713162,3.011543,1.746667,3.000000,0,0.769007
16484.119237,0.779628,-0.008359,-0.252098,-0.029336,0.739026,0.023927,-0.000404,-0.012622,-0.012367,0.032200,1.734467,3.012367,1.766667,3.000000,0,0.791026
16484.139240,0.816025,-0.008581,-0.262207,-0.029021,0.743978,0.004060,-0.000038,-0.001774,-0.012289,0.035715,1.754285,3.012289,1.790000,3.000000,0,0.813737
16484.159241,0.852036,-0.008312,-0.259988,-0.028105,0.749261,0.004149,-0.000067,-0.002908,-0.012573,0.038002,1.775332,3.012573,1.813333,3.000000,0,0.836163
16484.179240,0.888162,-0.008230,-0.261502,-0.027024,0.753939,0.003956,-0.000073,-0.003171,-0.012631,0.035545,1.797789,3.012631,1.833333,3.000000,0,0.859898
16484.213238,0.924083,-0.008084,-0.261728,-0.026105,0.757505,-0.016685,-0.000046,-0.000753,-0.013078,0.034854,1.821813,3.013078,1.856667,3.000000,0,0.885545
16484.219404,0.961429,-0.007932,-0.261826,-0.025282,0.759463,0.026840,-0.000136,-0.006005,-0.013056,0.037592,1.845742,3.013056,1.883333,3.000000,0,0.911966
16484.239243,0.998069,-0.007942,-0.265777,-0.024021,0.760947,0.004750,-0.000086,-0.004028,-0.014336,0.039908,1.870092,3.014336,1.910000,3.000000,0,0.938602
16484.259240,1.034026,-0.007554,-0.261268,-0.022983,0.762386,-0.000043,-0.000071,-0.002608,-0.014289,0.045586,1.891081,3.014289,1.936667,3.000000,0,0.964041
16484.279242,1.065201,-0.007255,-0.255860,-0.021203,0.766555,-0.006176,-0.000105,-0.002922,-0.011271,0.053856,1.909477,3.011271,1.963333,3.000000,0,0.985752
16484.314254,1.090220,-0.006805,-0.245714,-0.019291,0.773916,-0.014389,-0.000554,-0.017357,-0.012162,0.043123,1.940210,3.012162,1.983333,3.000000,0,1.011436
16484.319927,1.130589,-0.006601,-0.242521,-0.017123,0.775583,0.029971,-0.000519,-0.014678,-0.013051,0.038510,1.971490,3.013051,2.010000,3.000000,0,1.043835
16484.339245,1.169420,-0.006615,-0.246804,-0.015530,0.774465,0.006724,-0.000419,-0.016479,-0.013212,0.041806,2.001528,3.013212,2.043333,3.000000,0,1.076676
16484.359267,1.205789,-0.005543,-0.227228,-0.014365,0.772606,0.005130,-0.000273,-0.008398,-0.013333,0.045417,2.031249,3.013333,2.076667,3.000000,0,1.109080
16484.379263,1.241160,-0.004862,-0.204515,-0.013113,0.770508,0.003500,-0.000149,-0.006543,-0.013316,0.045897,2.060770,3.013316,2.106667,3.000000,0,1.140846
16484.420089,1.274375,-0.004276,-0.186993,-0.012395,0.768773,-0.026019,-0.000257,-0.010773,-0.013442,0.048628,2.091372,3.013442,2.140000,3.000000,0,1.173457
16484.426220,1.307772,-0.003991,-0.175425,-0.011728,0.766670,0.037072,-0.000143,-0.003410,-0.014639,0.038406,2.134927,3.014639,2.173333,3.000000,0,1.212163
16484.439275,1.353706,-0.003929,-0.173413,-0.010355,0.761432,0.001908,-0.000217,-0.006558,-0.012949,0.054393,2.155607,3.012949,2.210000,3.000000,0,1.246397
16484.459262,1.373927,-0.003507,-0.165422,-0.009493,0.764407,0.003016,-0.000227,-0.006848,-0.011311,0.055764,2.187570,3.011311,2.243333,3.000000,0,1.275617
16484.479261,1.404876,-0.003042,-0.151302,-0.008225,0.766491,0.003533,-0.000144,-0.006488,-0.010651,0.052127,2.221206,3.010651,2.273333,3.000000,0,1.309730
16484.514940,1.436136,-0.002518,-0.136268,-0.007731,0.767351,-0.017434,-0.000156,-0.008866,-0.010796,0.051216,2.255451,3.010796,2.306667,3.000000,0,1.345709
16484.520783,1.467401,-0.002238,-0.123697,-0.007155,0.767047,0.023165,-0.000120,-0.000875,-0.010766,0.052437,2.290896,3.010766,2.343333,3.000000,0,1.382878
16484.539264,1.498501,-0.002208,-0.119834,-0.006814,0.764982,0.005456,-0.000102,-0.003790,-0.010668,0.053973,2.326027,3.010668,2.380000,3.000000,0,1.419484
16484.559270,1.528514,-0.001924,-0.112437,-0.006434,0.763222,0.004628,-0.000159,-0.005059,-0.010364,0.053080,2.363587,3.010364,2.416667,3.000000,0,1.457316
16484.579261,1.559254,-0.001792,-0.107416,-0.006084,0.759163,0.004528,-0.000059,-0.003247,-0.010226,0.054907,2.401760,3.010226,2.456667,3.000000,0,1.497522
16484.613819,1.589272,-0.001554,-0.101360,-0.005876,0.754004,-0.014261,-0.000031,-0.003117,-0.009876,0.057143,2.439524,3.009876,2.496667,3.000000,0,1.537268
16484.620192,1.617732,-0.001379,-0.094947,-0.006180,0.748804,0.020000,0.000071,0.002593,-0.008636,0.059314,2.477353,3.008636,2.536667,3.000000,0,1.576817
16484.639270,1.645471,-0.001328,-0.091910,-0.005048,0.743644,0.004230,-0.000065,-0.003170,-0.007720,0.061030,2.515637,3.007720,2.576667,3.000000,0,1.617132
16484.659265,1.672164,-0.001154,-0.087748,-0.004531,0.739240,0.004053,-0.000030,-0.001859,-0.006842,0.060511,2.556156,3.006842,2.616667,3.000000,0,1.657380
16484.679264,1.699159,-0.000923,-0.080425,-0.003355,0.732895,0.004056,-0.000071,-0.003774,-0.006379,0.059146,2.597521,3.006379,2.656667,3.000000,0,1.699237
16484.711088,1.725453,-0.000603,-0.069619,-0.003023,0.725858,-0.008579,-0.000005,-0.004767,-0.006112,0.057113,2.639554,3.006112,2.696667,3.000000,0,1.742603
16484.719258,1.750943,-0.000417,-0.058989,-0.003318,0.718697,0.016010,0.000044,0.004056,-0.005748,0.058603,2.681397,3.005748,2.740000,3.000000,0,1.786063
16484.739277,1.775461,-0.000411,-0.053064,-0.003874,0.711979,0.002802,0.000146,0.004161,-0.005194,0.061299,2.722034,3.005194,2.783333,3.000000,0,1.829006
16484.759261,1.798318,-0.000535,-0.053290,-0.004123,0.707778,0.004653,0.000205,0.005878,-0.005262,0.059951,2.766716,3.005262,2.826667,3.000000,0,1.872804
16484.779264,1.822445,-0.000562,-0.054220,-0.004402,0.702184,0.003859,0.000067,0.003012,-0.005119,0.059185,2.810815,3.005119,2.870000,3.000000,0,1.918328
16484.814650,1.845149,-0.000755,-0.060176,-0.004531,0.697847,-0.009997,-0.000012,0.004274,-0.004840,0.060662,2.856005,3.004840,2.916667,3.000000,0,1.964419
16484.820190,1.867334,-0.000802,-0.066902,-0.003779,0.694401,0.017115,-0.000011,-0.004026,-0.005504,0.060996,2.902337,3.005504,2.963333,3.000000,0,2.011369
16484.839266,1.889399,-0.000718,-0.070439,-0.003873,0.691319,0.004399,-0.000048,-0.002457,-0.005787,0.062126,2.947874,3.005787,3.010000,3.000000,0,2.058920
16484.859265,1.910307,-0.000549,-0.070497,-0.003745,0.689007,0.003618,-0.000019,-0.000944,-0.006618,0.061822,2.994845,3.006618,3.056667,3.000000,0,2.106642
16484.879264,1.930803,-0.000399,-0.067853,-0.003676,0.686423,0.003113,-0.000003,-0.000622,-0.006395,0.062147,3.041186,3.006395,3.103333,3.000000,0,2.154184
16484.915373,1.950357,-0.000320,-0.065648,-0.002516,0.684414,-0.008978,-0.000276,-0.013969,-0.007463,0.063383,3.089951,3.007463,3.153333,3.000000,0,2.202617
16484.920563,1.970190,-0.000255,-0.063172,-0.001651,0.681346,0.014825,-0.000247,-0.005058,-0.007540,0.062348,3.137652,3.007540,3.200000,3.000000,0,2.251984
16484.939264,1.989082,-0.000270,-0.062917,-0.000695,0.677982,0.004309,-0.000722,-0.022235,-0.011145,0.064502,3.185498,3.011145,3.250000,3.000000,0,2.300874
16484.959267,2.007544,-0.000215,-0.061693,-0.000629,0.673908,0.003930,-0.000148,-0.008910,-0.012126,0.063870,3.236130,3.012126,3.300000,3.000000,0,2.351405
16484.979266,2.026104,0.000414,-0.046035,0.000225,0.669123,0.003589,-0.000047,-0.002955,-0.012275,0.063060,3.286940,3.012275,3.350000,3.000000,0,2.403129
16485.014769,2.043777,0.000777,-0.023950,0.000955,0.664308,-0.007379,0.000150,-0.011618,-0.013150,0.063435,3.336565,3.013150,3.400000,3.000000,0,2.454557
16485.020260,2.060313,0.000821,-0.005437,0.000295,0.660393,0.012873,-0.000073,0.009774,-0.014366,0.065557,3.387776,3.014366,3.453333,3.000000,0,2.506002
16485.039264,2.076797,0.000634,0.006705,-0.003111,0.656263,0.004330,0.000262,0.013897,-0.015455,0.062766,3.440567,3.015455,3.503333,3.000000,0,2.558745
16485.059261,2.093101,-0.000388,-0.006477,-0.009424,0.651654,0.003448,0.001650,0.053049,-0.017042,0.063761,3.492906,3.017042,3.556667,3.000000,0,2.612437
16485.079263,2.108607,-0.000862,-0.030197,-0.020101,0.646784,0.003114,0.001028,0.057484,-0.019790,0.065342,3.544658,3.019790,3.610000,3.000000,0,2.665126
16485.116581,2.123145,-0.004075,-0.128523,-0.034164,0.641796,-0.006204,-0.000721,0.162712,-0.021651,0.066442,3.596891,3.021651,3.663333,3.000000,0,2.717966
16485.122650,2.136795,-0.007673,-0.316303,-0.052679,0.635958,0.010385,0.003391,-0.043632,-0.024282,0.066927,3.649740,3.024282,3.716667,3.000000,0,2.771494
16485.139315,2.150076,-0.006916,-0.467824,-0.075063,0.629899,0.003545,0.005650,0.188171,-0.026394,0.076168,3.693832,3.026394,3.770000,3.000000,0,2.820849
16485.159287,2.160317,-0.008490,-0.628444,-0.100280,0.625143,0.006320,0.003278,0.118965,-0.028163,0.061078,3.758922,3.028163,3.820000,3.000000,0,2.874890
16485.179243,2.172846,-0.014577,-1.022541,-0.132951,0.618107,0.003446,0.001915,0.091507,-0.029867,0.060995,3.812338,3.029867,3.873333,3.000000,0,2.933478
16485.218341,2.179899,-0.018613,-1.493695,-0.165908,0.612382,0.002001,-0.006475,0.507574,-0.033002,0.076804,3.856530,3.033002,3.933333,3.000000,0,2.982879
16485.223986,2.183919,-0.018688,-1.874114,-0.196159,0.607214,0.006278,0.009992,-0.350073,-0.033849,0.049005,3.930995,3.033849,3.980000,3.000000,0,3.039625
16485.239284,2.189539,-0.010046,-2.396947,-0.220163,0.597214,0.003716,0.002696,0.071959,-0.020835,0.065501,3.972937,3.024239,4.036730,2.998649,0,3.096083
16485.259281,2.189274,-0.005794,-2.647268,-0.240349,0.591669,0.003393,0.000723,0.018979,-0.011247,0.072931,4.023470,3.015889,4.093034,2.991268,0,3.143051
16485.279298,2.185109,-0.000971,-2.989075,-0.251867,0.584110,0.003533,0.000625,0.010368,-0.007454,0.065672,4.077497,3.005783,4.138532,2.980426,0,3.194947
16485.317038,2.179333,0.007496,-3.246965,-0.261067,0.577098,0.012572,-0.007926,0.111587,-0.005596,0.067712,4.128452,2.993672,4.189024,2.962893,0,3.247327
16485.322589,2.170583,0.017042,-3.430264,-0.264034,0.571232,-0.007498,0.006823,-0.078302,-0.003721,0.070276,4.177268,2.976707,4.237355,2.940071,0,3.297310
16485.339276,2.159734,0.026415,-3.548661,-0.261904,0.565096,-0.001253,0.001248,-0.011197,-0.007737,0.072574,4.224441,2.961183,4.280212,2.914103,0,3.346095
16485.359267,2.147692,0.034528,-3.617524,-0.258339,0.562484,0.001018,0.000146,-0.004105,-0.012580,0.070666,4.271104,2.940720,4.317681,2.886107,0,3.392846
16485.379281,2.135495,0.041162,-3.646202,-0.254595,0.562993,-0.001065,-0.000287,-0.004682,-0.012585,0.075010,4.308022,2.916525,4.352370,2.854733,0,3.437044
16485.418605,2.121287,0.045317,-3.647103,-0.246113,0.564637,0.014054,0.000452,-0.034997,-0.021720,0.073254,4.353735,2.890422,4.383975,2.820255,0,3.481359
16485.425480,2.111238,0.048357,-3.620751,-0.243012,0.568110,-0.009971,-0.000364,0.025350,-0.033553,0.062316,4.402245,2.856035,4.410320,2.785723,0,3.529129
16485.439276,2.097188,0.048407,-3.581777,-0.237687,0.570711,-0.000785,-0.000350,-0.003759,-0.032901,0.075962,4.426469,2.828447,4.435224,2.746131,0,3.571131
16485.459269,2.088879,0.047250,-3.553137,-0.232106,0.574871,0.000531,0.000015,-0.008766,-0.029424,0.075870,4.450240,2.788671,4.454942,2.707431,0,3.609595
16485.479268,2.079589,0.045134,-3.509425,-0.224541,0.578618,0.000782,0.000067,-0.007595,-0.040284,0.072227,4.481678,2.755167,4.468951,2.673450,0,3.650475
16485.518396,2.071847,0.042493,-3.456082,-0.217933,0.583009,0.009797,0.004947,-0.067216,-0.043662,0.078705,4.503552,2.719542,4.482235,2.632098,0,3.687762
16485.524256,2.067853,0.040108,-3.413425,-0.214798,0.588136,-0.008073,-0.005174,0.024257,-0.044798,0.055788,4.523848,2.659689,4.490636,2.596316,0,3.734119
16485.539278,2.057870,0.034071,-3.369101,-0.203390,0.586569,-0.000122,-0.000738,-0.023439,-0.052318,0.071212,4.542416,2.626139,4.497489,2.550048,0,3.779792
16485.559268,2.054168,0.032110,-3.328902,-0.193772,0.590606,-0.000047,-0.000261,-0.015716,-0.059060,0.073669,4.558025,2.581136,4.499955,2.506684,0,3.819220
16485.579272,2.050754,0.030625,-3.238920,-0.179806,0.593586,-0.000093,-0.000473,-0.026266,-0.072178,0.069285,4.572178,2.535951,4.500000,2.466667,0,3.864638
16485.617856,2.048985,0.029048,-3.125951,-0.164101,0.596106,-0.001224,0.001932,-0.188523,-0.084966,0.070970,4.584966,2.490970,4.500000,2.420000,0,3.910511
16485.623962,2.048053,0.026012,-3.017640,-0.145641,0.598415,-0.001502,-0.006760,-0.006980,-0.086779,0.059926,4.586779,2.433260,4.500000,2.373333,0,3.961407
16485.639276,2.047227,0.020695,-2.940262,-0.116815,0.593604,-0.001689,-0.003991,-0.136713,-0.092112,0.074493,4.592112,2.397826,4.500000,2.323333,0,4.009143
16485.659266,2.048987,0.024294,-2.756233,-0.092313,0.594867,-0.000173,-0.001288,-0.073084,-0.091890,0.074265,4.591890,2.350932,4.500000,2.276667,0,4.051339
16485.679267,2.054678,0.030781,-2.315114,-0.068432,0.594596,0.000130,-0.001220,-0.073239,-0.090862,0.070174,4.590862,2.303508,4.500000,2.233333,0,4.097748
16485.715457,2.061670,0.030798,-1.855804,-0.046563,0.592456,-0.005976,0.006754,-0.314918,-0.089035,0.068045,4.589035,2.254712,4.500000,2.186667,0,4.145957
16485.721283,2.069658,0.027696,-1.404562,-0.027968,0.588065,0.005778,-0.008500,0.151852,-0.080913,0.067146,4.580913,2.207146,4.500000,2.140000,0,4.194261
16485.739286,2.077770,0.019734,-1.087360,-0.009981,0.583027,0.001007,-0.005290,-0.136151,-0.073691,0.068605,4.573691,2.158605,4.500000,2.090000,0,4.242733
16485.759269,2.086048,0.016089,-0.794300,0.004443,0.577575,0.000625,-0.008440,-0.270809,-0.066796,0.065827,4.566796,2.109160,4.500000,2.043333,0,4.292302
16485.779273,2.094441,0.010404,-0.622829,0.016051,0.571802,0.000704,-0.002548,-0.144792,-0.055138,0.066352,4.555138,2.059685,4.500000,1.993333,0,4.342139
16485.815863,2.102425,0.014637,-0.319025,0.026411,0.567078,-0.005021,0.003433,-0.220242,-0.051989,0.065905,4.551989,2.009238,4.500000,1.943333,0,4.392571
16485.821723,2.109961,0.016486,0.046563,0.031969,0.563394,0.005326,-0.004010,0.130419,-0.050962,0.067656,4.550962,1.960989,4.500000,1.893333,0,4.443066
16485.839281,2.117198,0.012389,0.275800,0.032734,0.560581,0.001466,-0.000658,0.003152,-0.042889,0.068128,4.542889,1.911461,4.500000,1.843333,0,4.493296
16485.859276,2.124213,0.008911,0.429948,0.034042,0.558206,0.000565,-0.000067,-0.003792,-0.043959,0.068233,4.543959,1.861567,4.500000,1.793333,0,4.543869
16485.879267,2.130828,0.005707,0.524142,0.032238,0.555226,0.000721,0.000081,0.005671,-0.036870,0.069510,4.536870,1.809510,4.500000,1.740000,0,4.594512
16485.914343,2.137349,0.002701,0.563315,0.033347,0.551326,-0.003415,0.000722,-0.010076,-0.035779,0.068762,4.535779,1.758762,4.500000,1.690000,0,4.645687
16485.919899,2.143381,0.001026,0.579562,0.033192,0.547258,0.004340,-0.000594,0.006608,-0.036771,0.068981,4.536771,1.708981,4.500000,1.640000,0,4.696861
16485.939267,2.149143,0.000122,0.589259,0.029948,0.543132,0.000983,0.000136,0.009879,-0.030922,0.069789,4.530922,1.656456,4.500000,1.586667,0,4.748471
16485.959270,2.154799,-0.001144,0.575504,0.027613,0.538113,0.000389,0.000109,0.007130,-0.028840,0.072390,4.528840,1.609057,4.500000,1.536667,0,4.799236
16485.979267,2.159671,-0.002126,0.543577,0.023114,0.534193,0.000602,0.000222,0.014068,-0.033204,0.071181,4.533204,1.557848,4.500000,1.486667,0,4.849253
16486.015885,2.164523,-0.003097,0.494481,0.012702,0.529974,-0.002753,-0.000216,0.097797,-0.024879,0.070708,4.524879,1.507375,4.500000,1.436667,0,4.900025
16486.021510,2.169130,-0.005099,0.399000,0.005289,0.524850,0.003497,0.001343,-0.037289,-0.023548,0.072746,4.523548,1.456079,4.500000,1.383333,0,4.950925
16486.039282,2.173681,-0.004961,0.311040,-0.008025,0.519982,0.001209,0.001077,0.043640,-0.022261,0.070369,4.522261,1.403703,4.500000,1.333333,0,5.002714
16486.059267,2.177870,-0.007819,0.152161,-0.025202,0.515324,0.000811,0.000829,0.051562,-0.021962,0.068101,4.521962,1.351434,4.500000,1.283333,0,5.055325
16486.079278,2.181499,-0.011069,-0.092976,-0.047107,0.511597,0.000911,0.001153,0.069245,-0.020479,0.069199,4.520479,1.299199,4.500000,1.230000,0,5.107713
16486.115296,2.184464,-0.013635,-0.392751,-0.071941,0.508385,0.000054,-0.002741,0.286177,-0.023945,0.070979,4.523945,1.247645,4.500000,1.176667,0,5.159309
16486.121162,2.186420,-0.015636,-0.744357,-0.102334,0.507775,0.001872,0.006335,-0.106118,-0.024642,0.069733,4.524642,1.196399,4.500000,1.126667,0,5.210641
16486.139286,2.187992,-0.012290,-1.020943,-0.134737,0.508093,0.002098,0.003946,0.150097,-0.021615,0.072752,4.521615,1.146086,4.500000,1.073333,0,5.260697
16486.159274,2.187258,-0.015802,-1.396670,-0.164386,0.507886,0.001481,0.001193,0.060645,-0.024855,0.071638,4.524855,1.094971,4.500000,1.023333,0,5.310355
16486.179281,2.183513,-0.018925,-1.913879,-0.192795,0.508274,0.001441,0.001019,0.050103,-0.022411,0.070237,4.525414,1.042274,4.499288,0.973332,0,5.360702
16486.215037,2.177678,-0.016193,-2.372976,-0.222581,0.508400,0.009158,-0.006807,0.271732,-0.008806,0.071072,4.513690,0.992487,4.494128,0.923595,0,5.410753
16486.220894,2.169216,-0.010676,-2.766160,-0.248802,0.505642,-0.005898,0.007587,-0.169636,-0.007472,0.072604,4.509465,0.943033,4.484025,0.874622,0,5.459268
16486.239271,2.159636,-0.001811,-3.054556,-0.269602,0.501532,0.001464,0.001907,0.031571,-0.003643,0.067757,4.496684,0.892518,4.470225,0.830035,0,5.507408
16486.259262,2.147285,0.006022,-3.282016,-0.286809,0.493911,0.001219,0.000298,0.008880,-0.001180,0.067369,4.481076,0.844160,4.450897,0.783917,0,5.556515
16486.279270,2.131171,0.012968,-3.486705,-0.296688,0.484759,0.001031,0.000186,0.004746,-0.000636,0.064170,4.462337,0.797518,4.428784,0.742815,0,5.604899
16486.315030,2.113192,0.020303,-3.633079,-0.300000,0.474759,0.016853,-0.004141,0.049252,-0.009747,0.066193,4.448314,0.748529,4.400951,0.701272,0,5.651415
16486.320831,2.093886,0.027034,-3.729929,-0.300000,0.464759,-0.014352,0.003532,-0.038640,-0.008169,0.064975,4.420925,0.707973,4.371349,0.665187,0,5.697110
16486.339270,2.073478,0.032256,-3.788788,-0.300000,0.454760,-0.000805,0.000291,-0.001881,-0.020143,0.066407,4.401022,0.662154,4.338512,0.632019,0,5.741627
16486.359265,2.052798,0.035756,-3.818562,-0.300000,0.445953,0.000302,0.000028,-0.000556,-0.020014,0.062974,4.367460,0.626699,4.305372,0.604086,0,5.785856
16486.379263,2.031148,0.037133,-3.830842,-0.300000,0.437946,0.000802,0.000139,0.001273,-0.034119,0.065772,4.343721,0.585916,4.269938,0.579128,0,5.826860
16486.414035,2.009832,0.036650,-3.831534,-0.300000,0.430414,0.016268,0.002564,-0.002384,-0.039595,0.058732,4.302882,0.549584,4.232475,0.557332,0,5.869113
16486.419782,1.988033,0.034292,-3.831390,-0.300000,0.422334,-0.013900,-0.002290,0.004340,-0.056343,0.060352,4.273966,0.512043,4.196337,0.540161,0,5.910547
16486.439226,1.967749,0.031091,-3.826528,-0.300000,0.413927,0.000017,-0.000042,0.000139,-0.062513,0.062449,4.234593,0.484940,4.155777,0.524886,0,5.948071
16486.459223,1.946522,0.026640,-3.828599,-0.300000,0.405334,0.001439,0.000371,0.004495,-0.076383,0.065877,4.202877,0.456494,4.120529,0.514745,0,5.983165
16486.479263,1.926362,0.021999,-3.831167,-0.300000,0.396899,-0.000213,-0.000096,-0.002331,-0.089478,0.068795,4.171375,0.431804,4.087919,0.507790,0,6.013333
16486.513419,1.904747,0.016619,-3.845924,-0.300000,0.390942,0.018991,0.004585,0.018851,-0.091871,0.076030,4.140577,0.420061,4.054917,0.503025,0,6.041239
16486.519257,1.888518,0.012645,-3.857354,-0.300000,0.387546,-0.017438,-0.004224,-0.016001,-0.108883,0.061124,4.095528,0.395559,4.028333,0.500803,0,6.073013
16486.539237,1.865019,0.006950,-3.878709,-0.300000,0.383898,0.004644,0.001045,0.006603,-0.111500,0.064597,4.062557,0.388288,3.998332,0.500003,0,6.105323
16486.559263,1.849859,0.003418,-3.894133,-0.300000,0.381305,0.000226,-0.000018,-0.000814,-0.119555,0.067131,4.023611,0.377266,3.965011,0.501226,0,6.133482
16486.579293,1.830647,-0.000945,-3.917849,-0.300000,0.379802,0.001013,0.000226,0.003548,-0.125871,0.064047,3.982331,0.371109,3.935150,0.504223,0,6.163486
16486.614567,1.812840,-0.004680,-3.936739,-0.300000,0.379051,0.010084,0.001967,0.010965,-0.130752,0.055753,3.935565,0.370075,3.905523,0.509007,0,6.197055
16486.620500,1.791277,-0.009140,-3.962718,-0.296499,0.378782,-0.011315,-0.002291,-0.012815,-0.139870,0.051727,3.887514,0.367974,3.873008,0.516396,0,6.233371
16486.639261,1.774827,-0.012371,-3.979481,-0.294848,0.379361,0.001646,0.000129,-0.005735,-0.137997,0.067825,3.857322,0.374473,3.837899,0.527006,0,6.262754
16486.659267,1.761153,-0.014938,-3.992007,-0.293297,0.381312,-0.000470,-0.000193,-0.004661,-0.139401,0.064151,3.820231,0.383047,3.812903,0.536325,0,6.288677
16486.679250,1.745117,-0.017790,-3.998416,-0.292958,0.382800,-0.000024,-0.000026,-0.000912,-0.141518,0.061481,3.784266,0.392724,3.788439,0.546964,0,6.317433
16486.712770,1.730226,-0.020516,-3.999297,-0.292332,0.387346,0.006498,0.001375,0.000628,-0.142851,0.055731,3.742531,0.408330,3.761640,0.560472,0,6.348556
16486.719259,1.713514,-0.023740,-3.997450,-0.292540,0.393949,-0.009071,-0.001833,-0.000182,-0.140639,0.056444,3.709273,0.426343,3.735701,0.575564,0,6.380660
16486.739282,1.700153,-0.026489,-3.997789,-0.291260,0.400890,0.001959,0.000383,-0.002944,-0.138976,0.071251,3.684676,0.439699,3.707999,0.594124,0,6.405535
16486.759236,1.690085,-0.028648,-3.999175,-0.292522,0.409477,-0.000455,-0.000017,0.000381,-0.138420,0.064407,3.653850,0.459714,3.689374,0.608195,0,6.429617
