4.428978008989102655e+00,1.877937735614156001e+00,-1.430792824604253610e+00,3.125166646973289719e+00,1.600138321818879786e-03,-3.578919499326731202e-02,1.090142094076677476e-01,8.897810847435660975e-02,4.516636911897944806e+00,-6.999999999995810684e-01,-1.151119591941185849e+00,1.294312933475224137e+00
4.454636401952927649e+00,1.836254679186509309e+00,-1.400854741612719279e+00,3.137202312187274522e+00,1.617244065432044868e-03,-3.578464789409163682e-02,8.568110940769221862e-02,6.085618995546328985e-02,4.563151682241302964e+00,-6.894971604472843740e-01,-7.696857070931284461e-01,9.790410108397926692e-01
4.456365499284482112e+00,1.812055949728642368e+00,-1.377677087853827143e+00,3.146200461853922992e+00,1.622325042608357580e-03,-3.590995146756416345e-02,6.234800940770619804e-02,2.248592059728769105e-02,4.606295015252834801e+00,-5.463718615577455306e-01,-7.348640659415077714e-01,9.417614296796871232e-01
4.477393721319001152e+00,1.779799774527073053e+00,-1.373274619360596249e+00,3.153162533683734114e+00,1.638068054509409042e-03,-3.603345122454358618e-02,3.936500055851700763e-02,-3.170013077247478550e-03,4.638929389267161696e+00,-4.298271555025966473e-01,-7.530103235905232228e-01,1.257743411884227669e+00
4.478262673065898092e+00,1.727286267266295861e+00,-1.356349553041549250e+00,3.169903979673973193e+00,1.665422471504264404e-03,-3.644918927634417660e-02,2.115278729721266349e-02,-2.766523698727576044e-02,4.670321123002675101e+00,-2.047588453167072664e-01,-4.215247113523976630e-01,8.089537471213019693e-01
4.480015801554412036e+00,1.717515103601396920e+00,-1.356386345514892788e+00,3.178244999118304825e+00,1.694105568834860511e-03,-3.662277146215354995e-02,6.825358722844608941e-03,-5.276533010351867892e-02,4.712245484151013741e+00,-3.963990479222134766e-06,-6.266920925524414043e-01,8.044424439132691340e-01
4.494203513468332467e+00,1.688938292574249544e+00,-1.358614201030224455e+00,3.186271404744143609e+00,1.723589230642210172e-03,-3.666948678627526131e-02,1.321319028036935239e-07,-6.681601330702814645e-02,4.739210339403807204e+00,-5.684972654575962819e-12,-2.800926505606754491e-01,4.650098097518439721e-01
4.497739466243846351e+00,1.684347731029340878e+00,-1.365559038860572505e+00,3.194079374243600888e+00,1.740910410167038165e-03,-3.677223015653136029e-02,2.081591187523966122e-13,-8.770554082807867358e-02,4.766024819386766254e+00,6.842787816282235405e-11,-1.118976065164364542e+00,1.086817572644332763e+00
4.529503227852691438e+00,1.628413348966785579e+00,-1.380517003382219832e+00,3.207671958943351331e+00,1.789123606434513385e-03,-3.680952748439738492e-02,1.866192525790520508e-14,-9.704186914921764107e-02,4.781524991375225575e+00,-6.893014260547075249e-11,2.543335935736406039e-01,4.001027353921711160e-01
4.501551189041134826e+00,1.639763330201225111e+00,-1.401707938828108846e+00,3.215484938230738887e+00,1.794078296873770741e-03,-3.703047511114481577e-02,2.299568388060556575e-12,-1.343406983293414514e-01,4.817751881524179325e+00,4.209819398379153146e-11,-5.078828398168836467e-01,6.833229034287704451e-01
4.508504533827662364e+00,1.605295633440742664e+00,-1.409456440130275379e+00,3.224098564257580790e+00,1.822753050191196558e-03,-3.695903511465537666e-02,1.919944592415017352e-15,-1.258629966547513135e-01,4.831088506003005989e+00,-3.593432351569198165e-11,9.660400448561534681e-03,3.321927726460958130e-01
4.503274692251332034e+00,1.606728361560359142e+00,-1.433596878427108923e+00,3.235265104190663710e+00,1.841238463168316450e-03,-3.703062784096416982e-02,1.405179044654138631e-12,-1.427922553543675421e-01,4.853865708342994800e+00,-6.084443911395604940e-12,-1.086792170394671242e+00,8.711715081050752651e-01
4.507921960394379646e+00,1.560977370368410000e+00,-1.439980518177702784e+00,3.245008456426098142e+00,1.869058367995983126e-03,-3.693057995656672671e-02,2.073991768409179517e-13,-1.424702452262157082e-01,4.864938690033605795e+00,4.925930476865899808e-11,-7.242127313667563460e-01,4.479581280852494851e-01
4.507024031552135490e+00,1.561019202758611835e+00,-1.454149361090279369e+00,3.252503950925413445e+00,1.882546573231839949e-03,-3.696112700028171549e-02,4.586407942361277516e-15,-1.786962886419813379e-01,4.893977449913273325e+00,-2.626517302558858887e-11,8.173041374735257047e-02,1.574645969171228899e-11
4.503674209141538931e+00,1.578730000200727845e+00,-1.467599374729108064e+00,3.257992617781322764e+00,1.889594550497617192e-03,-3.701747625872904568e-02,1.646546813796069098e-12,-2.028364716166294879e-01,4.908909238196739189e+00,-4.521339078248925602e-12,-7.007054947966554481e-01,4.023579615369684004e-01
4.528980062822583363e+00,1.545043592503533292e+00,-1.477854664341808455e+00,3.267384598470954860e+00,1.926206642931659052e-03,-3.690597337041392340e-02,7.710498013341218829e-13,-2.001121517351890922e-01,4.908909238197264102e+00,2.496166750679645787e-09,-5.775118613882058716e-01,1.444329563252614856e-01
4.501162419876919785e+00,1.549867874527570466e+00,-1.484641948723916416e+00,3.272466240631722645e+00,1.923371254987029646e-03,-3.696557149542398224e-02,6.203400058347758947e-13,-2.234687679932461091e-01,4.922321036129178928e+00,-2.513222196294526997e-09,-7.671046803861040209e-01,2.707467318862616934e-01
4.499864013342465441e+00,1.534342655379815623e+00,-1.487365051093310520e+00,3.277997034179510383e+00,1.935600956474030614e-03,-3.691689728662386066e-02,8.383171000516461973e-11,-2.427189708688961556e-01,4.927135419862370469e+00,1.463499236660464749e-09,-6.385432423072059382e-01,2.592694304201221822e-01
4.499476556227887336e+00,1.527928829189324267e+00,-1.493801145565910149e+00,3.285964799655606949e+00,1.950593175076702082e-03,-3.690099422278367292e-02,5.847459222277283884e-14,-2.682888711802060566e-01,4.936160220676335975e+00,-1.417665489471149206e-09,-2.463753966455825006e-01,3.297939699109520006e-11
4.496638624634234915e+00,1.548764125190765784e+00,-1.493715999077933843e+00,3.290774199868682359e+00,1.957391224029101425e-03,-3.685349124925219044e-02,4.884132931409105834e-11,-2.895734330760321162e-01,4.944802448600528422e+00,-2.819499434013331623e-11,-6.642473904229725945e-02,4.244292256796862728e-01
4.500839145417819154e+00,1.508398842072532942e+00,-1.495575625899530081e+00,3.298778922535618996e+00,1.976334810979927040e-03,-3.682461546022979676e-02,1.586285553549187202e-12,-2.977858641724191457e-01,4.944802448601628875e+00,3.585530896006678888e-11,8.276974938770109702e-11,1.981630415315294158e-10
4.498286918612883767e+00,1.534158416829119131e+00,-1.493282709938893227e+00,3.303105841635106898e+00,1.982090291816134778e-03,-3.679869439764823363e-02,6.464618072070165522e-13,-2.999999999989158561e-01,4.958949947981214024e+00,-5.419914470882445800e-11,-1.137119486771630599e-10,2.493537062050893427e-01
4.498179364183131135e+00,1.507215681339065805e+00,-1.493680169956891346e+00,3.309386860247337747e+00,1.994999759269550782e-03,-3.680796582876492279e-02,1.841626824134673643e-12,-2.999999999961567854e-01,4.958949947987819407e+00,3.259120911554747102e-12,3.685510784276481358e-12,1.789856824183662987e+00
