9.387844031106951093e-02,-1.284972598761004517e-02,-1.242184027087916531e+00
1.001351307572027061e-01,-4.620847832633459551e-03,-1.706414289689309971e+00
1.183993300452201858e-01,-6.792136517807814688e-03,-1.969792174668117513e+00
1.103213333905910254e-01,-5.994911703763532163e-03,-1.948798001577611183e+00
1.184666315546434312e-01,-6.518933910068171189e-03,-1.959877492278073507e+00
1.020616522861317321e-01,-5.868498811938352260e-03,-1.918776493090000645e+00
1.145445573051575572e-01,-6.634381362087863991e-03,-1.969691024102486310e+00
1.176115043009509087e-01,-6.696141124865545927e-03,-1.969821989697736919e+00
1.188097374142031981e-01,-6.723548046798601650e-03,-1.969838245515590502e+00
1.203858029645687999e-01,-6.690247921899703139e-03,-1.969111339019679940e+00
1.159360327235945398e-01,-6.623140705951487822e-03,-1.969678057722375586e+00
1.173353782976627180e-01,-6.655164921051387808e-03,-1.969702341885389174e+00
1.221845420803919779e-01,-6.731916654239378933e-03,-1.969687224962998418e+00
1.143406301581926243e-01,-6.578276694238228625e-03,-1.969674539942680491e+00
1.179957637177722063e-01,-6.018578731092956262e-03,-1.948709509549600760e+00
1.184058879240383888e-01,-6.432193597442993627e-03,-1.960336981598058692e+00
1.001803956740863200e-01,1.513955066429542844e-03,-1.620625063623598150e+00
1.217563547818572012e-01,-5.838276689346368932e-03,-1.933523145168731805e+00
8.090281629330720037e-02,1.134116394220806810e-02,-7.108023941635979170e-01
1.106653042328691328e-01,-6.036774633619538741e-03,-1.958324260850516696e+00
8.805366849441531585e-02,-7.388431927204789501e-03,-1.509560757838147804e+00
1.055610365834649400e-01,-5.759612499648941036e-03,-1.913336610956328565e+00
1.058142685019576312e-01,-3.539896428216347205e-03,-1.873884048271021063e+00
1.258921958142913411e-01,-5.878659255241910561e-03,-1.932698912692696114e+00
8.788078158455148170e-02,8.692986817875104216e-03,-1.109563247357290727e+00
1.221109948282133040e-01,-5.768753793918951142e-03,-1.932603499128271674e+00
8.793887819407641970e-02,6.475974622638471824e-04,-1.473016093548964678e+00
1.145243679310352647e-01,-6.269874376573155404e-03,-1.960171271019479633e+00
9.844727067136327392e-02,-6.036461577068855285e-04,-1.709819557582707983e+00
1.016532112774015673e-01,-3.419328616664329534e-03,-1.873923608688984332e+00
8.622577587524071774e-02,-4.013618090980036919e-04,-1.517692767770996598e+00
7.108359899018079631e-02,1.440241955000313122e-02,4.348094488857079387e-01
7.273364004405813432e-02,1.439960985317922937e-02,-3.502031950217991962e-01
7.497664017341509890e-02,-1.390597059952966216e-02,-9.723799161314223838e-01
8.651930107092198341e-02,8.139825625529780589e-03,1.752798285894905161e+00
7.390080506161122997e-02,1.411974852460090926e-02,7.772827547580427598e-01
8.543596566409661364e-02,6.690049486358880249e-03,1.624884174959614569e+00
1.026405199163327175e-01,5.636718706003353632e-03,1.859974937007202955e+00
1.071605713696874851e-01,6.202732935910746336e-03,1.906472751603695670e+00
1.110209884826902638e-01,6.285981891383299151e-03,1.906475294657502317e+00
1.147500582522611445e-01,6.367314955079620212e-03,1.906478772622189011e+00
1.059621572813611579e-01,3.474922038383831784e-03,1.813491555316282922e+00
1.260877313030670521e-01,5.744914509277124215e-03,1.868701103391497531e+00
8.795351885031754691e-02,-8.669038259397642693e-03,1.055737443560812450e+00
1.018147636178179383e-01,3.367803886358143942e-03,1.813090588849883389e+00
7.665230425289504268e-02,-1.164603560524410386e-02,7.509128119485874997e-01
7.663941640639260200e-02,-1.164678796281890319e-02,7.509147507934956778e-01
7.666538309863968337e-02,-1.164722865364083496e-02,7.509161004884045143e-01
7.666511826419197817e-02,-1.164810185500098592e-02,7.509184444530094815e-01
7.664148580264473765e-02,-1.164899245497264153e-02,7.509206858120807127e-01
7.666473315245125875e-02,-1.164938685339596963e-02,7.509218936728090377e-01
7.665909185400821002e-02,-1.165018107355805972e-02,7.509239909212307440e-01
7.665908585526537422e-02,-1.165084774476228199e-02,7.509257815027335914e-01
7.665908111765151745e-02,-1.165148905469264723e-02,7.509275039211403824e-01
7.666393018854211761e-02,-1.165209467536190008e-02,7.509291614369724144e-01
7.665910646150209118e-02,-1.165277235684770117e-02,7.509309506567733994e-01
7.666355835707827637e-02,-1.165333063898480598e-02,7.509324784075833703e-01
7.665911428120519844e-02,-1.165395503005847537e-02,7.509341268363114441e-01
7.665911946047199166e-02,-1.165447896140380316e-02,7.509355338574046357e-01
7.666306551470514208e-02,-1.165497392626015441e-02,7.509368882284312985e-01
7.665912474307079449e-02,-1.165552748832273874e-02,7.509383495467464309e-01
7.665913316557126933e-02,-1.165599196156098458e-02,7.509395968266223687e-01
7.666263286916796815e-02,-1.165643081749551634e-02,7.509407975908222177e-01
7.665913923567346799e-02,-1.165692164423444421e-02,7.509420932125462356e-01
7.665914375436555517e-02,-1.165733349315283170e-02,7.509431990869344098e-01
7.665914047415878230e-02,-1.165772981494878069e-02,7.509442631997802486e-01
